Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
474,Todd Beuer,3018,1058,209 reps - s,583,136 reps - s,605,104 reps - s,373,210 reps - s,399,10:52 - s
475,Alex Casajuana,3019,1127,202 reps - s,480,141 reps - s,560,105 reps - s,636,196 reps - s,216,9:35 - s
476,Cully Lord,3020,401,18:29 - s,1543,0,6,16:32 - s,720,193 reps - s,350,10:32 - s
477,Daniel King,3022,151,16:33 - s,1543,0,426,118 reps - s,705,193 reps - s,197,9:31 - s
478,Polo Vargas,3028,85,15:45 - s,179,170 reps - s,896,80 reps - s,610,197 reps - s,1258,0
479,Monty Butler,3030,894,215 reps - s,374,146 reps - s,451,117 reps - s,661,195 reps - s,650,12:32 - s
480,Chris Politi,3031,345,18:07 - s,496,140 reps - s,791,93 reps - s,1053,171 reps - s,346,10:31 - s
481,Richard Bagley,3034,949,213 reps - s,388,145 reps - s,119,178 reps - s,1350,0,228,9:37 - s
482,Cameron Dykstra,3041,167,16:43 - s,743,122 reps - s,1389,0,234,222 reps - s,508,11:34 - s
483,Tyler Lostumo,3043,612,19:34 - s,519,138 reps - s,257,141 reps - s,811,189 reps - s,844,14:21 - s
484,Christian Jaime,3047,640,19:41 - s,814,119 reps - s,228,143 reps - s,477,205 reps - s,888,14:49 - s
484,David Oswalt,3047,1038,210 reps - s,445,141 reps - s,498,106 reps - s,831,187 reps - s,235,9:41 - s
486,Chad Karime,3051,727,20:00 - s,666,128 reps - s,95,191 reps - s,918,182 reps - s,645,12:29 - s
487,Joe Westerfield,3057,676,19:51 - s,235,165 reps - s,583,104 reps - s,590,198 reps - s,973,15:53 - s
488,Brett Boncore,3059,496,19:02 - s,1543,0,268,141 reps - s,259,220 reps - s,493,11:27 - s
489,Scott Harper,3069,345,18:07 - s,939,113 reps - s,865,82 reps - s,443,206 reps - s,477,11:21 - s
490,Tom Johnsen,3071,1837,1 reps - s,570,136 reps - s,137,168 reps - s,406,208 reps - s,121,8:52 - s
491,Erik Wagner,3072,612,19:34 - s,397,144 reps - s,1044,67 reps - s,490,204 reps - s,529,11:42 - s
492,Joshua Poyer,3074,1174,198 reps - s,88,188 reps - s,835,85 reps - s,438,207 reps - s,539,11:47 - s
492,John Clarida,3074,393,18:25 - s,89,188 reps - s,876,82 reps - s,762,190 reps - s,954,15:36 - s
492,Richard Hoffman,3074,102,16:02 - s,140,175 reps - s,1389,0,185,232 reps - s,1258,0
495,David Anderson,3084,221,17:13 - s,1332,79 reps - s,759,94 reps - s,446,206 reps - s,326,10:23 - s
496,Jeremy Rhoden,3089,345,18:07 - s,591,136 reps - s,755,94 reps - s,523,202 reps - s,875,14:39 - s
496,Aaron Morrison,3089,482,18:57 - s,623,132 reps - s,510,106 reps - s,1052,171 reps - s,422,11:01 - s
498,Petri Hayes,3101,879,216 reps - s,667,128 reps - s,565,105 reps - s,282,218 reps - s,708,12:58 - s
499,Jorge Mora Ruiz,3106,1839,0,497,140 reps - s,116,179 reps - s,451,206 reps - s,203,9:32 - s
500,Craig Calley,3107,601,19:32 - s,1543,0,379,129 reps - s,374,210 reps - s,210,9:34 - s
501,Nick Keller,3109,1232,192 reps - s,525,138 reps - s,858,83 reps - s,329,214 reps - s,165,9:17 - s
502,Chris Jaensch,3114,454,18:49 - s,457,141 reps - s,720,95 reps - s,1350,0,133,8:58 - s
503,Javier Camacho,3115,763,222 reps - s,447,141 reps - s,899,80 reps - s,467,205 reps - s,539,11:47 - s
504,Bobby Childress,3132,267,17:37 - s,1259,84 reps - s,852,83 reps - s,251,220 reps - s,503,11:31 - s
505,Mark Powers,3134,382,18:20 - s,1543,0,360,130 reps - s,484,204 reps - s,365,10:39 - s
506,Bryan Shedden,3142,851,217 reps - s,612,133 reps - s,798,92 reps - s,542,200 reps - s,339,10:27 - s
507,Perley Eppley,3143,547,19:17 - s,404,144 reps - s,497,106 reps - s,437,207 reps - s,1258,0
508,Michael Morrison,3146,864,217 reps - s,800,120 reps - s,41,22:53 - s,862,185 reps - s,579,12:05 - s
508,Joseph Moser,3146,349,18:08 - s,448,141 reps - s,971,69 reps - s,870,185 reps - s,508,11:34 - s
510,Celso Silva,3147,799,219 reps - s,883,116 reps - s,505,106 reps - s,436,207 reps - s,524,11:40 - s
511,Dabisson Bolano,3149,467,18:51 - s,39,204 reps - s,35,22:13 - s,1350,0,1258,0
511,Parker King,3149,221,17:13 - s,526,138 reps - s,1327,43 reps - s,210,226 reps - s,865,14:34 - s
511,Brian DeCook,3149,1066,208 reps - s,855,117 reps - s,644,98 reps - s,354,211 reps - s,230,9:39 - s
514,Andy Dempsey,3169,956,213 reps - s,487,141 reps - s,1172,57 reps - s,301,216 reps - s,253,9:48 - s
515,Jonathon Reany,3170,1074,208 reps - s,531,138 reps - s,819,92 reps - s,470,205 reps - s,276,9:59 - s
516,Logan Holland,3177,719,19:59 - s,884,116 reps - s,428,118 reps - s,754,191 reps - s,392,10:50 - s
517,Hunter Henry,3187,669,19:48 - s,953,112 reps - s,319,131 reps - s,693,194 reps - s,553,11:54 - s
518,Jeff Lipham,3207,956,213 reps - s,1357,78 reps - s,111,179 reps - s,122,240 reps - s,661,12:34 - s
519,Steve Pettko,3216,1171,198 reps - s,748,122 reps - s,642,99 reps - s,343,213 reps - s,312,10:16 - s
520,Billy Reidy,3218,293,17:46 - s,789,120 reps - s,1362,35 reps - s,220,225 reps - s,554,11:55 - s
521,Jeremy Pound,3220,1097,204 reps - s,1172,91 reps - s,147,167 reps - s,458,205 reps - s,346,10:31 - s
522,Mark Raney,3222,702,19:56 - s,423,142 reps - s,854,83 reps - s,647,196 reps - s,596,12:13 - s
523,Richard Cunningham,3224,971,212 reps - s,749,122 reps - s,585,104 reps - s,310,216 reps - s,609,12:18 - s
524,Jonathan Gies,3227,256,17:31 - s,147,174 reps - s,216,143 reps - s,1350,0,1258,0
525,Jameson Dion,3230,467,18:51 - s,461,141 reps - s,333,131 reps - s,1350,0,619,12:21 - s
526,William Lynch,3233,502,19:04 - s,556,136 reps - s,763,94 reps - s,781,190 reps - s,631,12:26 - s
527,Jason Cammack,3235,457,18:50 - s,454,141 reps - s,1370,11 reps - s,503,203 reps - s,451,11:14 - s
528,George Andersen,3244,601,19:32 - s,681,127 reps - s,437,117 reps - s,1043,172 reps - s,482,11:23 - s
529,Marty Valentine,3245,349,18:08 - s,817,119 reps - s,703,95 reps - s,720,193 reps - s,656,12:33 - s
530,Chin-Han Chiang,3249,167,16:43 - s,290,157 reps - s,848,83 reps - s,1138,158 reps - s,806,13:51 - s
531,Scott Stanley,3250,1019,210 reps - s,719,124 reps - s,639,99 reps - s,716,193 reps - s,157,9:12 - s
532,Will Page,3255,978,212 reps - s,940,113 reps - s,124,178 reps - s,819,188 reps - s,394,10:51 - s
533,James Draheim,3269,807,219 reps - s,1369,78 reps - s,256,141 reps - s,318,215 reps - s,519,11:37 - s
534,Raciel Garcia,3275,427,18:39 - s,453,141 reps - s,491,107 reps - s,646,196 reps - s,1258,0
535,Dom Mosley,3276,616,19:35 - s,405,144 reps - s,381,129 reps - s,616,197 reps - s,1258,0
536,Clint Davis,3281,395,18:26 - s,591,136 reps - s,930,71 reps - s,387,210 reps - s,978,15:57 - s
537,Rocky Malphurs,3282,681,19:52 - s,989,110 reps - s,564,105 reps - s,401,209 reps - s,647,12:31 - s
538,David Brown,3285,742,223 reps - s,320,153 reps - s,1278,45 reps - s,412,208 reps - s,533,11:46 - s
539,Matthew Grund,3286,134,16:22 - s,381,146 reps - s,1027,68 reps - s,1350,0,394,10:51 - s
540,Juan Baza,3300,657,19:45 - s,644,129 reps - s,882,81 reps - s,452,206 reps - s,665,12:35 - s
541,Juan Marquez,3308,299,17:48 - s,263,162 reps - s,1389,0,99,244 reps - s,1258,0
542,Alex Berinobis,3322,934,214 reps - s,824,119 reps - s,339,131 reps - s,949,180 reps - s,276,9:59 - s
543,Lee Walls,3330,154,16:36 - s,1543,0,8,16:53 - s,367,211 reps - s,1258,0
544,Patrick Carley,3331,1502,169 reps - s,902,115 reps - s,123,178 reps - s,478,205 reps - s,326,10:23 - s
545,Rocky Reynolds,3334,457,18:50 - s,614,133 reps - s,586,104 reps - s,960,180 reps - s,717,13:04 - s
546,Ryan Kelley,3344,327,18:00 - s,629,132 reps - s,479,107 reps - s,651,195 reps - s,1258,0
546,Brandon Bernardo,3344,920,214 reps - s,341,149 reps - s,380,129 reps - s,445,206 reps - s,1258,0
548,Anthony Penalver,3348,905,215 reps - s,316,154 reps - s,964,69 reps - s,644,196 reps - s,519,11:37 - s
549,Jonathan Pearce,3351,1324,186 reps - s,539,137 reps - s,551,105 reps - s,449,206 reps - s,488,11:25 - s
550,Mike Carroll,3355,886,215 reps - s,367,146 reps - s,264,141 reps - s,1350,0,488,11:25 - s
551,Bill Eich,3361,1093,205 reps - s,1417,78 reps - s,261,141 reps - s,236,221 reps - s,354,10:35 - s
552,Jason Stufflebeam,3365,476,18:54 - s,852,117 reps - s,1145,58 reps - s,269,220 reps - s,623,12:22 - s
553,Ramsey Howard,3366,864,217 reps - s,407,144 reps - s,174,156 reps - s,663,195 reps - s,1258,0
554,Jeff Gibbs,3368,101,16:00 - s,1543,0,1389,0,138,238 reps - s,197,9:31 - s
554,John Sposato,3368,918,214 reps - s,1280,82 reps - s,250,142 reps - s,519,202 reps - s,401,10:53 - s
556,Decker Johnson,3374,822,218 reps - s,466,141 reps - s,441,117 reps - s,922,182 reps - s,723,13:06 - s
557,phil metzger,3384,856,217 reps - s,527,138 reps - s,826,92 reps - s,631,196 reps - s,544,11:50 - s
558,Marc Duran,3385,375,18:16 - s,285,158 reps - s,907,72 reps - s,1350,0,468,11:19 - s
559,Mauricio Vasquez Lara,3392,1578,160 reps - s,368,146 reps - s,445,117 reps - s,382,210 reps - s,619,12:21 - s
560,Victor Badell,3395,1181,197 reps - s,662,128 reps - s,534,105 reps - s,732,192 reps - s,286,10:04 - s
561,Aj Carver,3408,873,216 reps - s,471,141 reps - s,811,92 reps - s,678,195 reps - s,575,12:04 - s
562,Angel Aguilar,3415,1393,180 reps - s,288,158 reps - s,23,20:18 - s,453,206 reps - s,1258,0
563,Von Cook,3419,1231,192 reps - s,581,136 reps - s,180,155 reps - s,415,208 reps - s,1012,16:29 - s
564,Bob Ziegenfuss,3430,519,19:10 - s,570,136 reps - s,1389,0,340,213 reps - s,612,12:19 - s
565,Adam Bullock,3431,421,18:37 - s,1107,102 reps - s,215,143 reps - s,430,207 reps - s,1258,0
566,Daniel Consolacion,3432,996,211 reps - s,389,145 reps - s,403,124 reps - s,1350,0,294,10:08 - s
567,Anthony Tamayo,3435,1561,162 reps - s,880,116 reps - s,451,117 reps - s,395,209 reps - s,148,9:08 - s
568,Matthew Moore,3439,702,19:56 - s,869,117 reps - s,392,129 reps - s,779,190 reps - s,697,12:51 - s
569,Daniel Cambron,3441,923,214 reps - s,523,138 reps - s,533,105 reps - s,781,190 reps - s,681,12:43 - s
570,Luis Lazo,3442,421,18:37 - s,576,136 reps - s,1069,67 reps - s,480,205 reps - s,896,14:54 - s
571,Rich Pond,3449,244,17:25 - s,1087,103 reps - s,886,81 reps - s,551,200 reps - s,681,12:43 - s
572,Brandon Gurley,3452,421,18:37 - s,817,119 reps - s,156,166 reps - s,800,189 reps - s,1258,0
573,Rockey McCartha,3461,749,223 reps - s,724,124 reps - s,709,95 reps - s,700,194 reps - s,579,12:05 - s
574,Benjamin Bigalke,3462,1301,188 reps - s,412,143 reps - s,791,93 reps - s,534,201 reps - s,424,11:02 - s
575,Richard Pace,3464,519,19:10 - s,527,138 reps - s,1245,48 reps - s,444,206 reps - s,729,13:08 - s
576,Daniel Wilson,3465,784,220 reps - s,1053,106 reps - s,157,166 reps - s,213,225 reps - s,1258,0
577,Jeff Smith,3467,640,19:41 - s,1543,0,294,133 reps - s,475,205 reps - s,515,11:36 - s
578,Jason Vinson,3470,807,219 reps - s,478,141 reps - s,910,71 reps - s,896,184 reps - s,379,10:44 - s
579,Jarlan Perez,3474,320,17:58 - s,330,152 reps - s,1389,0,177,232 reps - s,1258,0
580,Rob Rogers,3479,1533,166 reps - s,872,117 reps - s,107,190 reps - s,790,190 reps - s,177,9:21 - s
581,Jack Morris,3481,1318,187 reps - s,845,118 reps - s,57,24:00 - s,659,195 reps - s,602,12:15 - s
582,George Dover,3482,640,19:41 - s,1163,92 reps - s,965,69 reps - s,416,208 reps - s,298,10:09 - s
583,Marty Smith,3483,591,19:31 - s,540,137 reps - s,1286,45 reps - s,491,204 reps - s,575,12:04 - s
584,Raymond Adrian,3485,509,19:06 - s,1207,88 reps - s,590,104 reps - s,746,191 reps - s,433,11:09 - s
585,Mark Davis,3487,376,18:17 - s,52,201 reps - s,1389,0,1350,0,320,10:20 - s
586,Charlie Duverge,3488,640,19:41 - s,273,161 reps - s,280,141 reps - s,1350,0,945,15:25 - s
587,Brian Mulvaney,3497,1839,0,358,146 reps - s,563,105 reps - s,319,215 reps - s,418,10:59 - s
588,Dustin Bagdasarian,3500,1044,210 reps - s,994,109 reps - s,221,143 reps - s,599,198 reps - s,642,12:28 - s
588,Daniel MacDougald,3500,712,19:58 - s,454,141 reps - s,739,94 reps - s,337,213 reps - s,1258,0
588,Kurt Abbott,3500,947,213 reps - s,664,128 reps - s,732,94 reps - s,781,190 reps - s,376,10:43 - s
591,Dustin Mulac,3504,210,17:06 - s,505,139 reps - s,1088,62 reps - s,1350,0,351,10:33 - s
592,Chris Arnold,3507,699,19:55 - s,685,127 reps - s,1389,0,345,212 reps - s,389,10:48 - s
593,Ron Eddleman,3515,727,20:00 - s,765,121 reps - s,1054,67 reps - s,474,205 reps - s,495,11:28 - s
594,Michael Doll,3523,331,18:01 - s,262,162 reps - s,1389,0,283,218 reps - s,1258,0
595,Franz Kim,3529,1263,190 reps - s,856,117 reps - s,323,131 reps - s,818,188 reps - s,269,9:55 - s
595,Tom Kesling,3529,441,18:44 - s,708,125 reps - s,1002,68 reps - s,708,193 reps - s,670,12:38 - s
597,Steve Cleary,3534,1300,188 reps - s,795,120 reps - s,304,132 reps - s,420,208 reps - s,715,13:02 - s
598,Robby Rob Brashear,3535,772,221 reps - s,922,114 reps - s,507,106 reps - s,933,181 reps - s,401,10:53 - s
599,Kevin Steitz,3543,891,215 reps - s,218,167 reps - s,801,92 reps - s,707,193 reps - s,926,15:13 - s
599,Sandeep Molleti,3543,788,220 reps - s,417,143 reps - s,556,105 reps - s,854,186 reps - s,928,15:14 - s
601,Ryan Vaughn,3547,540,19:16 - s,527,138 reps - s,439,117 reps - s,1350,0,691,12:47 - s
602,Judd Hirt,3557,471,18:52 - s,777,120 reps - s,929,71 reps - s,544,200 reps - s,836,14:16 - s
603,Geoff Rollins,3559,337,18:03 - s,812,119 reps - s,669,96 reps - s,1350,0,391,10:49 - s
604,Ryan Waters,3561,365,18:13 - s,642,130 reps - s,787,93 reps - s,866,185 reps - s,901,14:56 - s
605,Joe Radest,3562,676,19:51 - s,842,118 reps - s,851,83 reps - s,637,196 reps - s,556,11:56 - s
606,Anthony Falabella,3564,1045,210 reps - s,648,129 reps - s,311,132 reps - s,737,192 reps - s,823,14:06 - s
606,Elio Rodriguez,3564,889,215 reps - s,486,141 reps - s,1069,67 reps - s,403,209 reps - s,717,13:04 - s
608,Tim Madden,3566,359,18:11 - s,772,121 reps - s,1107,60 reps - s,480,205 reps - s,848,14:24 - s
609,Thomas Dunham,3574,274,17:41 - s,1506,68 reps - s,596,104 reps - s,448,206 reps - s,750,13:20 - s
610,Honey Muker,3575,835,218 reps - s,411,143 reps - s,823,92 reps - s,676,195 reps - s,830,14:12 - s
611,Brandon Wilder,3578,251,17:29 - s,503,139 reps - s,1143,58 reps - s,958,180 reps - s,723,13:06 - s
612,Frank Preston,3579,1748,145 reps - s,563,136 reps - s,561,105 reps - s,567,200 reps - s,140,9:02 - s
613,Vince Greco,3580,1437,174 reps - s,272,161 reps - s,856,83 reps - s,832,187 reps - s,183,9:24 - s
614,Jimmy Herrera,3590,1041,210 reps - s,349,147 reps - s,467,108 reps - s,1350,0,383,10:45 - s
615,Chris Gowan,3595,437,18:42 - s,583,136 reps - s,961,69 reps - s,953,180 reps - s,661,12:34 - s
616,Ruben Rivera,3596,616,19:35 - s,910,115 reps - s,719,95 reps - s,1015,175 reps - s,336,10:26 - s
617,Ricardo Carrasco,3597,744,223 reps - s,540,137 reps - s,951,70 reps - s,889,184 reps - s,473,11:20 - s
618,Matthew Milner,3598,1293,188 reps - s,551,136 reps - s,365,130 reps - s,509,203 reps - s,880,14:43 - s
619,Bryan McNeill,3604,563,19:22 - s,711,125 reps - s,853,83 reps - s,827,188 reps - s,650,12:32 - s
620,Jonathon Miller,3615,980,212 reps - s,794,120 reps - s,757,94 reps - s,698,194 reps - s,386,10:46 - s
621,Tommy Tessner,3618,108,16:04 - s,1158,92 reps - s,566,105 reps - s,903,183 reps - s,883,14:46 - s
622,Dave Cravens,3626,473,18:53 - s,291,157 reps - s,862,82 reps - s,1350,0,650,12:32 - s
623,Jeremiah Edelen,3628,1411,178 reps - s,1038,107 reps - s,12,17:45 - s,506,203 reps - s,661,12:34 - s
623,Dipan Patel,3628,970,212 reps - s,698,126 reps - s,499,106 reps - s,770,190 reps - s,691,12:47 - s
625,Blake Hines,3630,1107,203 reps - s,848,118 reps - s,113,179 reps - s,799,189 reps - s,763,13:28 - s
626,Blake Elder,3631,669,19:48 - s,732,123 reps - s,746,94 reps - s,882,185 reps - s,602,12:15 - s
627,Jason Darrough,3640,1091,205 reps - s,809,119 reps - s,420,118 reps - s,575,199 reps - s,745,13:18 - s
628,Ray Bell,3643,1003,211 reps - s,578,136 reps - s,676,96 reps - s,672,195 reps - s,714,13:00 - s
629,Joey Majka,3644,905,215 reps - s,1022,107 reps - s,949,70 reps - s,247,220 reps - s,521,11:38 - s
629,Keith Buckner,3644,1137,201 reps - s,1092,103 reps - s,354,130 reps - s,625,197 reps - s,436,11:10 - s
631,Camilo Cota,3653,807,219 reps - s,487,141 reps - s,1389,0,228,224 reps - s,742,13:17 - s
632,Christopher Segroves,3654,605,19:33 - s,815,119 reps - s,663,96 reps - s,829,187 reps - s,742,13:17 - s
633,Cary Yoder,3655,789,220 reps - s,591,136 reps - s,657,96 reps - s,563,200 reps - s,1055,17:10 - s
634,Dean Filippi,3658,252,17:30 - s,782,120 reps - s,1310,43 reps - s,472,205 reps - s,842,14:19 - s
635,Juan Gomez,3659,193,16:59 - s,380,146 reps - s,1389,0,439,207 reps - s,1258,0
636,Kevin Edwards,3665,795,219 reps - s,1247,85 reps - s,580,104 reps - s,434,207 reps - s,609,12:18 - s
637,Alex Lopez,3671,819,218 reps - s,1543,0,834,85 reps - s,285,218 reps - s,190,9:28 - s
638,Matt Glaser,3677,983,212 reps - s,786,120 reps - s,280,141 reps - s,580,199 reps - s,1048,17:02 - s
639,Ben Gomez,3680,540,19:16 - s,256,162 reps - s,1025,68 reps - s,601,198 reps - s,1258,0
640,Timothy Bell,3685,689,19:53 - s,1375,78 reps - s,521,106 reps - s,450,206 reps - s,650,12:32 - s
641,Joel Garland,3686,454,18:49 - s,658,128 reps - s,1237,48 reps - s,805,189 reps - s,532,11:44 - s
642,Ben Dunn,3689,1429,175 reps - s,583,136 reps - s,177,155 reps - s,908,183 reps - s,592,12:11 - s
643,Daniel Valverde,3691,1077,206 reps - s,243,163 reps - s,451,117 reps - s,1350,0,570,12:01 - s
644,Nick Tedder,3696,807,219 reps - s,639,131 reps - s,283,141 reps - s,709,193 reps - s,1258,0
645,Reynirio Jimenez,3700,1326,186 reps - s,1015,107 reps - s,236,142 reps - s,527,202 reps - s,596,12:13 - s
646,Nelson Leung,3708,905,215 reps - s,1094,103 reps - s,343,130 reps - s,682,195 reps - s,684,12:44 - s
647,Stephen Selph,3712,702,19:56 - s,1364,78 reps - s,114,179 reps - s,689,194 reps - s,843,14:20 - s
648,Jack Hodges,3714,1247,192 reps - s,565,136 reps - s,788,93 reps - s,607,198 reps - s,507,11:33 - s
649,Ramon Perez,3716,689,19:53 - s,1284,82 reps - s,46,23:17 - s,964,179 reps - s,733,13:11 - s
650,Jimmy Irizarry,3719,1470,172 reps - s,196,170 reps - s,1389,0,390,210 reps - s,274,9:58 - s
651,Joshua Brooks,3727,1029,210 reps - s,649,129 reps - s,1012,68 reps - s,706,193 reps - s,331,10:24 - s
652,Christopher Baucom,3728,950,213 reps - s,913,114 reps - s,468,107 reps - s,768,190 reps - s,629,12:24 - s
653,Alex Williams,3732,406,18:31 - s,538,137 reps - s,1254,47 reps - s,333,214 reps - s,1201,23:03 - s
654,Juan Nieto,3736,1421,176 reps - s,800,120 reps - s,166,164 reps - s,920,182 reps - s,429,11:05 - s
655,Steve Polk,3740,1450,173 reps - s,1229,87 reps - s,404,122 reps - s,337,213 reps - s,320,10:20 - s
656,Shawn Harp,3742,263,17:36 - s,715,124 reps - s,1033,68 reps - s,473,205 reps - s,1258,0
657,Mark Akerson,3756,1086,206 reps - s,1008,108 reps - s,572,105 reps - s,626,197 reps - s,464,11:17 - s
658,Andy Laufer,3761,1839,0,604,134 reps - s,64,203 reps - s,514,203 reps - s,740,13:14 - s
659,Angel Rivera,3781,1334,185 reps - s,981,111 reps - s,472,107 reps - s,884,185 reps - s,110,8:48 - s
659,West Costa,3781,516,19:09 - s,345,148 reps - s,312,132 reps - s,1350,0,1258,0
661,George Smith,3793,50,14:55 - s,1543,0,1389,0,405,208 reps - s,406,10:54 - s
662,Patrick James,3804,903,215 reps - s,1002,108 reps - s,47,23:21 - s,1083,165 reps - s,769,13:30 - s
663,David Watson,3809,1839,0,432,142 reps - s,838,84 reps - s,537,201 reps - s,163,9:15 - s
664,Robbie Hilsman,3812,1014,211 reps - s,1231,86 reps - s,414,119 reps - s,711,193 reps - s,442,11:12 - s
665,Stuart Soroka,3817,836,218 reps - s,591,136 reps - s,1389,0,583,199 reps - s,418,10:59 - s
665,David Christensen,3817,519,19:10 - s,772,121 reps - s,1389,0,583,199 reps - s,554,11:55 - s
667,Chaise Phillips,3823,930,214 reps - s,951,112 reps - s,291,134 reps - s,739,192 reps - s,912,15:02 - s
668,Caden Moenning,3826,1023,210 reps - s,767,121 reps - s,567,105 reps - s,702,194 reps - s,767,13:29 - s
669,Mike Trueheart,3837,491,19:00 - s,744,122 reps - s,458,117 reps - s,1350,0,794,13:47 - s
670,Marcio Soares,3841,1839,0,123,177 reps - s,405,120 reps - s,1350,0,124,8:54 - s
671,Ryan Strache,3842,1283,189 reps - s,834,118 reps - s,173,156 reps - s,643,196 reps - s,909,15:00 - s
672,Seth Floyd,3848,800,219 reps - s,1029,107 reps - s,692,95 reps - s,554,200 reps - s,773,13:33 - s
673,Luis Padilla,3852,1160,199 reps - s,651,129 reps - s,1110,60 reps - s,404,209 reps - s,527,11:41 - s
674,Jared Henderson,3858,295,17:47 - s,627,132 reps - s,1148,58 reps - s,957,180 reps - s,831,14:14 - s
675,Trevor Cunard,3863,978,212 reps - s,803,119 reps - s,1003,68 reps - s,535,201 reps - s,544,11:50 - s
676,Rick Macias,3864,954,213 reps - s,353,146 reps - s,591,104 reps - s,1350,0,616,12:20 - s
677,Todd Atwood,3867,850,217 reps - s,704,126 reps - s,908,71 reps - s,843,187 reps - s,562,11:58 - s
678,Sean Donohue,3868,1046,210 reps - s,414,143 reps - s,1389,0,200,228 reps - s,819,14:00 - s
679,Dee Black,3869,1046,210 reps - s,1179,91 reps - s,765,93 reps - s,593,198 reps - s,286,10:04 - s
680,Noel Trejo,3872,1036,210 reps - s,278,159 reps - s,1096,60 reps - s,204,227 reps - s,1258,0
681,Dovany Rodriguez,3875,575,19:25 - s,1543,0,1022,68 reps - s,293,217 reps - s,442,11:12 - s
681,Thomas Patterson,3875,556,19:20 - s,857,117 reps - s,978,69 reps - s,892,184 reps - s,592,12:11 - s
683,Barry Chitwood,3876,540,19:16 - s,1048,106 reps - s,1048,67 reps - s,251,220 reps - s,989,16:09 - s
684,Gene Koopman,3882,1267,190 reps - s,1543,0,131,170 reps - s,573,199 reps - s,368,10:40 - s
685,Matt Hopkins,3884,1398,180 reps - s,1399,78 reps - s,244,142 reps - s,201,228 reps - s,642,12:28 - s
686,Carlos Mazon,3888,988,212 reps - s,633,131 reps - s,807,92 reps - s,423,207 reps - s,1037,16:50 - s
687,Alejandro Lopez,3898,502,19:04 - s,758,121 reps - s,1185,56 reps - s,195,229 reps - s,1258,0
688,Kenneth Green,3899,712,19:58 - s,602,135 reps - s,1069,67 reps - s,726,192 reps - s,790,13:46 - s
689,Jason Celi,3903,537,19:15 - s,328,152 reps - s,1178,56 reps - s,602,198 reps - s,1258,0
690,William Luera,3904,920,214 reps - s,919,114 reps - s,868,82 reps - s,755,191 reps - s,442,11:12 - s
691,Jason Robinson,3906,563,19:22 - s,1543,0,457,117 reps - s,883,185 reps - s,460,11:16 - s
692,Cody Stewart,3920,1247,192 reps - s,728,124 reps - s,504,106 reps - s,733,192 reps - s,708,12:58 - s
692,Joseph Doyle,3920,591,19:31 - s,618,133 reps - s,616,104 reps - s,1350,0,745,13:18 - s
694,Keith Gruebele,3931,1839,0,1543,0,55,23:53 - s,407,208 reps - s,87,8:34 - s
694,Rick Franklin,3931,540,19:16 - s,641,130 reps - s,1272,46 reps - s,855,186 reps - s,623,12:22 - s
696,Kaleb Erwin,3933,496,19:02 - s,567,136 reps - s,1389,0,966,179 reps - s,515,11:36 - s
697,Andy McLendon,3942,1082,206 reps - s,878,116 reps - s,270,141 reps - s,1089,165 reps - s,623,12:22 - s
698,Daniel Buchalter,3943,1839,0,115,180 reps - s,351,130 reps - s,380,210 reps - s,1258,0
699,David Dalton,3945,732,224 reps - s,402,144 reps - s,986,69 reps - s,894,184 reps - s,931,15:16 - s
700,Matthew Barnes,3949,1165,198 reps - s,1084,103 reps - s,463,109 reps - s,801,189 reps - s,436,11:10 - s
701,Jessel Dhabliwala,3957,473,18:53 - s,916,114 reps - s,508,106 reps - s,802,189 reps - s,1258,0
702,Keith Stone,3961,1244,192 reps - s,709,125 reps - s,544,105 reps - s,987,178 reps - s,477,11:21 - s
703,Jared Selph,3966,591,19:31 - s,1543,0,725,94 reps - s,586,198 reps - s,521,11:38 - s
704,Mike Jankowski,3968,891,215 reps - s,557,136 reps - s,767,93 reps - s,495,204 reps - s,1258,0
705,Joji Sevilleno,3969,1213,194 reps - s,374,146 reps - s,934,71 reps - s,685,195 reps - s,763,13:28 - s
706,Eli Bousarkis,3971,1342,185 reps - s,558,136 reps - s,655,96 reps - s,748,191 reps - s,668,12:36 - s
707,Bobby Dicristo,3974,577,19:26 - s,451,141 reps - s,909,71 reps - s,1003,176 reps - s,1034,16:48 - s
708,Alex Maleta,3975,247,17:27 - s,220,167 reps - s,900,80 reps - s,1350,0,1258,0
709,Billy Nolen,3976,875,216 reps - s,640,130 reps - s,974,69 reps - s,871,185 reps - s,616,12:20 - s
710,Chetan Galgali,3990,871,216 reps - s,739,123 reps - s,799,92 reps - s,714,193 reps - s,867,14:35 - s
711,Shawn Peek,4001,744,223 reps - s,1088,103 reps - s,661,96 reps - s,821,188 reps - s,687,12:45 - s
712,Danyelle Wilson,4003,136,16:24 - s,1543,0,1154,58 reps - s,734,192 reps - s,436,11:10 - s
713,Shannon Drew,4005,976,212 reps - s,1353,78 reps - s,666,96 reps - s,932,181 reps - s,78,8:30 - s
713,Keith Hall,4005,605,19:33 - s,1301,82 reps - s,892,80 reps - s,753,191 reps - s,454,11:15 - s
715,roney martinez,4006,4,12:00 - s,5,243 reps - s,1389,0,1350,0,1258,0
715,steve keister,4006,1839,0,1543,0,393,129 reps - s,114,241 reps - s,117,8:51 - s
