Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
244,Robert Wilson,1591,617,192 reps - s,315,122 reps - s,125,130 reps - s,349,186 reps - s,185,10:58 - s
244,Tom Afschar,1591,376,218 reps - s,376,116 reps - s,367,83 reps - s,234,198 reps - s,238,11:48 - s
246,Ryan Corral,1596,720,177 reps - s,745,0,8,22:00 - s,98,219 reps - s,25,8:15 - s
247,Johnny Fierro,1600,472,212 reps - s,487,105 reps - s,44,167 reps - s,175,204 reps - s,422,15:00 - s
248,Mark Hughes,1601,223,19:08 - s,203,136 reps - s,529,57 reps - s,270,193 reps - s,376,13:48 - s
249,Brad Pray,1604,424,215 reps - s,428,112 reps - s,243,104 reps - s,237,197 reps - s,272,12:17 - s
250,Carlos Yvellez,1605,174,18:36 - s,200,136 reps - s,374,82 reps - s,284,192 reps - s,573,0
251,Jay Cho,1611,677,183 reps - s,201,136 reps - s,220,104 reps - s,307,190 reps - s,206,11:13 - s
252,Prashanth Jaikumar,1612,15,14:45 - s,270,127 reps - s,508,59 reps - s,480,165 reps - s,339,13:22 - s
252,Luigi Kirchmann,1612,404,217 reps - s,158,141 reps - s,643,0,232,198 reps - s,175,10:50 - s
254,Ian Monsma,1624,45,16:00 - s,210,136 reps - s,643,0,295,191 reps - s,431,15:06 - s
255,David DeSoto,1636,493,210 reps - s,205,136 reps - s,423,69 reps - s,271,193 reps - s,244,11:55 - s
256,Jon Dizon,1637,192,18:44 - s,396,114 reps - s,323,93 reps - s,422,178 reps - s,304,12:52 - s
257,Artemio Orozco,1639,225,19:10 - s,319,122 reps - s,178,107 reps - s,344,187 reps - s,573,0
258,Mark Rudin,1641,567,200 reps - s,191,136 reps - s,156,118 reps - s,154,207 reps - s,573,0
259,Benito Jackson,1650,719,177 reps - s,175,139 reps - s,43,167 reps - s,365,185 reps - s,348,13:28 - s
260,Greeyvin Camacho,1663,20,14:54 - s,569,89 reps - s,179,107 reps - s,629,0,266,12:13 - s
261,James Ferm,1664,265,19:30 - s,345,120 reps - s,381,80 reps - s,300,190 reps - s,373,13:44 - s
262,Steven Centeno,1667,279,19:37 - s,612,81 reps - s,273,96 reps - s,318,189 reps - s,185,10:58 - s
263,Jason Drake,1668,253,19:22 - s,745,0,162,117 reps - s,301,190 reps - s,207,11:14 - s
264,Daniel November,1670,576,198 reps - s,81,163 reps - s,233,104 reps - s,395,181 reps - s,385,14:05 - s
264,Ryan Souza,1670,297,19:46 - s,256,128 reps - s,458,67 reps - s,376,183 reps - s,283,12:27 - s
266,Michael Ramirez,1672,388,218 reps - s,546,92 reps - s,246,104 reps - s,368,185 reps - s,124,10:10 - s
267,Capp Raisin,1675,221,19:07 - s,404,114 reps - s,628,42 reps - s,82,221 reps - s,340,13:23 - s
268,Mark Hellewell,1676,133,18:00 - s,566,90 reps - s,377,81 reps - s,182,203 reps - s,418,14:57 - s
269,Francis Lau,1683,143,18:05 - s,115,149 reps - s,410,70 reps - s,442,175 reps - s,573,0
270,Justin Blackburn,1686,529,206 reps - s,301,124 reps - s,183,107 reps - s,458,170 reps - s,215,11:21 - s
271,Sebastian Serrano,1689,903,0,121,146 reps - s,415,69 reps - s,166,205 reps - s,84,9:38 - s
272,Vincent Fulchiron,1695,562,200 reps - s,236,132 reps - s,447,68 reps - s,272,193 reps - s,178,10:52 - s
273,Glenn Hopson,1699,588,197 reps - s,185,138 reps - s,188,107 reps - s,310,190 reps - s,428,15:04 - s
274,Grant Komjakraphan,1700,541,204 reps - s,465,107 reps - s,3,16:00 - s,489,164 reps - s,202,11:11 - s
275,Tommy Scholar,1703,148,18:10 - s,302,124 reps - s,643,0,229,199 reps - s,381,13:58 - s
276,Jonathan Walton,1709,202,18:52 - s,477,107 reps - s,509,59 reps - s,260,195 reps - s,261,12:09 - s
276,David Hernandez,1709,416,216 reps - s,456,108 reps - s,214,105 reps - s,373,184 reps - s,250,12:00 - s
278,Carlos Buenrostro,1711,133,18:00 - s,666,78 reps - s,643,0,135,212 reps - s,134,10:19 - s
279,Michael Tiplea,1713,25,15:05 - s,250,128 reps - s,236,104 reps - s,629,0,573,0
280,Jesse Cook,1714,499,210 reps - s,552,91 reps - s,72,143 reps - s,253,195 reps - s,338,13:19 - s
281,Robert Carr,1717,525,207 reps - s,551,91 reps - s,321,93 reps - s,130,212 reps - s,190,11:02 - s
282,Colin McGinnis,1723,281,19:38 - s,745,0,105,134 reps - s,328,188 reps - s,264,12:11 - s
283,Eric O'Brien,1727,709,179 reps - s,401,114 reps - s,181,107 reps - s,290,191 reps - s,146,10:25 - s
284,Juan Ayala Jr,1737,504,210 reps - s,138,144 reps - s,42,167 reps - s,480,165 reps - s,573,0
285,Cesar Lopez,1738,373,219 reps - s,650,78 reps - s,195,106 reps - s,297,190 reps - s,223,11:29 - s
286,Julian Gonzales,1743,546,203 reps - s,428,112 reps - s,345,92 reps - s,169,205 reps - s,255,12:04 - s
287,Keith Coleman,1749,276,19:36 - s,129,146 reps - s,142,126 reps - s,629,0,573,0
287,Jeremy Michael Cohen,1749,584,198 reps - s,246,129 reps - s,339,92 reps - s,296,190 reps - s,284,12:29 - s
289,Paul Nolta,1751,444,214 reps - s,293,125 reps - s,91,141 reps - s,350,186 reps - s,573,0
290,Yury Orlov,1753,503,210 reps - s,471,107 reps - s,51,166 reps - s,363,185 reps - s,365,13:41 - s
291,Jeets Chhina,1756,553,202 reps - s,145,143 reps - s,244,104 reps - s,386,182 reps - s,428,15:04 - s
292,Steve Rodems,1760,544,203 reps - s,400,114 reps - s,284,95 reps - s,279,192 reps - s,253,12:03 - s
293,Ramon Gupta,1761,352,222 reps - s,360,118 reps - s,438,69 reps - s,143,210 reps - s,468,16:13 - s
294,Gurpreet Singh,1765,451,213 reps - s,355,119 reps - s,268,96 reps - s,450,173 reps - s,241,11:53 - s
295,Chase Matthews,1771,154,18:21 - s,435,112 reps - s,639,6 reps - s,70,227 reps - s,473,16:27 - s
296,Sam Tatoian,1772,584,198 reps - s,213,136 reps - s,47,167 reps - s,560,149 reps - s,368,13:43 - s
297,Conor Hale,1773,444,214 reps - s,210,136 reps - s,200,106 reps - s,346,186 reps - s,573,0
298,Julian Edwards,1775,602,195 reps - s,279,126 reps - s,276,95 reps - s,375,183 reps - s,243,11:54 - s
299,Martin Bautista,1777,454,213 reps - s,482,106 reps - s,122,131 reps - s,430,177 reps - s,289,12:37 - s
300,Chris Berg,1778,251,19:21 - s,69,167 reps - s,643,0,242,197 reps - s,573,0
301,Juancarlos Stutman,1779,91,17:17 - s,359,118 reps - s,569,47 reps - s,341,187 reps - s,419,14:58 - s
301,Scott McPheters,1779,746,172 reps - s,180,138 reps - s,240,104 reps - s,224,199 reps - s,389,14:11 - s
301,Kaylan Ruble,1779,427,215 reps - s,745,0,217,105 reps - s,207,201 reps - s,183,10:57 - s
301,Ben Azevedo,1779,284,19:40 - s,247,129 reps - s,451,68 reps - s,467,166 reps - s,330,13:09 - s
305,Hector G. Diaz,1788,223,19:08 - s,524,99 reps - s,250,104 reps - s,218,200 reps - s,573,0
306,Lino Marko,1791,582,198 reps - s,192,136 reps - s,221,104 reps - s,223,199 reps - s,573,0
307,Chris McMillan,1799,383,218 reps - s,41,177 reps - s,301,94 reps - s,629,0,445,15:38 - s
307,Mike Seitz,1799,132,17:59 - s,533,95 reps - s,262,97 reps - s,446,174 reps - s,426,15:02 - s
309,Chris Kelly,1808,37,15:47 - s,66,168 reps - s,503,59 reps - s,629,0,573,0
310,Alan George,1811,387,218 reps - s,227,134 reps - s,543,56 reps - s,418,178 reps - s,236,11:46 - s
311,Anthony Chiu,1812,707,180 reps - s,181,138 reps - s,293,94 reps - s,246,196 reps - s,385,14:05 - s
312,Trevor Coran,1813,341,223 reps - s,240,130 reps - s,425,69 reps - s,403,180 reps - s,404,14:37 - s
313,Chris Moyer,1816,173,18:35 - s,174,139 reps - s,643,0,428,177 reps - s,398,14:28 - s
314,Najam Chohan,1819,328,19:59 - s,146,143 reps - s,624,43 reps - s,368,185 reps - s,353,13:30 - s
315,Rory Shea,1821,595,196 reps - s,333,121 reps - s,75,143 reps - s,563,147 reps - s,255,12:04 - s
316,Aaron Chang,1824,416,216 reps - s,745,0,74,143 reps - s,408,180 reps - s,181,10:55 - s
316,Joe Hernandez,1824,284,19:40 - s,685,78 reps - s,499,60 reps - s,188,202 reps - s,168,10:46 - s
318,Brett Taggart,1826,239,19:16 - s,125,146 reps - s,510,59 reps - s,629,0,323,13:04 - s
319,Andrew Ellson,1828,696,181 reps - s,364,118 reps - s,177,107 reps - s,383,182 reps - s,208,11:17 - s
320,Charles Dorsey,1830,675,183 reps - s,504,102 reps - s,274,96 reps - s,212,200 reps - s,165,10:42 - s
321,Sergio Grijalva,1844,554,202 reps - s,455,108 reps - s,337,92 reps - s,268,193 reps - s,230,11:40 - s
322,Eddie Ortiz,1852,727,176 reps - s,446,110 reps - s,9,22:29 - s,415,179 reps - s,255,12:04 - s
322,Frankie Ramirez,1852,359,220 reps - s,745,0,261,97 reps - s,194,202 reps - s,293,12:39 - s
324,Tom Hernandez,1868,492,210 reps - s,340,120 reps - s,528,57 reps - s,316,189 reps - s,192,11:03 - s
325,Tino Gabaldon,1869,190,18:43 - s,373,117 reps - s,430,69 reps - s,345,186 reps - s,531,19:42 - s
326,Trevor Soderholm,1875,24,15:04 - s,6,204 reps - s,643,0,629,0,573,0
327,Abel Ortiz,1878,487,211 reps - s,105,154 reps - s,362,84 reps - s,629,0,295,12:41 - s
328,John Labib,1881,903,0,149,142 reps - s,253,102 reps - s,133,212 reps - s,443,15:35 - s
329,Marvin Contreras,1884,233,19:13 - s,389,115 reps - s,60,155 reps - s,629,0,573,0
329,Kristian Russell,1884,439,214 reps - s,553,91 reps - s,223,104 reps - s,333,188 reps - s,336,13:17 - s
331,Alex Jimenez,1887,430,215 reps - s,685,78 reps - s,256,101 reps - s,287,191 reps - s,229,11:38 - s
331,Johnny Pletz,1887,410,216 reps - s,447,110 reps - s,539,56 reps - s,244,196 reps - s,247,11:57 - s
333,Misael Lopez,1888,122,17:49 - s,353,119 reps - s,211,105 reps - s,629,0,573,0
334,Jonathan Amistoso,1890,8,14:29 - s,37,178 reps - s,643,0,629,0,573,0
335,Jose Gutierrez,1900,669,185 reps - s,685,78 reps - s,189,107 reps - s,159,207 reps - s,198,11:08 - s
336,Dave Kiff,1903,903,0,745,0,115,131 reps - s,30,243 reps - s,110,9:58 - s
336,Bobby Liu,1903,556,202 reps - s,229,133 reps - s,632,31 reps - s,291,191 reps - s,195,11:04 - s
338,Michael Schniepp,1908,487,211 reps - s,210,136 reps - s,286,95 reps - s,459,170 reps - s,466,16:11 - s
339,Jay Ballesteros,1911,245,19:20 - s,685,78 reps - s,101,140 reps - s,629,0,251,12:01 - s
340,David Vazquez,1912,231,19:12 - s,745,0,643,0,167,205 reps - s,126,10:13 - s
341,Jamison Jaques,1914,324,19:58 - s,291,125 reps - s,405,70 reps - s,321,189 reps - s,573,0
342,Antonio Osegueda,1920,363,220 reps - s,745,0,1,13:26 - s,238,197 reps - s,573,0
343,Les Correa,1928,181,18:39 - s,604,83 reps - s,428,69 reps - s,266,194 reps - s,449,15:43 - s
343,Teofilo Hamui,1928,649,188 reps - s,242,130 reps - s,460,67 reps - s,250,196 reps - s,327,13:07 - s
345,Aaron Ayala,1929,113,17:41 - s,424,112 reps - s,643,0,176,204 reps - s,573,0
346,Paul Mackenzie,1930,400,217 reps - s,76,165 reps - s,252,102 reps - s,629,0,573,0
347,Eugene Chua,1932,422,215 reps - s,542,92 reps - s,311,94 reps - s,337,187 reps - s,320,13:03 - s
348,Eric Serna,1933,638,190 reps - s,356,119 reps - s,410,70 reps - s,261,195 reps - s,268,12:16 - s
349,Brandon Kelley,1934,666,185 reps - s,285,125 reps - s,289,95 reps - s,456,170 reps - s,238,11:48 - s
350,Michael Romero,1936,781,165 reps - s,320,122 reps - s,446,68 reps - s,145,209 reps - s,244,11:55 - s
351,Ryan Schempp,1938,322,19:57 - s,344,120 reps - s,619,43 reps - s,372,184 reps - s,281,12:25 - s
352,Peter Sanger,1939,517,209 reps - s,655,78 reps - s,34,178 reps - s,629,0,104,9:53 - s
353,Josh Griffin,1946,386,218 reps - s,640,78 reps - s,121,131 reps - s,327,188 reps - s,472,16:25 - s
354,Andrew Karcher,1947,310,19:51 - s,561,90 reps - s,541,56 reps - s,320,189 reps - s,215,11:21 - s
355,Jim Wall,1955,358,220 reps - s,167,141 reps - s,643,0,214,200 reps - s,573,0
356,David Brink,1976,126,17:53 - s,430,112 reps - s,577,46 reps - s,467,166 reps - s,376,13:48 - s
357,Marcus Strum,1979,194,18:46 - s,146,143 reps - s,454,68 reps - s,612,117 reps - s,573,0
357,Scott Davis,1979,495,210 reps - s,437,112 reps - s,410,70 reps - s,216,200 reps - s,421,14:59 - s
359,Israel Hernandez,1983,169,18:32 - s,258,128 reps - s,643,0,340,187 reps - s,573,0
360,Roni Sebastian,1988,684,183 reps - s,278,126 reps - s,418,69 reps - s,322,189 reps - s,286,12:35 - s
361,Aryton Headrick,1989,111,17:39 - s,525,98 reps - s,552,55 reps - s,255,195 reps - s,546,21:14 - s
362,Rudy Kuhn,2000,575,198 reps - s,481,106 reps - s,304,94 reps - s,361,185 reps - s,279,12:24 - s
363,Chad Christopher,2002,625,191 reps - s,573,89 reps - s,198,106 reps - s,258,195 reps - s,348,13:28 - s
364,Abel Partida,2003,453,213 reps - s,269,127 reps - s,326,93 reps - s,496,162 reps - s,459,16:00 - s
365,Eric Kunihiro,2007,476,212 reps - s,543,92 reps - s,354,89 reps - s,366,185 reps - s,268,12:16 - s
366,Bernie Balland,2016,487,211 reps - s,685,78 reps - s,161,118 reps - s,506,159 reps - s,177,10:51 - s
367,Bryan Bostenero,2021,347,222 reps - s,444,111 reps - s,516,58 reps - s,381,182 reps - s,333,13:11 - s
368,Mehrad Tavakoli,2022,515,209 reps - s,325,121 reps - s,300,94 reps - s,309,190 reps - s,573,0
369,Craig Van Thyne,2023,485,211 reps - s,249,128 reps - s,87,141 reps - s,629,0,573,0
370,Alex Platte,2024,629,190 reps - s,560,90 reps - s,277,95 reps - s,184,203 reps - s,374,13:45 - s
371,Taylor Bird,2025,560,201 reps - s,625,79 reps - s,242,104 reps - s,436,175 reps - s,162,10:36 - s
372,Eduardo Espinoza,2028,441,214 reps - s,745,0,468,67 reps - s,195,202 reps - s,179,10:53 - s
373,Dominic Ruiz,2030,539,204 reps - s,654,78 reps - s,285,95 reps - s,157,207 reps - s,395,14:25 - s
374,Zach Neria,2031,73,16:59 - s,113,150 reps - s,643,0,629,0,573,0
375,Julian Manalo,2047,903,0,169,141 reps - s,182,107 reps - s,397,181 reps - s,396,14:26 - s
375,Raj Narayanan,2047,172,18:34 - s,399,114 reps - s,562,50 reps - s,412,180 reps - s,502,17:41 - s
377,Justin McAbee,2051,348,222 reps - s,328,121 reps - s,328,93 reps - s,474,165 reps - s,573,0
378,Roman Olvera,2055,642,189 reps - s,334,121 reps - s,416,69 reps - s,343,187 reps - s,320,13:03 - s
379,Alexis Cuarenta,2059,270,19:34 - s,616,80 reps - s,643,0,162,206 reps - s,368,13:43 - s
380,Christopher Famisaran,2061,476,212 reps - s,347,120 reps - s,545,56 reps - s,313,190 reps - s,380,13:53 - s
381,Brook Borden,2064,175,18:37 - s,44,176 reps - s,643,0,629,0,573,0
381,Andre Bernard,2064,547,203 reps - s,657,78 reps - s,282,95 reps - s,330,188 reps - s,248,11:59 - s
383,Michael Weiss,2066,594,196 reps - s,515,102 reps - s,283,95 reps - s,388,182 reps - s,286,12:35 - s
384,Cody Dickmann,2067,377,218 reps - s,225,134 reps - s,263,97 reps - s,629,0,573,0
385,Roberto Carlos Garcia,2068,608,194 reps - s,669,78 reps - s,197,106 reps - s,305,190 reps - s,289,12:37 - s
386,Matt Talbott,2074,41,15:53 - s,627,79 reps - s,600,44 reps - s,396,181 reps - s,410,14:45 - s
387,Diego Rodriguez,2076,164,18:29 - s,67,167 reps - s,643,0,629,0,573,0
388,Phil Mor,2077,703,180 reps - s,492,104 reps - s,111,132 reps - s,389,182 reps - s,382,14:00 - s
389,Paul McCreesh,2082,437,214 reps - s,745,0,271,96 reps - s,352,186 reps - s,277,12:23 - s
390,Marc Gamble,2083,303,19:49 - s,213,136 reps - s,643,0,351,186 reps - s,573,0
391,Armeen Mobasher,2092,601,195 reps - s,660,78 reps - s,333,92 reps - s,107,217 reps - s,391,14:13 - s
391,Eric Moss,2092,821,155 reps - s,230,133 reps - s,245,104 reps - s,329,188 reps - s,467,16:12 - s
393,Hector Jimenez,2102,231,19:12 - s,706,75 reps - s,219,104 reps - s,539,153 reps - s,407,14:43 - s
394,Adam Schmidt,2106,375,218 reps - s,331,121 reps - s,471,67 reps - s,411,180 reps - s,518,18:51 - s
395,Francisco Mendez,2108,684,183 reps - s,685,78 reps - s,290,95 reps - s,131,212 reps - s,318,13:02 - s
396,Paul Wynns,2119,159,18:25 - s,478,107 reps - s,559,54 reps - s,629,0,294,12:40 - s
397,Scott James,2120,486,211 reps - s,422,112 reps - s,302,94 reps - s,510,159 reps - s,400,14:30 - s
398,Fernando Estevez,2125,619,192 reps - s,437,112 reps - s,314,94 reps - s,393,181 reps - s,362,13:40 - s
399,Tom Eldridge,2126,723,176 reps - s,385,116 reps - s,292,94 reps - s,460,169 reps - s,266,12:13 - s
400,Seb Bailey,2127,603,195 reps - s,385,116 reps - s,364,83 reps - s,629,0,146,10:25 - s
401,Alberto Pina,2131,236,19:14 - s,50,173 reps - s,643,0,629,0,573,0
402,Ray Miranda,2134,491,210 reps - s,520,101 reps - s,490,60 reps - s,371,184 reps - s,262,12:10 - s
403,Theodore Wells,2135,345,223 reps - s,336,120 reps - s,643,0,491,164 reps - s,320,13:03 - s
404,William Manion,2139,84,17:09 - s,745,0,643,0,289,191 reps - s,378,13:51 - s
405,Jeremy Dagorn,2140,619,192 reps - s,176,139 reps - s,395,71 reps - s,497,162 reps - s,453,15:54 - s
406,Clem Pasquarella JR,2149,903,0,283,126 reps - s,275,96 reps - s,423,178 reps - s,265,12:12 - s
406,Justin Barham,2149,295,19:45 - s,541,93 reps - s,469,67 reps - s,484,165 reps - s,360,13:38 - s
408,Erick Garcia,2151,581,198 reps - s,549,92 reps - s,174,108 reps - s,434,176 reps - s,413,14:53 - s
409,Patrick Stevens,2155,379,218 reps - s,244,129 reps - s,597,44 reps - s,457,170 reps - s,478,16:42 - s
410,Michael Haga,2158,388,218 reps - s,198,136 reps - s,370,83 reps - s,629,0,573,0
410,Pablo Barajas,2158,654,187 reps - s,270,127 reps - s,443,68 reps - s,423,178 reps - s,368,13:43 - s
412,Matthew Hoang,2160,578,198 reps - s,255,128 reps - s,461,67 reps - s,293,191 reps - s,573,0
413,Brian Schultheiss,2164,147,18:09 - s,423,112 reps - s,643,0,520,157 reps - s,431,15:06 - s
414,Jose Ramirez,2173,428,215 reps - s,413,113 reps - s,643,0,116,215 reps - s,573,0
415,Alex Tinajero,2180,255,19:23 - s,80,163 reps - s,643,0,629,0,573,0
415,Jimmy Mosqueda,2180,332,20:00 - s,577,88 reps - s,421,69 reps - s,277,192 reps - s,573,0
417,Evan Cudworth,2182,388,218 reps - s,321,121 reps - s,478,65 reps - s,629,0,366,13:42 - s
418,Anthony Pace,2193,466,212 reps - s,548,92 reps - s,343,92 reps - s,524,156 reps - s,312,12:56 - s
419,Andrew Valencia,2194,225,19:10 - s,124,146 reps - s,643,0,629,0,573,0
420,Ulysses Avila,2200,631,190 reps - s,745,0,194,106 reps - s,354,185 reps - s,276,12:21 - s
421,Alejandro Soto,2202,500,210 reps - s,205,136 reps - s,295,94 reps - s,629,0,573,0
422,James Eitelberg,2207,735,174 reps - s,264,128 reps - s,342,92 reps - s,305,190 reps - s,561,24:00 - s
423,Irene Ona,2209,196,18:47 - s,585,87 reps - s,326,93 reps - s,529,155 reps - s,573,0
424,Matthew Dalton,2220,474,212 reps - s,647,78 reps - s,137,129 reps - s,389,182 reps - s,573,0
425,Chris Masilon,2223,315,19:52 - s,63,169 reps - s,643,0,629,0,573,0
426,Dan Fitzgerald,2225,506,210 reps - s,745,0,453,68 reps - s,240,197 reps - s,281,12:25 - s
427,Ari Rubin,2229,54,16:24 - s,330,121 reps - s,643,0,629,0,573,0
428,Danh Tran,2233,476,212 reps - s,316,122 reps - s,439,68 reps - s,429,177 reps - s,573,0
429,Carlos Sartiaguin,2234,574,199 reps - s,685,78 reps - s,232,104 reps - s,420,178 reps - s,323,13:04 - s
430,David Funk,2235,371,219 reps - s,463,107 reps - s,538,56 reps - s,387,182 reps - s,476,16:36 - s
431,John Liedtky,2236,619,192 reps - s,594,85 reps - s,185,107 reps - s,265,194 reps - s,573,0
432,Dean Bolton,2248,750,171 reps - s,223,135 reps - s,373,82 reps - s,370,184 reps - s,532,19:45 - s
433,Todd Riley,2251,299,19:47 - s,107,153 reps - s,643,0,629,0,573,0
434,Gregory Ramirez,2252,476,212 reps - s,213,136 reps - s,361,84 reps - s,629,0,573,0
435,Jeff Leeson,2253,188,18:42 - s,745,0,643,0,629,0,48,9:00 - s
436,Ryan Arnold,2255,603,195 reps - s,500,103 reps - s,371,83 reps - s,334,188 reps - s,447,15:40 - s
437,Loren Lirette,2256,729,175 reps - s,362,118 reps - s,312,94 reps - s,441,175 reps - s,412,14:49 - s
438,Jake Graham,2263,567,200 reps - s,194,136 reps - s,643,0,286,192 reps - s,573,0
439,Brandan Stein,2266,372,219 reps - s,232,133 reps - s,522,58 reps - s,567,145 reps - s,573,0
440,Erich Rosenberger,2276,203,18:53 - s,228,134 reps - s,643,0,629,0,573,0
441,Zachary Partida,2277,487,211 reps - s,415,113 reps - s,173,113 reps - s,629,0,573,0
442,Keith Imano,2278,694,181 reps - s,630,79 reps - s,159,118 reps - s,629,0,166,10:43 - s
443,Armando Perez,2283,361,220 reps - s,614,81 reps - s,601,44 reps - s,254,195 reps - s,453,15:54 - s
444,Nolan McCormick,2286,903,0,94,160 reps - s,87,141 reps - s,629,0,573,0
445,Jacob Grayston,2292,638,190 reps - s,745,0,99,140 reps - s,629,0,181,10:55 - s
445,Tim Jones,2292,711,179 reps - s,485,105 reps - s,190,106 reps - s,629,0,277,12:23 - s
445,Reza Kermani,2292,583,198 reps - s,544,92 reps - s,495,60 reps - s,264,194 reps - s,406,14:40 - s
448,Tracy Tubera,2295,501,210 reps - s,432,112 reps - s,643,0,366,185 reps - s,353,13:30 - s
449,Grant Gelberg,2299,245,19:20 - s,745,0,449,68 reps - s,437,175 reps - s,423,15:01 - s
450,Todd Harvey,2309,523,208 reps - s,530,97 reps - s,567,48 reps - s,454,172 reps - s,235,11:45 - s
451,Carlos Velasquez,2310,683,183 reps - s,371,117 reps - s,306,94 reps - s,377,183 reps - s,573,0
452,Uzi Dash,2311,706,180 reps - s,375,116 reps - s,643,0,252,195 reps - s,335,13:14 - s
452,Zack Kesapyan,2311,332,20:00 - s,420,112 reps - s,357,84 reps - s,629,0,573,0
454,Mark Benevento,2314,619,192 reps - s,658,78 reps - s,346,92 reps - s,336,187 reps - s,355,13:33 - s
455,Raul Sandoval,2315,288,19:41 - s,231,133 reps - s,643,0,580,140 reps - s,573,0
456,Joe Camacho,2319,214,19:00 - s,641,78 reps - s,643,0,248,196 reps - s,573,0
457,Neff Penman,2322,767,168 reps - s,606,82 reps - s,191,106 reps - s,498,161 reps - s,260,12:07 - s
458,Justin Comins,2324,214,19:00 - s,745,0,343,92 reps - s,449,173 reps - s,573,0
459,Sol Sulanchupakorn,2332,701,180 reps - s,361,118 reps - s,139,129 reps - s,629,0,502,17:41 - s
460,Daniel Mizrahi,2333,578,198 reps - s,343,120 reps - s,210,105 reps - s,629,0,573,0
461,Mike Taylor,2334,263,19:29 - s,337,120 reps - s,643,0,629,0,462,16:04 - s
462,George Holliday,2335,866,135 reps - s,450,109 reps - s,100,140 reps - s,407,180 reps - s,512,18:06 - s
462,Paul Garcia,2335,501,210 reps - s,563,90 reps - s,643,0,298,190 reps - s,330,13:09 - s
464,Craig Calacsan,2337,736,174 reps - s,347,120 reps - s,452,68 reps - s,394,181 reps - s,408,14:44 - s
465,Brian Lee,2341,356,221 reps - s,140,144 reps - s,643,0,629,0,573,0
465,Michael Alkhoury,2341,903,0,354,119 reps - s,489,61 reps - s,164,205 reps - s,431,15:06 - s
467,Keiran Searle,2344,903,0,252,128 reps - s,643,0,203,201 reps - s,343,13:26 - s
468,John Englund,2346,527,207 reps - s,498,103 reps - s,487,61 reps - s,391,181 reps - s,443,15:35 - s
469,Jimmy Hendricks,2349,364,220 reps - s,140,144 reps - s,643,0,629,0,573,0
469,Sterling Tang,2349,388,218 reps - s,521,101 reps - s,352,92 reps - s,515,158 reps - s,573,0
471,Kyle Clifton,2351,590,197 reps - s,471,107 reps - s,484,64 reps - s,378,183 reps - s,428,15:04 - s
472,Chad Signorelli,2355,339,224 reps - s,257,128 reps - s,557,54 reps - s,629,0,573,0
473,Brad Shefmire,2360,239,19:16 - s,276,126 reps - s,643,0,629,0,573,0
474,Brian Khoddam,2362,542,204 reps - s,302,124 reps - s,643,0,629,0,246,11:56 - s
475,Farzad Dehbozorgi,2363,532,205 reps - s,589,86 reps - s,258,100 reps - s,561,148 reps - s,423,15:01 - s
476,Cresenciano Hipolito,2365,51,16:23 - s,742,4 reps - s,643,0,604,127 reps - s,325,13:05 - s
477,Abhishek Venkataramana,2367,903,0,251,128 reps - s,459,67 reps - s,331,188 reps - s,423,15:01 - s
478,Bobby Tam,2369,718,177 reps - s,424,112 reps - s,358,84 reps - s,537,153 reps - s,332,13:10 - s
479,Justin Wood,2371,572,199 reps - s,292,125 reps - s,305,94 reps - s,629,0,573,0
480,Todd Schwarz,2372,416,216 reps - s,111,150 reps - s,643,0,629,0,573,0
481,Dean Henderson,2375,407,217 reps - s,500,103 reps - s,481,65 reps - s,414,180 reps - s,573,0
482,Kevin Horton,2377,444,214 reps - s,277,126 reps - s,454,68 reps - s,629,0,573,0
483,Lee Straus,2378,903,0,178,139 reps - s,643,0,303,190 reps - s,351,13:29 - s
483,Matt Moyer,2378,584,198 reps - s,619,80 reps - s,643,0,230,198 reps - s,302,12:50 - s
485,Juan Rivas,2379,514,209 reps - s,288,125 reps - s,643,0,361,185 reps - s,573,0
486,Christian Mante,2380,378,218 reps - s,745,0,55,155 reps - s,629,0,573,0
486,Dennis Rosales,2380,340,224 reps - s,745,0,93,141 reps - s,629,0,573,0
486,Craig Glendenning,2380,744,172 reps - s,559,90 reps - s,380,80 reps - s,464,167 reps - s,233,11:44 - s
489,Thomas Boyack,2381,726,176 reps - s,452,109 reps - s,266,96 reps - s,629,0,308,12:54 - s
490,Clint Brown,2383,674,184 reps - s,462,107 reps - s,589,45 reps - s,355,185 reps - s,303,12:51 - s
491,Ned Engelke,2384,763,169 reps - s,745,0,378,81 reps - s,280,192 reps - s,218,11:23 - s
492,Dylan Low,2386,96,17:21 - s,593,85 reps - s,554,55 reps - s,602,129 reps - s,541,20:37 - s
492,Sagar Ghumare,2386,328,19:59 - s,213,136 reps - s,643,0,629,0,573,0
492,Christopher Coaty,2386,536,205 reps - s,332,121 reps - s,316,94 reps - s,629,0,573,0
495,Andrew Provost,2390,682,183 reps - s,644,78 reps - s,336,92 reps - s,292,191 reps - s,436,15:20 - s
496,Jonhas Perez,2393,206,18:55 - s,342,120 reps - s,643,0,629,0,573,0
496,Mario Zaragoza,2393,599,195 reps - s,671,78 reps - s,433,69 reps - s,416,179 reps - s,274,12:20 - s
498,Brian Kane,2394,634,190 reps - s,248,129 reps - s,442,68 reps - s,578,141 reps - s,492,17:31 - s
