Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
951,Christiaan Van Der Put,4819,290,16:52 - s,527,139 reps - s,1532,0,1445,0,1025,14:35 - s
952,Jerald Aguilar,4822,1385,197 reps - s,1007,113 reps - s,184,178 reps - s,1058,183 reps - s,1188,17:17 - s
953,Ryan Coyne,4831,536,18:22 - s,1175,102 reps - s,1517,6 reps - s,1276,159 reps - s,327,9:50 - s
954,Tim Cardwell,4834,292,16:54 - s,205,173 reps - s,1532,0,1445,0,1360,0
955,Chuck Niemeyer,4838,1473,189 reps - s,935,116 reps - s,889,94 reps - s,798,195 reps - s,743,12:09 - s
956,Bryan Boudreaux,4843,633,18:47 - s,797,122 reps - s,1423,46 reps - s,981,187 reps - s,1009,14:23 - s
957,Jared Inman,4844,824,19:41 - s,1495,78 reps - s,735,104 reps - s,983,187 reps - s,807,12:37 - s
958,Tim Angerman,4846,928,223 reps - s,1664,0,410,132 reps - s,1089,181 reps - s,755,12:14 - s
958,Rodney Baker,4846,1486,187 reps - s,822,121 reps - s,812,96 reps - s,957,188 reps - s,769,12:21 - s
960,Walter Holbein,4848,304,16:58 - s,1664,0,75,22:50 - s,1445,0,1360,0
960,Dennis Schieffer,4848,1248,209 reps - s,833,120 reps - s,638,106 reps - s,1045,184 reps - s,1084,15:24 - s
962,Eric Hill,4852,861,19:50 - s,1374,82 reps - s,1242,60 reps - s,682,200 reps - s,693,11:54 - s
963,James Sheppard,4855,1048,217 reps - s,521,139 reps - s,1532,0,394,214 reps - s,1360,0
964,John Owens,4858,375,17:25 - s,146,180 reps - s,1532,0,1445,0,1360,0
965,Eric Richard,4863,1639,168 reps - s,970,114 reps - s,788,103 reps - s,833,194 reps - s,633,11:34 - s
965,Neel Karne,4863,978,220 reps - s,890,118 reps - s,849,95 reps - s,1071,182 reps - s,1075,15:15 - s
967,Don Anselmin,4879,695,19:05 - s,1206,99 reps - s,1488,43 reps - s,762,197 reps - s,728,12:05 - s
968,Thomas Brown,4883,331,17:11 - s,215,172 reps - s,1532,0,1445,0,1360,0
969,Mark Jacobson,4885,1478,188 reps - s,1056,110 reps - s,858,95 reps - s,1054,183 reps - s,439,10:28 - s
970,Miah Jones,4896,1882,0,1664,0,253,155 reps - s,685,200 reps - s,412,10:19 - s
971,Richard Crothers,4899,923,224 reps - s,846,120 reps - s,1532,0,698,199 reps - s,900,13:24 - s
971,Cipriano Pineda,4899,1384,197 reps - s,765,124 reps - s,840,95 reps - s,1091,181 reps - s,819,12:41 - s
973,Adam Hoxeng,4903,960,221 reps - s,781,123 reps - s,846,95 reps - s,1445,0,871,13:07 - s
974,Stacy Hom,4904,917,224 reps - s,563,137 reps - s,1322,56 reps - s,742,197 reps - s,1360,0
975,Ethan Smith,4907,236,16:30 - s,334,156 reps - s,1532,0,1445,0,1360,0
976,Chad Cullen,4911,1159,212 reps - s,1044,111 reps - s,847,95 reps - s,501,208 reps - s,1360,0
977,Douglas Zerafa,4917,853,19:49 - s,343,155 reps - s,916,93 reps - s,1445,0,1360,0
977,Robert Springer,4917,888,19:56 - s,1034,112 reps - s,1532,0,886,192 reps - s,577,11:15 - s
979,Coye Harrett,4918,821,19:40 - s,613,136 reps - s,679,105 reps - s,1445,0,1360,0
980,Andrew Milani,4920,164,15:45 - s,419,146 reps - s,1532,0,1445,0,1360,0
981,Joel Frieders,4921,1309,203 reps - s,946,116 reps - s,72,22:29 - s,1234,165 reps - s,1360,0
982,Charles Hudson,4924,1051,217 reps - s,1102,107 reps - s,1059,71 reps - s,642,202 reps - s,1070,15:08 - s
983,Travis Tilton,4942,310,16:59 - s,1284,89 reps - s,543,118 reps - s,1445,0,1360,0
984,Patrick Mclaughlin,4947,1029,218 reps - s,685,128 reps - s,1019,80 reps - s,1297,155 reps - s,917,13:32 - s
985,Joe Weidenbach,4956,1228,210 reps - s,1478,78 reps - s,703,105 reps - s,679,200 reps - s,868,13:06 - s
986,Grant Karr,4960,1537,182 reps - s,1053,110 reps - s,624,106 reps - s,1104,180 reps - s,642,11:36 - s
987,Sasikumar Gunasekaran,4962,1693,160 reps - s,767,124 reps - s,903,94 reps - s,736,198 reps - s,863,13:01 - s
988,Mike Mueller,4964,981,220 reps - s,928,116 reps - s,1038,72 reps - s,691,200 reps - s,1326,26:02 - s
989,Brent Doeksen,4965,433,17:49 - s,1219,96 reps - s,1532,0,1445,0,336,9:53 - s
989,David Burke,4965,811,19:38 - s,741,125 reps - s,608,107 reps - s,1445,0,1360,0
991,David Saunders,4968,474,18:01 - s,1664,0,1532,0,787,196 reps - s,511,10:52 - s
992,Joe Strait,4973,788,19:30 - s,708,127 reps - s,672,105 reps - s,1445,0,1360,0
993,Larry Bohlin,4976,794,19:32 - s,1078,108 reps - s,1488,43 reps - s,401,214 reps - s,1215,18:04 - s
993,Logan Bennett,4976,766,19:25 - s,1032,112 reps - s,717,105 reps - s,1160,173 reps - s,1301,22:17 - s
995,Ian Naccarato,4977,275,16:45 - s,365,152 reps - s,1532,0,1445,0,1360,0
996,Vinu Murthy,4985,1558,180 reps - s,657,132 reps - s,1008,81 reps - s,1059,183 reps - s,703,11:57 - s
997,James Lee,4989,333,17:12 - s,1664,0,1251,60 reps - s,381,215 reps - s,1360,0
998,Jake Nerenhausen,4992,1091,215 reps - s,878,119 reps - s,1186,67 reps - s,945,189 reps - s,892,13:20 - s
999,Bill Welch,5002,847,19:48 - s,1368,82 reps - s,1273,58 reps - s,446,211 reps - s,1068,15:04 - s
1000,Jason Snider,5012,1292,204 reps - s,788,122 reps - s,1164,67 reps - s,573,205 reps - s,1195,17:26 - s
1001,Ryan Edgar,5014,1254,208 reps - s,973,114 reps - s,715,105 reps - s,1084,181 reps - s,988,14:11 - s
1002,Rob Glejf,5017,1014,219 reps - s,994,113 reps - s,1476,43 reps - s,854,193 reps - s,679,11:49 - s
1003,Conor Price,5020,347,17:17 - s,784,123 reps - s,1084,70 reps - s,1445,0,1360,0
1004,Rick Watson,5021,1205,210 reps - s,1372,82 reps - s,1293,57 reps - s,41,262 reps - s,1110,15:47 - s
1004,Byington Taylor,5021,1719,157 reps - s,1200,99 reps - s,243,156 reps - s,1217,166 reps - s,642,11:36 - s
1006,Brian Manor,5029,1154,212 reps - s,731,125 reps - s,1109,69 reps - s,916,190 reps - s,1119,15:59 - s
1007,Brian Fink,5031,1084,215 reps - s,1263,90 reps - s,800,99 reps - s,1005,186 reps - s,879,13:13 - s
1008,Will Morris,5033,1477,188 reps - s,561,137 reps - s,1224,61 reps - s,982,187 reps - s,789,12:30 - s
1008,Dale Hetland,5033,1535,182 reps - s,990,113 reps - s,754,104 reps - s,1068,182 reps - s,686,11:52 - s
1010,Jason Bennett,5034,824,19:41 - s,1254,91 reps - s,1095,69 reps - s,891,191 reps - s,970,14:00 - s
1011,Chris Jensen,5036,524,18:18 - s,175,175 reps - s,1532,0,1445,0,1360,0
1012,James Buckner,5037,1882,0,1464,78 reps - s,51,21:12 - s,280,223 reps - s,1360,0
1013,Todd Zeller,5040,867,19:52 - s,1477,78 reps - s,590,107 reps - s,1445,0,661,11:43 - s
1014,Todd Ohl,5044,1687,160 reps - s,976,114 reps - s,893,94 reps - s,770,196 reps - s,718,12:01 - s
1015,Richard Lahman,5046,1153,212 reps - s,1441,78 reps - s,649,106 reps - s,1048,184 reps - s,755,12:14 - s
1016,Mike Ballinger,5053,1539,182 reps - s,1414,79 reps - s,160,179 reps - s,880,192 reps - s,1060,14:58 - s
1016,Bill Jansen,5053,1401,195 reps - s,1488,78 reps - s,337,142 reps - s,1013,185 reps - s,814,12:39 - s
1018,Colten Hiatt,5058,1314,202 reps - s,810,121 reps - s,1176,67 reps - s,1277,158 reps - s,481,10:45 - s
1019,Rod Smith,5070,1091,215 reps - s,1298,88 reps - s,771,104 reps - s,1173,172 reps - s,737,12:07 - s
1020,John Reynolds,5082,811,19:38 - s,1034,112 reps - s,432,131 reps - s,1445,0,1360,0
1021,Daniel Pampel,5084,258,16:39 - s,1664,0,357,141 reps - s,1445,0,1360,0
1022,Adam Pijanowski,5085,699,19:07 - s,1249,92 reps - s,824,96 reps - s,1445,0,868,13:06 - s
1023,Douglas Steinberg,5108,451,17:56 - s,1349,84 reps - s,1532,0,416,213 reps - s,1360,0
1023,Gavin Grote,5108,580,18:33 - s,1431,78 reps - s,643,106 reps - s,1094,180 reps - s,1360,0
1025,Jamie Stevens,5112,1882,0,237,170 reps - s,932,93 reps - s,701,199 reps - s,1360,0
1026,DeWayne Hirdler,5117,1195,211 reps - s,1082,108 reps - s,943,92 reps - s,537,206 reps - s,1360,0
1027,Michael Gerber,5118,1234,210 reps - s,1064,109 reps - s,744,104 reps - s,1127,178 reps - s,949,13:50 - s
1028,Del Eisenbarth,5121,1157,212 reps - s,1245,92 reps - s,531,119 reps - s,1445,0,743,12:09 - s
1029,Alexander Furr,5127,169,15:48 - s,1664,0,901,94 reps - s,1033,185 reps - s,1360,0
1030,Ryan Dove,5128,1882,0,1182,102 reps - s,411,132 reps - s,857,193 reps - s,796,12:33 - s
1030,Brian Morrison,5128,985,220 reps - s,524,139 reps - s,814,96 reps - s,1445,0,1360,0
1032,Mark Butcher,5134,1389,197 reps - s,894,118 reps - s,868,95 reps - s,1070,182 reps - s,913,13:30 - s
1033,Francisco Perez,5139,811,19:38 - s,1664,0,374,141 reps - s,930,190 reps - s,1360,0
1033,Greg Bays,5139,584,18:34 - s,1664,0,656,106 reps - s,875,192 reps - s,1360,0
1035,Daumier Mageswki,5140,1882,0,180,175 reps - s,1532,0,529,206 reps - s,1017,14:28 - s
1036,William Curtis,5143,584,18:34 - s,1143,104 reps - s,1222,61 reps - s,1445,0,749,12:11 - s
1036,Mike Hartnett,5143,1226,210 reps - s,852,120 reps - s,838,95 reps - s,1445,0,782,12:27 - s
1038,Jacob Drewa,5147,1882,0,836,120 reps - s,872,94 reps - s,197,235 reps - s,1360,0
1039,Matthew Baker,5149,1220,210 reps - s,1545,78 reps - s,655,106 reps - s,855,193 reps - s,874,13:10 - s
1040,Glenn Leonardo,5153,964,220 reps - s,651,132 reps - s,733,104 reps - s,1445,0,1360,0
1041,Andy Hamilton,5163,1195,211 reps - s,782,123 reps - s,1397,48 reps - s,1192,170 reps - s,597,11:20 - s
1042,Spencer Travis,5165,1085,215 reps - s,1448,78 reps - s,379,140 reps - s,1272,159 reps - s,981,14:07 - s
1043,Jerry Beaver,5166,1508,184 reps - s,1361,83 reps - s,530,119 reps - s,835,194 reps - s,932,13:40 - s
1044,Steve Cooper,5167,1526,183 reps - s,1134,105 reps - s,362,141 reps - s,1099,180 reps - s,1046,14:48 - s
1045,Ian White,5169,1195,211 reps - s,1468,78 reps - s,1100,69 reps - s,1009,185 reps - s,397,10:13 - s
1046,Jeff Knobel,5177,985,220 reps - s,1229,94 reps - s,888,94 reps - s,844,193 reps - s,1231,18:29 - s
1047,Alex Taveira,5179,699,19:07 - s,921,117 reps - s,1425,46 reps - s,942,189 reps - s,1192,17:21 - s
1048,Samuel Reed,5182,837,19:45 - s,575,137 reps - s,1532,0,1445,0,793,12:32 - s
1049,Chase Emery,5185,996,219 reps - s,1020,112 reps - s,1344,55 reps - s,465,210 reps - s,1360,0
1049,Justin Carnahan,5185,984,220 reps - s,1103,107 reps - s,1410,47 reps - s,765,196 reps - s,923,13:35 - s
1051,Jeff Voiles,5187,947,221 reps - s,785,123 reps - s,650,106 reps - s,1445,0,1360,0
1052,Chad Baugh,5191,394,17:33 - s,964,115 reps - s,1028,80 reps - s,1445,0,1360,0
1053,Bentley Skeie,5192,1414,194 reps - s,1112,107 reps - s,730,104 reps - s,896,191 reps - s,1040,14:45 - s
1054,Eli Oswalt,5194,1008,219 reps - s,508,140 reps - s,1532,0,786,196 reps - s,1360,0
1055,Zach Ising,5198,1785,148 reps - s,952,115 reps - s,924,93 reps - s,1031,185 reps - s,506,10:51 - s
1056,Nick Haglin,5205,837,19:45 - s,1231,93 reps - s,1041,71 reps - s,736,198 reps - s,1360,0
1057,Travis Trent,5211,413,17:39 - s,533,139 reps - s,1460,44 reps - s,1445,0,1360,0
1058,Kamil Krzyzak,5212,1075,215 reps - s,1664,0,1225,61 reps - s,829,194 reps - s,419,10:23 - s
1059,Jeremy Mathenia,5217,1447,190 reps - s,995,113 reps - s,1147,68 reps - s,1062,183 reps - s,566,11:12 - s
1060,Ahmad Jezzini,5218,1252,208 reps - s,939,116 reps - s,1401,48 reps - s,859,193 reps - s,767,12:19 - s
1061,Christopher Brown,5221,1068,216 reps - s,1577,78 reps - s,1026,80 reps - s,850,193 reps - s,700,11:56 - s
1062,Tom Guilfoyle,5222,766,19:25 - s,1386,81 reps - s,1011,81 reps - s,995,186 reps - s,1064,15:01 - s
1063,Pradeep Kumar,5225,1590,176 reps - s,1118,107 reps - s,1047,71 reps - s,1051,183 reps - s,419,10:23 - s
1064,Mathew Anderson,5226,638,18:48 - s,887,118 reps - s,1532,0,1112,179 reps - s,1057,14:55 - s
1064,Mark Parmley,5226,1295,204 reps - s,1328,85 reps - s,1056,71 reps - s,816,195 reps - s,731,12:06 - s
1066,Jim Rouse,5229,962,221 reps - s,1034,112 reps - s,1232,60 reps - s,1105,180 reps - s,896,13:22 - s
1067,David Turney,5230,880,19:55 - s,1223,95 reps - s,1068,70 reps - s,1445,0,614,11:27 - s
1068,Nick Herman,5238,1882,0,482,141 reps - s,69,22:26 - s,1445,0,1360,0
1068,Brian Yazzie,5238,1310,203 reps - s,613,136 reps - s,510,129 reps - s,1445,0,1360,0
1070,Josh Johnson,5241,780,19:28 - s,1458,78 reps - s,870,94 reps - s,1445,0,688,11:53 - s
1071,David Cook,5242,1306,203 reps - s,1117,107 reps - s,1288,58 reps - s,759,197 reps - s,772,12:22 - s
1072,Todd Wallace,5243,1045,217 reps - s,1664,0,523,119 reps - s,1121,178 reps - s,890,13:19 - s
1073,Timmon Lund,5254,1573,178 reps - s,1234,92 reps - s,938,92 reps - s,1028,185 reps - s,481,10:45 - s
1074,Arlo Ball,5256,555,18:25 - s,806,122 reps - s,1090,70 reps - s,1445,0,1360,0
1074,Kyle Dooling,5256,1467,189 reps - s,598,136 reps - s,827,96 reps - s,1352,137 reps - s,1012,14:25 - s
1076,Ed Apel,5257,717,19:12 - s,1402,80 reps - s,1346,55 reps - s,1010,185 reps - s,782,12:27 - s
1077,Tim Lundquist,5268,985,220 reps - s,1421,79 reps - s,1267,59 reps - s,937,189 reps - s,658,11:42 - s
1078,Aray Rivera,5269,985,220 reps - s,1012,113 reps - s,1032,80 reps - s,988,187 reps - s,1252,19:14 - s
1079,Brandon Gillett,5270,668,18:57 - s,529,139 reps - s,1268,59 reps - s,1445,0,1360,0
1080,Tom Loussaert,5271,413,17:39 - s,1664,0,389,136 reps - s,1445,0,1360,0
1080,Jimmy Mansker,5271,1547,181 reps - s,1580,78 reps - s,436,131 reps - s,588,204 reps - s,1120,16:00 - s
1082,Greg McFarland,5278,1882,0,282,164 reps - s,1532,0,222,231 reps - s,1360,0
1083,Jeff Brockner,5284,1679,162 reps - s,1664,0,651,106 reps - s,779,196 reps - s,511,10:52 - s
1083,Matthew Johnston,5284,1313,202 reps - s,1401,80 reps - s,550,118 reps - s,985,187 reps - s,1035,14:42 - s
1083,Chris Bell,5284,1118,213 reps - s,1124,106 reps - s,1287,58 reps - s,692,200 reps - s,1063,14:59 - s
1086,Jamie Albert,5285,799,19:34 - s,149,180 reps - s,1532,0,1445,0,1360,0
1087,Robert Batterton,5287,1582,177 reps - s,625,135 reps - s,1199,65 reps - s,1024,185 reps - s,857,13:00 - s
1088,Michael Acevedo,5288,1800,147 reps - s,969,115 reps - s,1208,63 reps - s,618,203 reps - s,693,11:54 - s
1089,Mike Simpson,5291,1066,216 reps - s,811,121 reps - s,609,107 reps - s,1445,0,1360,0
1090,Kaleb Lee,5301,1037,217 reps - s,911,117 reps - s,884,94 reps - s,1109,180 reps - s,1360,0
1091,Andrew Morgan,5306,728,19:15 - s,803,122 reps - s,1532,0,883,192 reps - s,1360,0
1091,Tom Lenz,5306,1322,201 reps - s,1253,91 reps - s,1083,70 reps - s,793,195 reps - s,855,12:59 - s
1093,William Whittington,5309,1361,199 reps - s,1580,78 reps - s,670,105 reps - s,841,194 reps - s,857,13:00 - s
1094,Gal Shoffet,5311,1146,212 reps - s,640,133 reps - s,720,105 reps - s,1445,0,1360,0
1095,Daniel Hall,5315,433,17:49 - s,545,138 reps - s,1532,0,1445,0,1360,0
1096,Efren Salgado,5316,983,220 reps - s,1664,0,1532,0,540,206 reps - s,597,11:20 - s
1097,Phil Bell,5319,1615,171 reps - s,1213,98 reps - s,446,131 reps - s,1093,180 reps - s,952,13:51 - s
1097,Kevin Bragaw,5319,1308,203 reps - s,1123,106 reps - s,947,92 reps - s,955,188 reps - s,986,14:10 - s
1099,Jake Naylor,5323,1662,165 reps - s,1473,78 reps - s,606,107 reps - s,996,186 reps - s,586,11:17 - s
1100,Ryan Brophy,5324,339,17:15 - s,648,132 reps - s,1532,0,1445,0,1360,0
1101,Tony Fink,5328,610,18:40 - s,870,119 reps - s,1227,60 reps - s,1261,160 reps - s,1360,0
1102,David Hauser,5329,1422,193 reps - s,1416,79 reps - s,865,95 reps - s,681,200 reps - s,945,13:49 - s
1103,Luis Lopez,5331,522,18:17 - s,472,141 reps - s,1532,0,1445,0,1360,0
1104,Scott Whitman,5338,1003,219 reps - s,1193,101 reps - s,1532,0,935,189 reps - s,675,11:48 - s
1105,Darin Ladlie,5339,1543,181 reps - s,1461,78 reps - s,426,131 reps - s,990,186 reps - s,919,13:33 - s
1106,Timothy Hale,5340,1468,189 reps - s,417,146 reps - s,1532,0,876,192 reps - s,1047,14:50 - s
1106,Jordan Bock,5340,1365,198 reps - s,1146,104 reps - s,1045,71 reps - s,1214,166 reps - s,570,11:13 - s
1108,David Tilson,5344,1275,206 reps - s,1126,106 reps - s,1297,57 reps - s,975,187 reps - s,671,11:47 - s
1109,Brian Gordon,5345,416,17:42 - s,1664,0,1532,0,1445,0,288,9:38 - s
1110,John Hope,5346,951,221 reps - s,1065,109 reps - s,1057,71 reps - s,913,190 reps - s,1360,0
1111,Michael McClain,5355,158,15:40 - s,1664,0,728,104 reps - s,1445,0,1360,0
1112,Adrian Ruiz,5357,377,17:26 - s,643,133 reps - s,1532,0,1445,0,1360,0
1113,Andy Reuter,5358,1627,170 reps - s,982,114 reps - s,628,106 reps - s,1027,185 reps - s,1094,15:32 - s
1114,Sebastian Rodriguez,5359,1173,211 reps - s,451,143 reps - s,930,93 reps - s,1445,0,1360,0
1115,Marcelo Goro,5361,1132,213 reps - s,1255,91 reps - s,1233,60 reps - s,571,205 reps - s,1170,16:54 - s
1116,Phil Anson,5364,1354,199 reps - s,921,117 reps - s,897,94 reps - s,976,187 reps - s,1216,18:05 - s
1117,Ben Cole,5367,1262,207 reps - s,920,117 reps - s,825,96 reps - s,1000,186 reps - s,1360,0
1118,Tom McCormick,5374,1882,0,1162,102 reps - s,899,94 reps - s,429,212 reps - s,1002,14:20 - s
1119,Larry Jukes,5375,934,223 reps - s,1347,84 reps - s,598,107 reps - s,1259,160 reps - s,1237,18:40 - s
1120,Jason Kissner,5376,1217,210 reps - s,1327,85 reps - s,1188,67 reps - s,1055,183 reps - s,589,11:18 - s
1121,Damon Crawley,5377,1430,192 reps - s,1405,80 reps - s,861,95 reps - s,927,190 reps - s,754,12:13 - s
1122,Paul Canen,5379,1014,219 reps - s,327,158 reps - s,1233,60 reps - s,1445,0,1360,0
1122,Ryan Agnew,5379,1135,213 reps - s,1343,84 reps - s,598,107 reps - s,1126,178 reps - s,1177,16:59 - s
1124,Jeffrey Bruzek,5381,1284,205 reps - s,882,118 reps - s,1389,49 reps - s,466,210 reps - s,1360,0
1125,Phoenix Pickler,5384,1882,0,630,134 reps - s,1175,67 reps - s,610,203 reps - s,1087,15:27 - s
1126,David Bolland,5388,1348,199 reps - s,1023,112 reps - s,1169,67 reps - s,1012,185 reps - s,836,12:50 - s
1127,Richard Every,5391,644,18:49 - s,1664,0,627,106 reps - s,1096,180 reps - s,1360,0
1128,Scott Williamson,5394,880,19:55 - s,997,113 reps - s,1159,67 reps - s,1167,173 reps - s,1191,17:20 - s
1129,Mark Harris,5395,1219,210 reps - s,1306,87 reps - s,1059,71 reps - s,1445,0,366,10:03 - s
1130,James Lucken-Hills,5398,1630,170 reps - s,1526,78 reps - s,409,132 reps - s,766,196 reps - s,1067,15:03 - s
1131,Jeff Van Horn,5406,1670,164 reps - s,896,118 reps - s,1014,81 reps - s,1133,177 reps - s,693,11:54 - s
1132,Brock Emery,5411,754,19:22 - s,320,159 reps - s,1532,0,1445,0,1360,0
1133,Jason ODell,5415,1651,167 reps - s,1248,92 reps - s,506,129 reps - s,1069,182 reps - s,941,13:46 - s
1134,James Pride,5417,596,18:36 - s,929,116 reps - s,1087,70 reps - s,1445,0,1360,0
1134,Michael Ryan,5417,1318,201 reps - s,613,136 reps - s,681,105 reps - s,1445,0,1360,0
1136,Ryan Hayes,5419,531,18:21 - s,551,138 reps - s,1532,0,1445,0,1360,0
1137,Joshua Barnes,5424,1150,212 reps - s,1664,0,1326,56 reps - s,477,210 reps - s,807,12:37 - s
1137,Andy MacDonell,5424,1510,184 reps - s,1111,107 reps - s,889,94 reps - s,954,188 reps - s,960,13:56 - s
1139,Jake Wagner,5425,1149,212 reps - s,1494,78 reps - s,833,96 reps - s,905,190 reps - s,1044,14:47 - s
1140,Kirk Clore,5427,488,18:06 - s,1664,0,874,94 reps - s,1445,0,956,13:53 - s
1141,Clifton Nichols,5435,903,19:59 - s,1580,78 reps - s,1032,80 reps - s,1101,180 reps - s,819,12:41 - s
1142,Phillip Radley,5438,1327,200 reps - s,523,139 reps - s,1071,70 reps - s,1334,147 reps - s,1183,17:11 - s
1143,Nathan Roberts,5442,1337,200 reps - s,1172,102 reps - s,657,106 reps - s,1180,171 reps - s,1096,15:34 - s
1144,Don Weaver,5450,776,19:27 - s,1241,92 reps - s,1532,0,792,195 reps - s,1109,15:46 - s
1145,Chris Vassalotti,5452,1068,216 reps - s,670,130 reps - s,1439,45 reps - s,1128,178 reps - s,1147,16:29 - s
1146,Nathan Swanson,5453,506,18:12 - s,610,136 reps - s,1532,0,1445,0,1360,0
1147,Matthew Nord,5466,929,223 reps - s,1664,0,1532,0,902,190 reps - s,439,10:28 - s
1148,Leif Thompson,5467,552,18:24 - s,578,136 reps - s,1532,0,1445,0,1360,0
1148,Kevin Avey,5467,1743,154 reps - s,848,120 reps - s,1009,81 reps - s,1046,184 reps - s,821,12:42 - s
1150,Ed Kogan,5470,1420,193 reps - s,1156,103 reps - s,1154,68 reps - s,596,204 reps - s,1144,16:26 - s
1151,Andrew Borders,5475,1000,219 reps - s,138,180 reps - s,1532,0,1445,0,1360,0
1152,Nolan Cunningham,5480,70,14:30 - s,1221,95 reps - s,1384,52 reps - s,1445,0,1360,0
1153,Jeff Pace,5482,1289,205 reps - s,1664,0,802,99 reps - s,1076,182 reps - s,651,11:40 - s
1154,Robert Schuler,5483,1520,183 reps - s,881,118 reps - s,1437,45 reps - s,612,203 reps - s,1033,14:39 - s
1155,Patrick Pedersen,5486,1882,0,981,114 reps - s,1002,82 reps - s,661,201 reps - s,960,13:56 - s
1156,Jonathan Vannett,5489,1854,117 reps - s,1498,78 reps - s,347,142 reps - s,1164,173 reps - s,626,11:31 - s
1157,Landon Hise,5497,853,19:49 - s,307,162 reps - s,1532,0,1445,0,1360,0
1158,Jeremy Mattingly,5506,1720,157 reps - s,1522,78 reps - s,77,23:10 - s,925,190 reps - s,1262,19:45 - s
1158,Dan Schneider,5506,1175,211 reps - s,1318,86 reps - s,1053,71 reps - s,1124,178 reps - s,836,12:50 - s
1160,Aaron Davenport,5511,1652,167 reps - s,1100,107 reps - s,963,89 reps - s,881,192 reps - s,915,13:31 - s
1161,chris baldwin,5513,1049,217 reps - s,945,116 reps - s,714,105 reps - s,1445,0,1360,0
1162,Don Wilson,5514,1179,211 reps - s,893,118 reps - s,1296,57 reps - s,1194,170 reps - s,952,13:51 - s
1163,Cody Kuykendall,5526,1264,207 reps - s,1455,78 reps - s,792,102 reps - s,1036,184 reps - s,979,14:06 - s
1164,Brett Pierce,5528,763,19:24 - s,1664,0,933,93 reps - s,1445,0,723,12:03 - s
1165,Alex Schwartz,5533,967,220 reps - s,739,125 reps - s,1532,0,1229,165 reps - s,1066,15:02 - s
1166,Jake Wright,5544,1446,190 reps - s,1336,85 reps - s,702,105 reps - s,1172,172 reps - s,888,13:18 - s
1167,Mitchell Hicks,5545,1410,195 reps - s,1663,1 reps - s,830,96 reps - s,710,199 reps - s,932,13:40 - s
1167,Chris Stavrou,5545,1601,174 reps - s,960,115 reps - s,926,93 reps - s,1148,176 reps - s,910,13:29 - s
1169,Stephen Gideo,5547,1029,218 reps - s,1057,110 reps - s,912,93 reps - s,1445,0,1104,15:44 - s
1170,Logan King,5549,1256,208 reps - s,1099,107 reps - s,1187,67 reps - s,1181,171 reps - s,826,12:45 - s
1171,Patrick Kilcoyne,5550,930,223 reps - s,779,123 reps - s,1532,0,1445,0,864,13:02 - s
1172,Brian Boeshaar,5551,1356,199 reps - s,1516,78 reps - s,1259,59 reps - s,677,200 reps - s,743,12:09 - s
1173,Francis Abellanosa,5558,1060,216 reps - s,1664,0,1047,71 reps - s,991,186 reps - s,796,12:33 - s
1174,Bryan Snyder,5559,496,18:08 - s,726,125 reps - s,1532,0,1445,0,1360,0
1175,Chaz Bartucz,5565,1181,211 reps - s,1467,78 reps - s,1400,48 reps - s,629,202 reps - s,888,13:18 - s
1175,Mathew Knight,5565,1163,212 reps - s,1664,0,882,94 reps - s,860,193 reps - s,996,14:14 - s
1175,Brian Winterbottom,5565,1187,211 reps - s,1440,78 reps - s,935,92 reps - s,1100,180 reps - s,903,13:25 - s
1178,Nathan Griffel,5567,1029,218 reps - s,1435,78 reps - s,1532,0,693,200 reps - s,878,13:12 - s
1179,Todd Munson,5568,1128,213 reps - s,1290,88 reps - s,891,94 reps - s,1445,0,814,12:39 - s
1179,Shaun Braswell,5568,999,219 reps - s,992,113 reps - s,1272,58 reps - s,1207,168 reps - s,1098,15:38 - s
1181,Casey Hatch,5569,1283,205 reps - s,671,129 reps - s,1080,70 reps - s,1175,172 reps - s,1360,0
1182,Robert O'Connor,5570,1882,0,1070,109 reps - s,1532,0,513,207 reps - s,573,11:14 - s
1183,Richard Bush,5577,1304,203 reps - s,1664,0,574,117 reps - s,1182,171 reps - s,853,12:57 - s
1184,Thomas Hoff,5585,657,18:53 - s,1294,88 reps - s,1077,70 reps - s,1341,144 reps - s,1216,18:05 - s
1185,David Sami,5593,1638,169 reps - s,308,162 reps - s,1196,66 reps - s,1205,168 reps - s,1246,19:02 - s
1186,Jason Westemeir,5595,1312,202 reps - s,713,126 reps - s,765,104 reps - s,1445,0,1360,0
1187,Jonathan Conrad,5597,1643,168 reps - s,1399,80 reps - s,804,98 reps - s,979,187 reps - s,772,12:22 - s
1188,James Boyles,5601,1082,215 reps - s,1507,78 reps - s,962,89 reps - s,805,195 reps - s,1245,19:01 - s
1189,Austin Roubidoux,5602,1182,211 reps - s,1063,109 reps - s,1166,67 reps - s,1053,183 reps - s,1138,16:18 - s
1190,Julio Castillo,5603,1387,197 reps - s,1235,92 reps - s,1106,69 reps - s,1156,174 reps - s,719,12:02 - s
1191,Josh Brown,5604,1209,210 reps - s,795,122 reps - s,795,101 reps - s,1445,0,1360,0
1192,Robert Wienecke,5605,784,19:29 - s,732,125 reps - s,1468,43 reps - s,1265,160 reps - s,1356,264 reps - s
