Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
480,Daniel Duggan,2322,195,17:41 - s,100,166 reps - s,686,0,691,0,650,0
480,Matthew Popik,2322,741,169 reps - s,620,83 reps - s,189,118 reps - s,395,190 reps - s,377,13:01 - s
482,Stephen Peel,2332,267,18:41 - s,38,180 reps - s,686,0,691,0,650,0
483,Cole Linfoot,2333,522,213 reps - s,414,113 reps - s,686,0,495,178 reps - s,216,10:50 - s
484,Andreas Spiliotis,2336,262,18:35 - s,47,178 reps - s,686,0,691,0,650,0
485,Chris Busch,2340,543,210 reps - s,585,87 reps - s,421,79 reps - s,372,192 reps - s,419,13:35 - s
486,Nick Simpson,2343,515,213 reps - s,416,113 reps - s,536,58 reps - s,347,195 reps - s,529,16:00 - s
487,James Watson,2346,771,160 reps - s,766,0,169,128 reps - s,413,189 reps - s,227,11:00 - s
488,Jeff Henderson,2348,299,19:02 - s,475,107 reps - s,686,0,378,192 reps - s,510,15:37 - s
489,David Martel,2352,613,197 reps - s,454,108 reps - s,686,0,324,197 reps - s,275,11:28 - s
490,Michael Melo,2360,595,201 reps - s,610,84 reps - s,150,130 reps - s,507,177 reps - s,498,15:16 - s
491,Axel Andr,2365,83,16:10 - s,255,128 reps - s,686,0,691,0,650,0
492,Nicholas Gagnon,2367,262,18:35 - s,499,102 reps - s,476,68 reps - s,530,173 reps - s,600,19:50 - s
492,Arrol Armstrong,2367,567,208 reps - s,368,117 reps - s,581,55 reps - s,389,191 reps - s,462,14:30 - s
494,Martin Proteau,2371,549,210 reps - s,522,94 reps - s,179,119 reps - s,691,0,430,13:48 - s
495,Jeff Leger,2376,740,170 reps - s,680,78 reps - s,48,168 reps - s,459,184 reps - s,449,14:08 - s
496,George Wassef,2378,523,213 reps - s,626,82 reps - s,686,0,292,201 reps - s,251,11:16 - s
497,Alex Labarces,2383,717,177 reps - s,598,85 reps - s,235,106 reps - s,359,193 reps - s,474,14:42 - s
498,Tobin Kennedy,2385,448,220 reps - s,618,83 reps - s,293,100 reps - s,542,170 reps - s,484,14:56 - s
499,Joel Blackburn,2386,718,177 reps - s,658,79 reps - s,289,102 reps - s,320,197 reps - s,401,13:18 - s
500,David Gaboury,2387,618,196 reps - s,611,84 reps - s,257,105 reps - s,467,183 reps - s,434,13:53 - s
500,Will Perkins,2387,643,190 reps - s,407,114 reps - s,336,94 reps - s,560,167 reps - s,441,14:01 - s
502,Bryan Elsey,2391,256,18:32 - s,766,0,28,192 reps - s,691,0,650,0
502,Bob Ross,2391,373,19:45 - s,193,139 reps - s,686,0,533,173 reps - s,606,20:22 - s
504,Joe Amirault,2398,855,0,190,139 reps - s,282,104 reps - s,421,188 reps - s,650,0
505,Rodel Arcenal Carbo,2409,214,18:00 - s,766,0,686,0,691,0,52,8:38 - s
505,Rob Taunton,2409,186,17:35 - s,766,0,607,47 reps - s,422,188 reps - s,428,13:47 - s
507,Jean Patenaude,2411,572,207 reps - s,453,108 reps - s,422,76 reps - s,414,189 reps - s,550,16:46 - s
508,Gilles Dupuis,2421,310,19:07 - s,692,78 reps - s,646,44 reps - s,338,195 reps - s,435,13:54 - s
509,Jean-Marc Brunet,2431,342,19:27 - s,748,68 reps - s,282,104 reps - s,409,190 reps - s,650,0
510,Bill McNichol,2443,615,197 reps - s,327,122 reps - s,519,59 reps - s,357,194 reps - s,625,22:34 - s
510,Charles-Etienne Pichette,2443,710,179 reps - s,447,110 reps - s,367,92 reps - s,517,175 reps - s,402,13:20 - s
512,Rodrigo Gonalves,2447,601,200 reps - s,401,115 reps - s,371,92 reps - s,544,170 reps - s,530,16:03 - s
513,Dominic Sevigny,2448,600,200 reps - s,213,136 reps - s,628,46 reps - s,464,184 reps - s,543,16:37 - s
513,Tiago Falk,2448,316,19:10 - s,702,78 reps - s,441,70 reps - s,524,174 reps - s,465,14:34 - s
515,Bernard Benaibbouche,2450,517,213 reps - s,678,78 reps - s,238,106 reps - s,549,169 reps - s,468,14:38 - s
516,Dominic Card,2453,556,210 reps - s,178,141 reps - s,686,0,383,191 reps - s,650,0
517,George Skoulakis,2456,564,209 reps - s,564,89 reps - s,547,57 reps - s,379,192 reps - s,402,13:20 - s
518,David Provencher,2467,637,191 reps - s,669,78 reps - s,163,129 reps - s,540,170 reps - s,458,14:26 - s
519,Kent Molyneaux,2468,90,16:18 - s,351,119 reps - s,686,0,691,0,650,0
520,Jack Burden,2470,61,15:35 - s,698,78 reps - s,673,36 reps - s,666,129 reps - s,372,12:58 - s
521,Allan MacDougall,2472,406,19:59 - s,748,68 reps - s,670,43 reps - s,339,195 reps - s,309,12:04 - s
522,Andrew Nikkel,2481,211,17:59 - s,414,113 reps - s,634,45 reps - s,572,165 reps - s,650,0
523,Carl Mtivier,2497,286,18:50 - s,766,0,538,58 reps - s,469,183 reps - s,438,13:56 - s
524,Colin Bloom,2505,855,0,766,0,686,0,80,234 reps - s,118,9:40 - s
524,Calvin Gee,2505,565,209 reps - s,471,107 reps - s,450,70 reps - s,509,176 reps - s,510,15:37 - s
526,Michael Emmons,2520,576,206 reps - s,690,78 reps - s,566,56 reps - s,343,195 reps - s,345,12:38 - s
527,Martin Lebel,2536,582,205 reps - s,511,100 reps - s,433,71 reps - s,523,174 reps - s,487,15:02 - s
528,Gab Martin,2545,256,18:32 - s,262,128 reps - s,686,0,691,0,650,0
529,Byron Allin,2550,696,182 reps - s,504,102 reps - s,335,94 reps - s,439,186 reps - s,576,18:10 - s
530,Johnathan Gillespie,2554,591,202 reps - s,606,84 reps - s,247,105 reps - s,678,103 reps - s,432,13:49 - s
530,Chris Pettitt,2554,476,218 reps - s,565,89 reps - s,489,67 reps - s,492,179 reps - s,532,16:10 - s
532,Alexander Adams,2556,531,212 reps - s,369,117 reps - s,686,0,691,0,279,11:30 - s
533,Sean Hooper,2557,761,164 reps - s,524,94 reps - s,255,105 reps - s,510,176 reps - s,507,15:24 - s
534,Alexander Reid,2558,474,218 reps - s,614,84 reps - s,300,98 reps - s,611,155 reps - s,559,17:10 - s
535,Daniel Colucci,2567,668,186 reps - s,575,88 reps - s,447,70 reps - s,408,190 reps - s,469,14:39 - s
536,Jeff Cameron,2569,666,186 reps - s,552,90 reps - s,183,119 reps - s,622,151 reps - s,546,16:39 - s
537,Glen Proctor,2570,804,152 reps - s,505,102 reps - s,539,58 reps - s,538,171 reps - s,184,10:27 - s
538,Bryan Poon,2575,136,16:54 - s,649,80 reps - s,591,48 reps - s,664,130 reps - s,535,16:14 - s
539,Brian Warford,2578,635,192 reps - s,494,103 reps - s,506,60 reps - s,447,185 reps - s,496,15:11 - s
540,Ryan Tayler,2582,813,149 reps - s,324,122 reps - s,320,95 reps - s,607,156 reps - s,518,15:44 - s
541,Alexandre Waszczuk,2586,725,174 reps - s,317,122 reps - s,682,6 reps - s,310,199 reps - s,552,16:53 - s
541,Ryan Barbeito,2586,678,185 reps - s,469,107 reps - s,508,60 reps - s,480,181 reps - s,451,14:11 - s
543,Rudy Daoud,2587,314,19:09 - s,246,132 reps - s,686,0,691,0,650,0
543,David Price,2587,551,210 reps - s,397,115 reps - s,298,99 reps - s,691,0,650,0
545,Jake Pamic,2589,429,222 reps - s,357,118 reps - s,686,0,528,173 reps - s,589,18:44 - s
546,Nick Stein,2592,299,19:02 - s,766,0,686,0,375,192 reps - s,466,14:36 - s
546,John-Anthony Langdale,2592,498,215 reps - s,412,113 reps - s,512,60 reps - s,590,160 reps - s,580,18:22 - s
546,Steve Watson,2592,426,223 reps - s,534,92 reps - s,646,44 reps - s,429,188 reps - s,557,17:05 - s
549,Hunter Porteous-Brown,2595,577,206 reps - s,537,92 reps - s,254,105 reps - s,691,0,536,16:16 - s
550,Armin Edalatnia,2597,208,17:56 - s,643,81 reps - s,686,0,493,179 reps - s,567,17:39 - s
551,Benjamin Cassidy,2601,641,190 reps - s,218,136 reps - s,686,0,691,0,365,12:48 - s
552,Michael Doiu,2602,680,185 reps - s,568,88 reps - s,465,69 reps - s,425,188 reps - s,464,14:33 - s
553,Ahmed Al-Amry,2603,500,215 reps - s,520,96 reps - s,242,106 reps - s,691,0,650,0
554,Frank Newton,2605,604,200 reps - s,310,123 reps - s,686,0,691,0,314,12:07 - s
555,Philip Lagac,2606,391,19:53 - s,516,98 reps - s,425,71 reps - s,624,150 reps - s,650,0
556,Govinder Ubhi,2607,526,213 reps - s,536,92 reps - s,451,70 reps - s,581,162 reps - s,513,15:40 - s
557,Perry Iacobellis,2609,657,188 reps - s,481,105 reps - s,271,104 reps - s,691,0,509,15:31 - s
558,Michael Sugar,2610,701,181 reps - s,459,107 reps - s,682,6 reps - s,450,185 reps - s,318,12:11 - s
558,Kyle Dinsmore,2610,518,213 reps - s,463,107 reps - s,686,0,438,186 reps - s,505,15:22 - s
560,Benoit Marquis,2611,571,207 reps - s,491,104 reps - s,528,58 reps - s,545,169 reps - s,476,14:45 - s
561,Jordan Donald,2612,524,213 reps - s,651,80 reps - s,414,80 reps - s,586,161 reps - s,437,13:55 - s
562,Chris McGlynn,2616,372,19:44 - s,217,136 reps - s,686,0,691,0,650,0
563,Chris Mardling,2621,525,213 reps - s,563,89 reps - s,521,59 reps - s,559,167 reps - s,453,14:12 - s
564,Chris Thorn,2628,552,210 reps - s,609,84 reps - s,608,47 reps - s,304,200 reps - s,555,17:02 - s
565,Bryan Watson,2632,443,220 reps - s,426,112 reps - s,621,46 reps - s,496,178 reps - s,646,36:45 - s
566,Arvinder Ubhi,2634,651,190 reps - s,487,104 reps - s,374,92 reps - s,606,156 reps - s,516,15:42 - s
567,Travis Dutka,2636,511,214 reps - s,300,124 reps - s,686,0,489,180 reps - s,650,0
568,Dallas MacDonald,2637,471,218 reps - s,530,93 reps - s,686,0,551,168 reps - s,399,13:15 - s
569,Yan Bonhomme,2641,799,154 reps - s,681,78 reps - s,346,93 reps - s,272,202 reps - s,543,16:37 - s
570,Noah Langille,2645,346,19:31 - s,748,68 reps - s,637,45 reps - s,264,203 reps - s,650,0
571,Gerrit Bosma,2648,656,188 reps - s,603,85 reps - s,686,0,446,185 reps - s,257,11:18 - s
571,Joey Ladouceur,2648,545,210 reps - s,671,78 reps - s,381,86 reps - s,566,165 reps - s,485,14:58 - s
573,Aldo Lato,2650,324,19:14 - s,299,124 reps - s,686,0,691,0,650,0
574,Roly Giguere,2654,649,190 reps - s,541,91 reps - s,549,57 reps - s,497,178 reps - s,418,13:32 - s
575,Gian Paolo Pasini,2662,611,198 reps - s,684,78 reps - s,258,105 reps - s,561,167 reps - s,548,16:42 - s
576,Patrick Desjardins,2668,501,215 reps - s,766,0,60,155 reps - s,691,0,650,0
576,Mike Livingstone,2668,510,214 reps - s,551,90 reps - s,266,104 reps - s,691,0,650,0
578,Jean Franois Plouffe,2673,603,200 reps - s,558,89 reps - s,527,59 reps - s,335,196 reps - s,650,0
579,Adam Figgens,2674,520,213 reps - s,400,115 reps - s,413,80 reps - s,691,0,650,0
580,Mario Belmonte,2676,368,19:41 - s,340,120 reps - s,686,0,691,0,591,19:04 - s
581,Ray Filiatrault,2677,406,19:59 - s,545,91 reps - s,623,46 reps - s,541,170 reps - s,562,17:18 - s
582,Neel Bhatt,2679,669,186 reps - s,544,91 reps - s,317,95 reps - s,499,178 reps - s,650,0
583,Cameron Lund,2684,508,214 reps - s,766,0,686,0,345,195 reps - s,379,13:02 - s
584,J Michael Burns,2687,590,202 reps - s,697,78 reps - s,481,68 reps - s,504,177 reps - s,415,13:29 - s
585,Simon Courtemanche,2689,343,19:28 - s,556,89 reps - s,630,45 reps - s,510,176 reps - s,650,0
586,Jean-Franois Roy,2693,606,199 reps - s,730,77 reps - s,356,92 reps - s,416,189 reps - s,585,18:34 - s
587,Tamer Agha,2694,472,218 reps - s,433,112 reps - s,686,0,453,185 reps - s,650,0
588,Franois Essiembre,2700,538,211 reps - s,570,88 reps - s,686,0,358,193 reps - s,548,16:42 - s
588,Charles Fournier,2700,715,178 reps - s,455,108 reps - s,411,80 reps - s,577,164 reps - s,542,16:27 - s
590,Pavel Naumov,2702,486,217 reps - s,766,0,686,0,114,220 reps - s,650,0
591,Louis-Jean Miron,2703,672,186 reps - s,442,111 reps - s,618,46 reps - s,520,175 reps - s,451,14:11 - s
592,Jesse Cremer,2704,751,166 reps - s,528,93 reps - s,331,94 reps - s,567,165 reps - s,527,15:57 - s
593,Cameron McCusker,2714,700,182 reps - s,691,78 reps - s,350,93 reps - s,500,178 reps - s,473,14:41 - s
593,Manu Sharma,2714,786,157 reps - s,370,117 reps - s,552,57 reps - s,617,153 reps - s,389,13:09 - s
595,Sean Chiki,2718,722,176 reps - s,616,84 reps - s,368,92 reps - s,514,176 reps - s,498,15:16 - s
596,Steve Knowlton,2720,597,201 reps - s,492,104 reps - s,529,58 reps - s,548,169 reps - s,554,17:00 - s
597,Jean Hugo Cournoyer,2721,658,188 reps - s,36,188 reps - s,686,0,691,0,650,0
598,Emerito Daluz,2733,573,207 reps - s,474,107 reps - s,635,45 reps - s,621,151 reps - s,430,13:48 - s
599,Daryl Hartz,2736,743,169 reps - s,641,81 reps - s,306,96 reps - s,641,145 reps - s,405,13:21 - s
600,Fadi Ephtimios,2747,855,0,298,124 reps - s,686,0,519,175 reps - s,389,13:09 - s
601,Tim Houlahan,2749,617,196 reps - s,555,89 reps - s,631,45 reps - s,546,169 reps - s,400,13:17 - s
602,Jon Wells,2753,587,204 reps - s,664,79 reps - s,531,58 reps - s,674,119 reps - s,297,11:48 - s
603,Mathieu Chow,2756,309,19:06 - s,766,0,340,94 reps - s,691,0,650,0
604,Rahim Kassam,2759,855,0,365,117 reps - s,486,67 reps - s,527,173 reps - s,526,15:54 - s
605,Bryan Laudes,2760,709,179 reps - s,579,88 reps - s,459,69 reps - s,515,176 reps - s,498,15:16 - s
606,Hamza Saif,2764,466,218 reps - s,482,105 reps - s,475,68 reps - s,691,0,650,0
607,Patrick Winter,2769,687,184 reps - s,532,92 reps - s,526,59 reps - s,580,163 reps - s,444,14:02 - s
608,Jf Martin,2772,727,174 reps - s,744,68 reps - s,365,92 reps - s,439,186 reps - s,497,15:12 - s
609,Reese Drake,2774,667,186 reps - s,588,86 reps - s,445,70 reps - s,547,169 reps - s,527,15:57 - s
610,Daniel Leblanc,2778,855,0,144,147 reps - s,438,71 reps - s,691,0,650,0
611,Chad Johnson,2782,555,210 reps - s,448,110 reps - s,438,71 reps - s,691,0,650,0
612,Amitkumar Patel,2786,629,193 reps - s,512,100 reps - s,455,69 reps - s,652,139 reps - s,538,16:22 - s
613,Vito Curalli,2791,806,152 reps - s,493,103 reps - s,490,67 reps - s,555,168 reps - s,447,14:05 - s
614,Kevin Vezina,2800,598,200 reps - s,766,0,418,80 reps - s,616,153 reps - s,402,13:20 - s
615,Sheldon Feldstein,2804,502,215 reps - s,408,114 reps - s,641,45 reps - s,603,156 reps - s,650,0
616,Stephen Charron,2812,790,156 reps - s,647,80 reps - s,493,66 reps - s,505,177 reps - s,377,13:01 - s
617,Nick Van Moorsel,2814,707,181 reps - s,204,137 reps - s,686,0,567,165 reps - s,650,0
618,Tariq Afghan,2815,602,200 reps - s,766,0,686,0,418,189 reps - s,343,12:35 - s
619,Joey Chessie,2816,23,14:27 - s,766,0,686,0,691,0,650,0
620,James Patterson,2817,24,14:28 - s,766,0,686,0,691,0,650,0
620,Hamad Alshammri,2817,663,187 reps - s,419,113 reps - s,560,57 reps - s,682,91 reps - s,493,15:07 - s
622,Gino Gagn,2819,798,154 reps - s,508,101 reps - s,431,71 reps - s,516,175 reps - s,566,17:37 - s
623,Alvin Leung,2821,485,217 reps - s,634,81 reps - s,361,92 reps - s,691,0,650,0
623,Martin Charron,2821,506,214 reps - s,587,86 reps - s,579,55 reps - s,567,165 reps - s,582,18:25 - s
625,Michael Rhodes,2824,729,173 reps - s,687,78 reps - s,338,94 reps - s,503,177 reps - s,567,17:39 - s
626,Paul Bien,2827,713,179 reps - s,683,78 reps - s,545,58 reps - s,564,165 reps - s,322,12:15 - s
627,David Wong,2830,314,19:09 - s,489,104 reps - s,686,0,691,0,650,0
628,Antoine Cliche,2832,39,14:59 - s,766,0,686,0,691,0,650,0
629,Benjamin Belair,2837,855,0,484,105 reps - s,471,68 reps - s,377,192 reps - s,650,0
630,Kurtis Watson,2841,48,15:14 - s,766,0,686,0,691,0,650,0
631,George Vrabac,2845,326,19:17 - s,526,93 reps - s,652,44 reps - s,691,0,650,0
632,Yasir Dawood,2850,704,181 reps - s,462,107 reps - s,543,58 reps - s,638,145 reps - s,503,15:19 - s
633,Eric Cragg,2851,758,165 reps - s,518,98 reps - s,318,95 reps - s,626,149 reps - s,631,23:44 - s
634,Brendon Currie,2852,502,215 reps - s,323,122 reps - s,686,0,691,0,650,0
634,Erin Johnson,2852,689,184 reps - s,716,78 reps - s,567,56 reps - s,365,193 reps - s,515,15:41 - s
636,Brad Galera,2856,843,105 reps - s,377,117 reps - s,686,0,650,140 reps - s,300,11:52 - s
637,Julian Taylor,2862,697,182 reps - s,383,116 reps - s,622,46 reps - s,691,0,469,14:39 - s
637,David Ferguson,2862,735,171 reps - s,766,0,408,81 reps - s,465,183 reps - s,488,15:04 - s
639,Rick Anderson,2864,688,184 reps - s,681,78 reps - s,559,57 reps - s,456,184 reps - s,480,14:54 - s
640,Jeff Harris,2868,653,190 reps - s,629,82 reps - s,601,48 reps - s,487,180 reps - s,498,15:16 - s
641,Eric Lalancette,2869,708,180 reps - s,720,78 reps - s,285,103 reps - s,651,139 reps - s,505,15:22 - s
642,Michael Joshua,2877,768,161 reps - s,417,113 reps - s,686,0,532,173 reps - s,474,14:42 - s
643,Daniel Beaule,2879,547,210 reps - s,519,98 reps - s,645,44 reps - s,594,159 reps - s,574,18:02 - s
644,Anthony Skoke,2880,578,206 reps - s,686,78 reps - s,546,58 reps - s,468,183 reps - s,602,20:00 - s
645,Russell LaPointe,2882,356,19:35 - s,766,0,686,0,691,0,383,13:06 - s
646,Amar Cheema,2884,286,18:50 - s,571,88 reps - s,686,0,691,0,650,0
647,Guillaume Roy,2885,92,16:19 - s,766,0,686,0,691,0,650,0
647,Martin Lamarre,2885,855,0,475,107 reps - s,686,0,409,190 reps - s,460,14:28 - s
649,Massimo Lombardi,2886,534,212 reps - s,460,107 reps - s,686,0,556,168 reps - s,650,0
649,Tj Lewis,2886,583,205 reps - s,645,80 reps - s,524,59 reps - s,484,180 reps - s,650,0
651,Mark Uusitalo,2890,97,16:24 - s,766,0,686,0,691,0,650,0
652,Rajat Gupta,2891,578,206 reps - s,421,113 reps - s,686,0,643,144 reps - s,563,17:23 - s
653,Vincent Ppin,2892,621,195 reps - s,455,108 reps - s,501,63 reps - s,691,0,624,22:32 - s
654,Gagnon Jean-Franois,2894,800,154 reps - s,438,112 reps - s,516,60 reps - s,490,180 reps - s,650,0
655,Anthony Boulos,2903,554,210 reps - s,766,0,554,57 reps - s,430,187 reps - s,599,19:36 - s
656,Felix Despres,2904,111,16:38 - s,766,0,686,0,691,0,650,0
656,Tyler Saikaly,2904,682,184 reps - s,195,138 reps - s,686,0,691,0,650,0
658,Shawn Briggs,2905,112,16:39 - s,766,0,686,0,691,0,650,0
659,Ben Scott,2917,733,172 reps - s,294,124 reps - s,686,0,593,160 reps - s,611,20:34 - s
660,Andrew Cooksley,2920,697,182 reps - s,513,100 reps - s,640,45 reps - s,506,177 reps - s,564,17:36 - s
661,Quintin Gerbasi,2921,767,161 reps - s,661,79 reps - s,430,71 reps - s,585,161 reps - s,478,14:51 - s
662,Jonathan Cormier,2922,748,168 reps - s,711,78 reps - s,239,106 reps - s,654,138 reps - s,570,17:48 - s
663,David Hubbard,2924,361,19:36 - s,731,76 reps - s,686,0,571,165 reps - s,575,18:04 - s
664,Benjamin Smith,2927,505,214 reps - s,766,0,471,68 reps - s,535,172 reps - s,650,0
665,Alexandre Cyr,2928,695,182 reps - s,622,83 reps - s,426,71 reps - s,640,145 reps - s,545,16:38 - s
666,Pat Burns,2938,145,16:58 - s,766,0,686,0,691,0,650,0
667,Cedric St-Pierre,2942,645,190 reps - s,572,88 reps - s,525,59 reps - s,631,148 reps - s,569,17:44 - s
668,Ronald Tsang,2944,151,17:04 - s,766,0,686,0,691,0,650,0
669,Benoit Daigneault,2946,153,17:05 - s,766,0,686,0,691,0,650,0
670,Christophe Richard,2955,855,0,766,0,371,92 reps - s,691,0,272,11:27 - s
671,Jayson Sureshkumar,2961,168,17:14 - s,766,0,686,0,691,0,650,0
672,Michael Hogan,2963,170,17:16 - s,766,0,686,0,691,0,650,0
673,Eric Douville,2967,416,20:00 - s,766,0,686,0,691,0,408,13:22 - s
674,Rob Alexander,2969,176,17:21 - s,766,0,686,0,691,0,650,0
675,Mark Lesiak,2970,177,17:22 - s,766,0,686,0,691,0,650,0
676,Eric Benoit,2972,179,17:30 - s,766,0,686,0,691,0,650,0
676,Mike Gibbons,2972,747,168 reps - s,430,112 reps - s,499,63 reps - s,646,143 reps - s,650,0
678,Ryan Williams,2973,752,166 reps - s,394,115 reps - s,592,48 reps - s,627,149 reps - s,608,20:31 - s
678,Jamie Pepper,2973,855,0,478,106 reps - s,573,56 reps - s,529,173 reps - s,538,16:22 - s
680,Danny Gallant,2976,540,211 reps - s,653,80 reps - s,530,58 reps - s,620,152 reps - s,633,23:49 - s
681,Bilal Durrani,2977,782,159 reps - s,469,107 reps - s,555,57 reps - s,647,142 reps - s,524,15:52 - s
682,Sunny Matharu,2978,624,195 reps - s,509,101 reps - s,672,42 reps - s,691,0,482,14:55 - s
683,Thomas Bland,2979,186,17:35 - s,766,0,686,0,691,0,650,0
684,Julius Bago,2983,639,190 reps - s,578,88 reps - s,571,56 reps - s,691,0,504,15:21 - s
685,Joey Cloutier,2984,548,210 reps - s,659,79 reps - s,520,59 reps - s,645,143 reps - s,612,20:38 - s
686,Gugo Rioux,2986,193,17:40 - s,766,0,686,0,691,0,650,0
687,Scott Brady,2990,488,216 reps - s,628,82 reps - s,665,43 reps - s,691,0,518,15:44 - s
688,Rodney MacDonald,2994,453,219 reps - s,663,79 reps - s,615,47 reps - s,676,110 reps - s,587,18:36 - s
689,Christian Brochu,2996,855,0,766,0,686,0,39,247 reps - s,650,0
689,Maxime Charbonneau,2996,575,206 reps - s,637,81 reps - s,686,0,609,155 reps - s,489,15:05 - s
691,Patrick Neira,3002,209,17:57 - s,766,0,686,0,691,0,650,0
691,Sean Burgess,3002,586,205 reps - s,643,81 reps - s,602,48 reps - s,635,147 reps - s,536,16:16 - s
693,Rich Laporte,3010,855,0,128,156 reps - s,686,0,691,0,650,0
694,Jay Joudrey,3018,677,185 reps - s,521,95 reps - s,609,47 reps - s,653,139 reps - s,558,17:07 - s
695,Julien Malette,3022,769,160 reps - s,699,78 reps - s,303,96 reps - s,628,148 reps - s,623,22:24 - s
696,William Mann,3029,703,181 reps - s,593,86 reps - s,639,45 reps - s,582,162 reps - s,512,15:39 - s
697,Bill Baum,3035,720,177 reps - s,561,89 reps - s,648,44 reps - s,574,165 reps - s,532,16:10 - s
698,Warner Chaves,3036,599,200 reps - s,464,107 reps - s,686,0,691,0,596,19:33 - s
699,Joseph Primeau,3037,244,18:23 - s,766,0,686,0,691,0,650,0
700,Denis Philibert,3039,421,224 reps - s,591,86 reps - s,686,0,691,0,650,0
701,Greg Bouffard,3041,568,208 reps - s,446,110 reps - s,686,0,691,0,650,0
702,Shane Eadie,3043,855,0,466,107 reps - s,686,0,691,0,345,12:38 - s
703,Mathieu Drolet,3045,252,18:27 - s,766,0,686,0,691,0,650,0
704,Yan Fontaine,3047,542,211 reps - s,696,78 reps - s,658,43 reps - s,542,170 reps - s,609,20:32 - s
705,Boris Liamine,3061,268,18:42 - s,766,0,686,0,691,0,650,0
706,James Johnson,3062,796,154 reps - s,576,88 reps - s,507,60 reps - s,587,160 reps - s,596,19:33 - s
707,Daniel Boudens,3066,619,196 reps - s,420,113 reps - s,686,0,691,0,650,0
708,Graham Rowbotham,3072,279,18:46 - s,766,0,686,0,691,0,650,0
709,Adam Regimbald,3079,286,18:50 - s,766,0,686,0,691,0,650,0
710,Sean Richmond,3080,791,155 reps - s,766,0,375,92 reps - s,625,150 reps - s,523,15:50 - s
711,Jackson Leach,3082,738,170 reps - s,660,79 reps - s,536,58 reps - s,671,121 reps - s,477,14:50 - s
711,Erik Stoeckl,3082,730,173 reps - s,672,78 reps - s,477,68 reps - s,553,168 reps - s,650,0
713,Joel Gallagher,3095,614,197 reps - s,630,82 reps - s,595,48 reps - s,634,147 reps - s,622,22:12 - s
714,Sean Leach,3100,676,185 reps - s,657,79 reps - s,459,69 reps - s,658,136 reps - s,650,0
715,Frederic Bedard,3102,838,109 reps - s,766,0,304,96 reps - s,630,148 reps - s,564,17:36 - s
715,Yan Rondeau,3102,777,160 reps - s,766,0,397,82 reps - s,512,176 reps - s,650,0
717,Stephane Thouin,3103,596,201 reps - s,708,78 reps - s,540,58 reps - s,661,134 reps - s,598,19:35 - s
718,Carlos Castillo,3105,745,168 reps - s,449,110 reps - s,612,47 reps - s,649,140 reps - s,650,0
719,Kyle Cockburn,3106,662,187 reps - s,742,70 reps - s,557,57 reps - s,562,166 reps - s,583,18:26 - s
720,Andrew White,3107,683,184 reps - s,675,78 reps - s,605,47 reps - s,537,171 reps - s,607,20:29 - s
721,Dennis Nejasmic,3108,672,186 reps - s,685,78 reps - s,653,44 reps - s,485,180 reps - s,613,20:42 - s
722,Paul Revill,3115,680,185 reps - s,766,0,686,0,333,196 reps - s,650,0
723,Haissam Chebaro,3120,855,0,238,134 reps - s,686,0,691,0,650,0
724,Matt Chamois,3121,776,160 reps - s,600,85 reps - s,480,68 reps - s,615,153 reps - s,650,0
725,Dany Champagne,3124,650,190 reps - s,665,79 reps - s,667,43 reps - s,611,155 reps - s,531,16:07 - s
726,Andre Bell,3129,831,131 reps - s,756,44 reps - s,354,93 reps - s,596,157 reps - s,592,19:05 - s
726,Zaid Al-Fayez,3129,422,224 reps - s,766,0,686,0,605,156 reps - s,650,0
728,Hossein Jabbarzadeh,3134,634,192 reps - s,473,107 reps - s,686,0,691,0,650,0
729,Brad Howe,3137,609,198 reps - s,766,0,629,46 reps - s,483,180 reps - s,650,0
730,Charles Roy,3139,346,19:31 - s,766,0,686,0,691,0,650,0
730,Scott Norris,3139,808,151 reps - s,707,78 reps - s,482,68 reps - s,552,168 reps - s,590,18:53 - s
730,Jonathan Beausoleil,3139,610,198 reps - s,502,102 reps - s,686,0,691,0,650,0
733,Ralph Scrivo,3142,461,219 reps - s,654,80 reps - s,686,0,691,0,650,0
734,Veda Rajole,3145,737,171 reps - s,523,94 reps - s,617,46 reps - s,689,55 reps - s,579,18:21 - s
735,Greg Evans,3146,692,183 reps - s,722,78 reps - s,543,58 reps - s,539,170 reps - s,650,0
736,Mike Legare,3148,535,212 reps - s,586,87 reps - s,686,0,691,0,650,0
737,Chiasson Conor,3149,694,182 reps - s,766,0,686,0,353,195 reps - s,650,0
738,Greg Pemberton,3152,630,193 reps - s,577,88 reps - s,604,47 reps - s,691,0,650,0
739,Steve Ipek,3155,762,164 reps - s,670,78 reps - s,594,48 reps - s,613,155 reps - s,516,15:42 - s
740,Andrew Monardo,3159,366,19:40 - s,766,0,686,0,691,0,650,0
741,Mathieu Bergeron,3163,370,19:43 - s,766,0,686,0,691,0,650,0
741,Mathieu Lacasse,3163,513,213 reps - s,638,81 reps - s,686,0,691,0,635,23:56 - s
743,Brandon Murray,3166,373,19:45 - s,766,0,686,0,691,0,650,0
744,Simon Brunet,3170,855,0,766,0,686,0,213,207 reps - s,650,0
745,Peter Muir,3175,664,187 reps - s,709,78 reps - s,548,57 reps - s,604,156 reps - s,650,0
