Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
2045,Freddy Gonzalez,10781,1571,19:04 - s,3004,103 reps - s,2739,65 reps - s,1836,190 reps - s,1631,12:32 - s
2046,Filipe Santos de Almeida,10783,1883,19:39 - s,1096,146 reps - s,3167,50 reps - s,2698,156 reps - s,1939,13:42 - s
2046,Leonardo Avelino,10783,1840,19:35 - s,1998,125 reps - s,1281,106 reps - s,2613,161 reps - s,3051,0
2048,Bruno Descio,10784,1992,19:49 - s,2656,112 reps - s,2177,82 reps - s,2250,177 reps - s,1709,12:48 - s
2049,Camilo Gaud,10786,2502,215 reps - s,2550,114 reps - s,1182,107 reps - s,2432,168 reps - s,2120,14:31 - s
2050,Victor Zamora,10787,1992,19:49 - s,2206,121 reps - s,2313,71 reps - s,2055,184 reps - s,2221,14:59 - s
2051,Michel Bezerra,10788,2557,213 reps - s,1036,146 reps - s,1675,95 reps - s,2469,166 reps - s,3051,0
2052,Thiago Adail,10789,4211,1 reps - s,2193,121 reps - s,2654,67 reps - s,1275,204 reps - s,456,9:12 - s
2053,Leonardo Ribeiro,10794,2707,210 reps - s,3161,97 reps - s,1351,105 reps - s,1567,197 reps - s,2008,14:00 - s
2054,Paulo Walter de Oliveira,10799,4219,0,3882,0,1544,100 reps - s,779,220 reps - s,375,8:55 - s
2054,Lucas Conceio,10799,2599,212 reps - s,534,173 reps - s,2995,57 reps - s,2663,158 reps - s,2008,14:00 - s
2056,Mario Yanaguizawa,10807,1463,18:50 - s,3882,0,1401,104 reps - s,2171,180 reps - s,1890,13:29 - s
2057,Victor Pereira da Silva,10809,1167,18:13 - s,1056,146 reps - s,3501,0,2034,185 reps - s,3051,0
2058,Felipe Dan,10817,2958,200 reps - s,2620,112 reps - s,3501,0,443,235 reps - s,1295,11:36 - s
2058,Angel Diaz Rosado,10817,2485,215 reps - s,1773,132 reps - s,1432,104 reps - s,2076,183 reps - s,3051,0
2060,Manoel Galba Vasconcelos de Aguiar Junior,10819,4219,0,17,236 reps - s,3501,0,31,275 reps - s,3051,0
2061,Rafael Rocha,10821,496,16:11 - s,2388,117 reps - s,1579,96 reps - s,3307,0,3051,0
2062,Wiekert Weber,10823,1589,19:06 - s,2460,116 reps - s,3493,6 reps - s,1794,190 reps - s,1487,12:07 - s
2063,Mauricio Melchor,10828,1164,18:12 - s,2191,121 reps - s,2137,83 reps - s,2285,176 reps - s,3051,0
2064,Pedro Pereira,10835,3578,173 reps - s,2481,116 reps - s,1889,93 reps - s,1565,197 reps - s,1322,11:40 - s
2065,Guilherme Oliveira,10841,715,16:59 - s,3107,102 reps - s,2629,68 reps - s,3307,0,1083,11:00 - s
2066,Frantiescoli Dimer,10860,3582,172 reps - s,760,163 reps - s,1376,105 reps - s,3307,0,1835,13:18 - s
2067,Eduardo Otsuki,10861,2502,215 reps - s,2933,105 reps - s,1429,104 reps - s,2444,168 reps - s,1553,12:18 - s
2068,Luiz Guilherme D'Abruzzo Pereira,10862,2313,219 reps - s,2790,108 reps - s,2040,92 reps - s,2022,185 reps - s,1697,12:46 - s
2069,Rafael Sorbara,10867,1506,18:55 - s,646,170 reps - s,3146,55 reps - s,3307,0,2262,15:09 - s
2070,Andres Rivera,10868,4219,0,45,221 reps - s,1844,93 reps - s,1709,193 reps - s,3051,0
2071,Emerson Araujo,10874,1799,19:31 - s,1497,137 reps - s,2051,92 reps - s,3144,115 reps - s,2383,15:52 - s
2072,Salvador Prado,10875,4219,0,1858,128 reps - s,1007,119 reps - s,1590,196 reps - s,2201,14:52 - s
2072,Mateus Mendes da Silva,10875,2781,209 reps - s,2338,118 reps - s,2291,80 reps - s,2156,181 reps - s,1309,11:37 - s
2074,Marcio Lima,10878,4211,1 reps - s,1458,138 reps - s,2531,69 reps - s,1225,205 reps - s,1453,12:03 - s
2075,Jones Santos,10888,1413,18:44 - s,824,162 reps - s,2293,79 reps - s,3307,0,3051,0
2076,Tiago Lopes,10896,4219,0,3882,0,406,155 reps - s,1912,188 reps - s,477,9:18 - s
2077,Jose Delgado,10898,2368,218 reps - s,1592,136 reps - s,3253,46 reps - s,1639,195 reps - s,2046,14:10 - s
2078,Joao Paulo Freitas,10900,4219,0,281,189 reps - s,42,19:18 - s,3307,0,3051,0
2078,Deivyson Leonardo,10900,2153,224 reps - s,1356,141 reps - s,2692,67 reps - s,2593,163 reps - s,2106,14:26 - s
2080,Rodrigo Salamanca Pasku,10901,3430,180 reps - s,3666,78 reps - s,526,143 reps - s,1521,198 reps - s,1758,12:58 - s
2080,Ricardo Abreu,10901,4219,0,623,170 reps - s,2629,68 reps - s,1359,201 reps - s,2071,14:15 - s
2082,Jorge Martin,10902,990,17:43 - s,53,217 reps - s,3501,0,3307,0,3051,0
2083,Fernando Bueno,10903,617,16:39 - s,3882,0,2482,69 reps - s,3307,0,615,9:43 - s
2084,Marco Meza,10906,2496,215 reps - s,2841,107 reps - s,3062,56 reps - s,1347,202 reps - s,1160,11:13 - s
2085,Luis Gustavo Cordeiro Sturian,10907,2798,208 reps - s,1811,131 reps - s,2153,83 reps - s,2244,177 reps - s,1901,13:32 - s
2086,Leandro Groeninga,10908,2809,207 reps - s,1264,141 reps - s,2455,70 reps - s,2671,158 reps - s,1709,12:48 - s
2087,Marcelo Santos,10910,2820,207 reps - s,2864,107 reps - s,1588,96 reps - s,1674,194 reps - s,1964,13:47 - s
2088,Ian Ferreira,10911,4219,0,792,162 reps - s,1289,106 reps - s,1560,197 reps - s,3051,0
2089,Kiko Soto,10913,1933,19:43 - s,1478,138 reps - s,3501,0,950,213 reps - s,3051,0
2089,Juan Carlos Trincado,10913,2337,219 reps - s,2433,117 reps - s,1970,92 reps - s,1944,187 reps - s,2229,15:01 - s
2091,Rodrigo Oliveira,10915,2296,220 reps - s,2113,123 reps - s,3501,0,1097,208 reps - s,1908,13:34 - s
2091,Stoessel Wanderley Neto,10915,2318,219 reps - s,1968,126 reps - s,2405,70 reps - s,2000,186 reps - s,2224,15:00 - s
2093,Diego Macdo,10920,2580,213 reps - s,1604,136 reps - s,1792,94 reps - s,2191,180 reps - s,2753,19:30 - s
2094,Omar Bravo,10923,2939,201 reps - s,2308,119 reps - s,1779,94 reps - s,2133,181 reps - s,1764,12:59 - s
2095,Sebastian Santini,10927,1083,18:00 - s,2675,112 reps - s,811,130 reps - s,3307,0,3051,0
2096,Abdias Cunha De Oliveira,10930,1724,19:23 - s,3031,102 reps - s,3371,43 reps - s,1276,204 reps - s,1528,12:13 - s
2097,Luiz Felipe Petini,10936,2502,215 reps - s,755,163 reps - s,3501,0,1127,207 reps - s,3051,0
2098,Mariano Ciperiani,10941,1890,19:40 - s,1782,132 reps - s,2271,80 reps - s,3307,0,1691,12:45 - s
2099,Leonardo Cunha,10942,578,16:30 - s,505,175 reps - s,3501,0,3307,0,3051,0
2100,Felipe Silva,10949,2085,19:57 - s,3183,94 reps - s,764,131 reps - s,3307,0,1610,12:28 - s
2100,Francisco Moya,10949,942,17:34 - s,1109,146 reps - s,2540,69 reps - s,3307,0,3051,0
2102,Julio E Blanco,10954,3703,166 reps - s,2855,107 reps - s,1536,101 reps - s,1819,190 reps - s,1041,10:54 - s
2103,Edmilson Saraiva,10957,2381,218 reps - s,2746,111 reps - s,2835,60 reps - s,1849,190 reps - s,1146,11:11 - s
2104,Rafael Nascimento da cruz,10958,172,14:41 - s,927,154 reps - s,3501,0,3307,0,3051,0
2105,Jade Diniz,10959,3520,176 reps - s,1341,141 reps - s,3501,0,1081,209 reps - s,1516,12:11 - s
2106,Lucas Oliveira,10962,1365,18:39 - s,2321,119 reps - s,3501,0,724,220 reps - s,3051,0
2107,Wilberto Laracuente,10963,3053,197 reps - s,2932,105 reps - s,1754,94 reps - s,1842,190 reps - s,1382,11:49 - s
2108,Guilherme Souto,10970,2854,205 reps - s,2337,118 reps - s,853,130 reps - s,1875,189 reps - s,3051,0
2109,Luis Eduardo Bran,10976,3400,181 reps - s,2452,116 reps - s,1338,105 reps - s,2148,181 reps - s,1638,12:34 - s
2110,Murilo Alves,10977,2332,219 reps - s,1954,126 reps - s,1372,105 reps - s,2927,141 reps - s,2392,15:54 - s
2111,Helio Honorato,10980,1501,18:54 - s,2523,115 reps - s,2018,92 reps - s,3307,0,1631,12:32 - s
2112,Jos Antonio Furtado,10982,859,17:21 - s,3519,81 reps - s,1867,93 reps - s,3298,50 reps - s,1439,11:59 - s
2113,Felipe Bahia,10984,2596,212 reps - s,2700,112 reps - s,1478,104 reps - s,1435,200 reps - s,2775,19:51 - s
2114,Saulo Fong,10985,2915,202 reps - s,1454,138 reps - s,1794,94 reps - s,2647,159 reps - s,2175,14:44 - s
2115,Rodrigo Caceres,10987,2942,201 reps - s,2173,122 reps - s,1505,104 reps - s,2965,139 reps - s,1402,11:52 - s
2116,Euro Fuenmayor,10996,2544,214 reps - s,1972,126 reps - s,1498,104 reps - s,1931,188 reps - s,3051,0
2117,Carlos Rosas,10998,1857,19:37 - s,2507,115 reps - s,2583,68 reps - s,2354,173 reps - s,1697,12:46 - s
2118,Ernesto Soberanis Mondragon,11003,1506,18:55 - s,2570,114 reps - s,3501,0,1531,198 reps - s,1895,13:30 - s
2119,Andre Cubas,11007,522,16:16 - s,626,170 reps - s,3501,0,3307,0,3051,0
2120,Evilsio Ayres,11014,2729,210 reps - s,2607,113 reps - s,1291,106 reps - s,2004,186 reps - s,2383,15:52 - s
2121,Jaderson Coelho,11019,4219,0,2582,113 reps - s,970,120 reps - s,1212,205 reps - s,2036,14:07 - s
2122,Juan Coradassi,11026,1758,19:27 - s,1158,144 reps - s,1752,94 reps - s,3307,0,3051,0
2123,Mario Junio,11027,2740,210 reps - s,1989,125 reps - s,2744,64 reps - s,1941,187 reps - s,1613,12:29 - s
2124,Gabriel Nunciato,11028,1644,19:14 - s,2360,118 reps - s,2745,64 reps - s,2013,185 reps - s,2266,15:11 - s
2125,Leonardo Falco,11037,2473,215 reps - s,1610,136 reps - s,596,141 reps - s,3307,0,3051,0
2126,Vinicius Tavares,11039,2213,222 reps - s,2128,122 reps - s,2206,82 reps - s,2007,185 reps - s,2485,16:32 - s
2127,Wagner  Luiz Batista Junior,11041,659,16:48 - s,3882,0,142,203 reps - s,3307,0,3051,0
2127,Rafael Caldern,11041,3859,159 reps - s,2402,117 reps - s,1364,105 reps - s,1517,198 reps - s,1899,13:31 - s
2127,Thiago Pereira,11041,1724,19:23 - s,1666,136 reps - s,3267,46 reps - s,2574,164 reps - s,1810,13:11 - s
2130,Guilherme Senra,11046,4219,0,2427,117 reps - s,1013,119 reps - s,1488,199 reps - s,1899,13:31 - s
2131,Caio Sakamoto Camargo Caio Camargo,11051,2213,222 reps - s,1813,131 reps - s,1972,92 reps - s,2368,172 reps - s,2685,18:41 - s
2132,Ricardo Bottosso,11058,3286,187 reps - s,2530,114 reps - s,1150,108 reps - s,2158,181 reps - s,1934,13:41 - s
2132,Jose Junior,11058,1752,19:26 - s,1230,141 reps - s,3501,0,1524,198 reps - s,3051,0
2134,Roberto Reis,11062,1223,18:20 - s,3882,0,3494,6 reps - s,1390,201 reps - s,1073,10:58 - s
2135,Nicolas Rocha Duran,11065,1130,18:05 - s,76,214 reps - s,3501,0,3307,0,3051,0
2136,Eduardo Vasconcellos,11078,1506,18:55 - s,2570,114 reps - s,1935,93 reps - s,2645,159 reps - s,2422,16:04 - s
2137,Tito Aguilar,11081,2629,212 reps - s,2676,112 reps - s,2697,67 reps - s,962,213 reps - s,2117,14:30 - s
2138,Freddy Escobar,11086,1740,19:25 - s,2009,125 reps - s,2283,80 reps - s,2003,186 reps - s,3051,0
2139,Rodrigo Londe,11089,2337,219 reps - s,2751,110 reps - s,1293,106 reps - s,1657,195 reps - s,3051,0
2140,Joo Paixo,11090,2085,19:57 - s,2013,125 reps - s,3314,45 reps - s,1243,205 reps - s,2435,16:11 - s
2141,Jose Manuel Dominguez Castillero,11095,3926,154 reps - s,1763,133 reps - s,1374,105 reps - s,1705,193 reps - s,2327,15:31 - s
2142,Gustavo Silva,11099,1953,19:45 - s,2258,120 reps - s,2149,83 reps - s,2529,165 reps - s,2210,14:55 - s
2143,Hector Aparicio,11101,1488,18:53 - s,3137,100 reps - s,1644,95 reps - s,2908,143 reps - s,1924,13:38 - s
2144,Leandro de Albuquerque Hrner,11103,2888,203 reps - s,1620,136 reps - s,2650,67 reps - s,894,215 reps - s,3051,0
2144,Felipe Malizia,11103,4219,0,1190,143 reps - s,1556,98 reps - s,1894,188 reps - s,2244,15:04 - s
2146,Axel Pimentel,11104,3155,192 reps - s,2397,117 reps - s,2005,92 reps - s,2773,152 reps - s,774,10:09 - s
2146,Cesar Assis,11104,2752,210 reps - s,2433,117 reps - s,2964,58 reps - s,1246,205 reps - s,1709,12:48 - s
2146,Jose Valle,11104,3020,198 reps - s,1943,127 reps - s,2518,69 reps - s,1886,188 reps - s,1737,12:54 - s
2149,Jonathan Salgado,11106,3016,198 reps - s,1464,138 reps - s,268,178 reps - s,3307,0,3051,0
2150,Eva Santos,11110,1684,19:19 - s,1955,126 reps - s,2077,89 reps - s,2343,174 reps - s,3051,0
2151,Leonardo Rosa,11112,3872,158 reps - s,1904,128 reps - s,1338,105 reps - s,1903,188 reps - s,2095,14:24 - s
2152,Daniel Miojo,11113,1311,18:32 - s,3882,0,1589,96 reps - s,1280,204 reps - s,3051,0
2153,Adauto Jnior,11114,264,15:10 - s,3882,0,610,141 reps - s,3307,0,3051,0
2154,Josmario Cordeiro,11127,4219,0,2660,112 reps - s,713,132 reps - s,484,233 reps - s,3051,0
2155,Fernando Alarcon,11131,2489,215 reps - s,1232,141 reps - s,1052,118 reps - s,3307,0,3051,0
2156,Paulinho Brizola,11134,655,16:47 - s,620,170 reps - s,3501,0,3307,0,3051,0
2157,Higor Gonsalves,11141,4219,0,654,170 reps - s,3501,0,731,220 reps - s,2036,14:07 - s
2157,Cristiano Trindade,11141,1253,18:24 - s,3599,79 reps - s,1326,105 reps - s,1912,188 reps - s,3051,0
2159,Armando Santos,11143,2454,216 reps - s,1518,136 reps - s,2032,92 reps - s,2088,183 reps - s,3051,0
2160,Sandro Tadeu Alvares,11144,1673,19:18 - s,3622,78 reps - s,3203,48 reps - s,923,214 reps - s,1723,12:51 - s
2161,Rodrigo Tijeras,11151,2752,210 reps - s,654,170 reps - s,1387,105 reps - s,3307,0,3051,0
2162,Eduardo Chacon,11153,2002,19:50 - s,3612,78 reps - s,2179,82 reps - s,1623,195 reps - s,1737,12:54 - s
2163,Fernando Machado,11157,2500,215 reps - s,3382,87 reps - s,824,130 reps - s,1400,200 reps - s,3051,0
2163,Francois Bonaventure,11157,2659,211 reps - s,2737,111 reps - s,1926,93 reps - s,1405,200 reps - s,2430,16:06 - s
2163,Demian Bs,11157,2502,215 reps - s,2029,124 reps - s,2008,92 reps - s,3079,127 reps - s,1539,12:15 - s
2166,Anderson Ferreira,11158,4219,0,1313,141 reps - s,3501,0,557,230 reps - s,1568,12:21 - s
2167,Rodrigo Kumasaka,11159,1351,18:37 - s,2408,117 reps - s,2903,58 reps - s,2634,160 reps - s,1863,13:24 - s
2168,Otto Cavalcanti,11166,2454,216 reps - s,2514,115 reps - s,1708,95 reps - s,2549,165 reps - s,1941,13:43 - s
2169,Gustavo Camargo,11167,3054,197 reps - s,1677,136 reps - s,2741,65 reps - s,2127,182 reps - s,1568,12:21 - s
2170,Paulo Alves,11183,1113,18:03 - s,3019,102 reps - s,3501,0,1619,195 reps - s,1931,13:40 - s
2171,Jesus Omar Soria,11191,1740,19:25 - s,3882,0,3096,55 reps - s,1064,209 reps - s,1409,11:53 - s
2171,Joo Dalquio,11191,1919,19:42 - s,2628,112 reps - s,2126,84 reps - s,2720,155 reps - s,1798,13:08 - s
2173,Renan Borcath,11197,345,15:33 - s,3882,0,1722,95 reps - s,3307,0,1941,13:43 - s
2174,Fabio Pires,11205,2959,200 reps - s,2835,107 reps - s,1984,92 reps - s,1627,195 reps - s,1800,13:09 - s
2175,Hermann Baumann,11206,790,17:12 - s,557,172 reps - s,3501,0,3307,0,3051,0
2176,Victor Barreto,11209,2918,202 reps - s,1038,146 reps - s,895,129 reps - s,3307,0,3051,0
2176,Gabriel Paiva,11209,2701,210 reps - s,3882,0,1537,101 reps - s,1571,197 reps - s,1518,12:12 - s
2178,Rubens Lancieri,11213,1007,17:46 - s,3021,102 reps - s,2194,82 reps - s,2488,165 reps - s,2503,16:40 - s
2179,Carlos Cintron,11215,364,15:38 - s,992,148 reps - s,3501,0,3307,0,3051,0
2180,Tomas Centurin,11217,3150,192 reps - s,2424,117 reps - s,1811,94 reps - s,1928,188 reps - s,1904,13:33 - s
2181,Thiago Ribeiro Tkatch,11222,578,16:30 - s,3307,89 reps - s,2324,71 reps - s,2357,173 reps - s,2656,18:19 - s
2181,William Machado,11222,826,17:16 - s,2099,123 reps - s,2192,82 reps - s,3054,130 reps - s,3051,0
2183,Daniel Wild,11227,179,14:45 - s,3882,0,1904,93 reps - s,2211,179 reps - s,3051,0
2184,Andr Hirota,11231,2576,213 reps - s,2682,112 reps - s,2671,67 reps - s,2191,180 reps - s,1111,11:05 - s
2185,Norton Mattos,11232,3964,152 reps - s,1980,126 reps - s,747,131 reps - s,2297,175 reps - s,2244,15:04 - s
2186,Ivan Lima,11239,4219,0,3882,0,1491,104 reps - s,1340,202 reps - s,307,8:38 - s
2187,Wallace de Abreu,11240,1209,18:18 - s,2820,107 reps - s,853,130 reps - s,3307,0,3051,0
2188,Mateus Bertoletti,11241,4219,0,417,177 reps - s,247,178 reps - s,3307,0,3051,0
2189,Andre Gusela,11242,1644,19:14 - s,1109,146 reps - s,2131,84 reps - s,3307,0,3051,0
2190,Eugenio Carlos Santos Jr,11244,1265,18:25 - s,1956,126 reps - s,1665,95 reps - s,3307,0,3051,0
2191,Glauco Scandaroli,11245,2937,201 reps - s,1829,130 reps - s,2198,82 reps - s,1230,205 reps - s,3051,0
2192,Rodrigo Gonzalez,11251,4219,0,1862,128 reps - s,1143,114 reps - s,976,212 reps - s,3051,0
2193,Jordan Cacho,11252,4219,0,1408,140 reps - s,3501,0,1076,209 reps - s,1048,10:55 - s
2193,Favio Coscia,11252,1474,18:51 - s,1865,128 reps - s,2878,59 reps - s,1984,186 reps - s,3051,0
2195,Carlos Leiva,11256,4219,0,3266,91 reps - s,2907,58 reps - s,538,230 reps - s,326,8:43 - s
2196,Guilherme Pezzolo,11257,2210,222 reps - s,1965,126 reps - s,1408,104 reps - s,3068,128 reps - s,2606,17:42 - s
2197,Renato Villar,11261,2694,210 reps - s,2965,104 reps - s,1403,104 reps - s,1847,190 reps - s,2352,15:41 - s
2198,Fernando Coroa,11263,3097,195 reps - s,732,164 reps - s,1076,117 reps - s,3307,0,3051,0
2199,Gustavo Lpez,11274,1829,19:34 - s,1200,142 reps - s,3501,0,1693,193 reps - s,3051,0
2200,Jose Garcia,11278,2172,223 reps - s,2232,120 reps - s,3501,0,1817,190 reps - s,1556,12:19 - s
2201,Cleverson Carvalho,11280,2034,19:52 - s,945,152 reps - s,3501,0,1749,191 reps - s,3051,0
2202,German Corridoni,11281,4219,0,2311,119 reps - s,579,142 reps - s,2126,182 reps - s,2046,14:10 - s
2203,Rodrigo Duccini,11284,1758,19:27 - s,2901,107 reps - s,3087,56 reps - s,1084,209 reps - s,2454,16:18 - s
2204,Felipe Hernandez Robles,11288,3239,189 reps - s,2351,118 reps - s,2596,68 reps - s,1964,187 reps - s,1138,11:10 - s
2205,Sebastian Palacios,11295,496,16:11 - s,940,153 reps - s,3501,0,3307,0,3051,0
2206,Jose Miguel Raffo,11298,1253,18:24 - s,186,203 reps - s,3501,0,3307,0,3051,0
2206,Aarn Funes,11298,3046,197 reps - s,2063,124 reps - s,2005,92 reps - s,2070,184 reps - s,2114,14:29 - s
2208,Fabio Gozo,11299,1637,19:13 - s,3026,102 reps - s,3501,0,1689,193 reps - s,1446,12:01 - s
2209,Nelson Abdalah,11305,753,17:05 - s,693,168 reps - s,3501,0,3307,0,3051,0
2210,Diego Greppi,11314,1953,19:45 - s,718,166 reps - s,2285,80 reps - s,3307,0,3051,0
2211,Edgar Ianhez Junior,11315,4219,0,582,170 reps - s,3501,0,1503,198 reps - s,1510,12:10 - s
2212,Johan Zamora,11317,2034,19:52 - s,2155,122 reps - s,3461,36 reps - s,1510,198 reps - s,2157,14:40 - s
2213,Jose Mejas,11318,736,17:01 - s,1020,146 reps - s,3363,44 reps - s,3307,0,2892,22:30 - s
2214,Gustavo Febles,11322,1716,19:22 - s,2857,107 reps - s,3501,0,1328,202 reps - s,1920,13:36 - s
2215,Ian Ferreira,11327,1626,19:11 - s,2348,118 reps - s,2932,58 reps - s,2400,170 reps - s,2021,14:03 - s
2216,Jose Chotto,11333,3127,193 reps - s,1744,134 reps - s,1955,92 reps - s,2820,149 reps - s,1687,12:44 - s
2217,Luiz Neto,11336,3163,192 reps - s,2716,112 reps - s,871,130 reps - s,2747,154 reps - s,1839,13:19 - s
2218,Geronimo Chotin,11340,1818,19:33 - s,3438,84 reps - s,2815,60 reps - s,1924,188 reps - s,1345,11:43 - s
2219,Luis Nez,11343,3273,187 reps - s,2409,117 reps - s,2105,85 reps - s,1918,188 reps - s,1638,12:34 - s
2220,Alvaro Cardozo,11348,2002,19:50 - s,2365,118 reps - s,2964,58 reps - s,1709,193 reps - s,2308,15:24 - s
2221,Vincent Manchec,11350,1439,18:47 - s,3569,80 reps - s,2374,71 reps - s,2044,185 reps - s,1924,13:38 - s
2222,Gustavo Mastella,11357,1665,19:17 - s,2447,116 reps - s,1410,104 reps - s,2784,151 reps - s,3051,0
2223,Alexis Mazariegos,11369,1161,18:11 - s,2762,110 reps - s,3501,0,3307,0,638,9:46 - s
2224,Kauc Aguiar,11372,3250,188 reps - s,867,158 reps - s,897,129 reps - s,3307,0,3051,0
2225,Fbio Dino,11373,4219,0,3122,101 reps - s,1185,107 reps - s,1606,196 reps - s,1241,11:27 - s
2225,Ronald Guevara,11373,2629,212 reps - s,2185,121 reps - s,3035,56 reps - s,1996,186 reps - s,1528,12:13 - s
2225,Leo Lopes,11373,1620,19:10 - s,2918,106 reps - s,2262,80 reps - s,2619,161 reps - s,1954,13:45 - s
2228,Carlos Bohorquez,11375,4150,118 reps - s,1071,146 reps - s,2618,68 reps - s,485,233 reps - s,3051,0
2228,Gustavo Giese,11375,1199,18:17 - s,2051,124 reps - s,3501,0,2071,184 reps - s,2553,17:09 - s
2230,Justin Herman,11377,3320,185 reps - s,3006,103 reps - s,696,134 reps - s,2107,182 reps - s,2248,15:05 - s
2231,Leonardo Cabrera,11381,2378,218 reps - s,1313,141 reps - s,2697,67 reps - s,2521,165 reps - s,2472,16:27 - s
2231,Marco Moya,11381,2395,217 reps - s,2236,120 reps - s,2865,59 reps - s,2098,183 reps - s,1787,13:05 - s
2233,Adrian Palavicini,11385,2894,203 reps - s,2205,121 reps - s,2405,70 reps - s,1600,196 reps - s,2281,15:16 - s
2234,Daniel Bufarah,11386,2538,214 reps - s,1764,133 reps - s,1921,93 reps - s,3307,0,1856,13:23 - s
2235,Joel Burgos,11391,2878,204 reps - s,3655,78 reps - s,1681,95 reps - s,1775,191 reps - s,1402,11:52 - s
2236,Marcos Aurlio Crispim Neto,11392,2400,217 reps - s,1817,130 reps - s,2339,71 reps - s,2653,159 reps - s,2183,14:47 - s
2237,Josu Segura,11395,1799,19:31 - s,2670,112 reps - s,2708,67 reps - s,2549,165 reps - s,1669,12:40 - s
2238,Rafael Aguiar,11396,3289,187 reps - s,2378,117 reps - s,2213,82 reps - s,2221,178 reps - s,1295,11:36 - s
2239,Gabriel Camacho,11398,900,17:28 - s,3882,0,258,178 reps - s,3307,0,3051,0
2240,Rafael Gombrade,11399,994,17:44 - s,2432,117 reps - s,3316,45 reps - s,2835,148 reps - s,1822,13:14 - s
2241,Carlos Gil Machuca,11400,3148,192 reps - s,2039,124 reps - s,2649,67 reps - s,1944,187 reps - s,1620,12:30 - s
2242,Carlos Teixeira,11405,1967,19:47 - s,1213,142 reps - s,3501,0,3307,0,1417,11:54 - s
2243,Marcos Coimbra Franca,11406,1933,19:43 - s,3882,0,444,154 reps - s,2096,183 reps - s,3051,0
2244,Bruno Moraes,11407,894,17:27 - s,654,170 reps - s,3501,0,3307,0,3051,0
2245,Erick Carvalho,11413,2419,217 reps - s,3882,0,1255,106 reps - s,2244,177 reps - s,1613,12:29 - s
2246,Vanderson De Andrade Pereira Pedroso,11414,3138,193 reps - s,1365,141 reps - s,3501,0,1390,201 reps - s,2020,14:02 - s
2247,Sergio Rodriguez,11415,900,17:28 - s,3882,0,2298,72 reps - s,2106,182 reps - s,2229,15:01 - s
2248,Alberto Casasnovas,11422,2698,210 reps - s,1774,132 reps - s,2387,70 reps - s,1512,198 reps - s,3051,0
2249,Francisco Cabrera,11423,1944,19:44 - s,2217,121 reps - s,3501,0,710,220 reps - s,3051,0
2249,Miguel Arreaga,11423,1311,18:32 - s,3278,90 reps - s,1432,104 reps - s,3307,0,2095,14:24 - s
2251,Anfrisio Neto,11429,2814,207 reps - s,1814,131 reps - s,2572,68 reps - s,2054,184 reps - s,2175,14:44 - s
2252,Daniel Omar Prado Baruch,11432,3662,169 reps - s,2357,118 reps - s,2656,67 reps - s,2029,185 reps - s,728,10:00 - s
2253,Sergio Freitas,11434,3439,180 reps - s,1732,135 reps - s,2371,71 reps - s,1584,196 reps - s,2308,15:24 - s
2254,Sergio Blanco,11438,578,16:30 - s,1001,148 reps - s,3501,0,3307,0,3051,0
2254,Diego Alegrio,11438,914,17:30 - s,2343,118 reps - s,3375,43 reps - s,2490,165 reps - s,2316,15:27 - s
2254,Pierr Jacobs,11438,3260,188 reps - s,2060,124 reps - s,1919,93 reps - s,1943,187 reps - s,2256,15:07 - s
2257,Jose Iogna,11439,4219,0,1906,128 reps - s,1310,105 reps - s,953,213 reps - s,3051,0
2258,Jaime Jordan,11441,1336,18:35 - s,246,195 reps - s,3501,0,3307,0,3051,0
2258,Jorge Stachoviack,11441,814,17:15 - s,768,162 reps - s,3501,0,3307,0,3051,0
2260,Amilcar Gaspar Neto,11447,4219,0,2104,123 reps - s,1208,107 reps - s,1995,186 reps - s,1921,13:37 - s
2260,Antonio Arellano,11447,2419,217 reps - s,3088,102 reps - s,1573,96 reps - s,2707,155 reps - s,1660,12:37 - s
2262,Pablo Rosales,11449,1601,19:08 - s,3523,81 reps - s,2860,59 reps - s,1375,201 reps - s,2090,14:22 - s
2263,Gustavo Kava,11451,1432,18:46 - s,2291,119 reps - s,1370,105 reps - s,3307,0,3051,0
2264,Creig Kinch,11452,3088,195 reps - s,2544,114 reps - s,1366,105 reps - s,2848,147 reps - s,1606,12:27 - s
2265,Paul Vizhnay,11454,1344,18:36 - s,2670,112 reps - s,2071,90 reps - s,2318,175 reps - s,3051,0
2266,Gustavo Ayres,11460,3857,159 reps - s,2957,105 reps - s,1121,117 reps - s,1969,187 reps - s,1556,12:19 - s
2267,Joel Nelson Quinones,11462,2884,203 reps - s,1613,136 reps - s,3501,0,413,236 reps - s,3051,0
2268,Will Fifolatto,11476,3333,185 reps - s,1795,132 reps - s,1213,107 reps - s,2830,149 reps - s,2305,15:23 - s
2268,Henrique Hilgert,11476,1644,19:14 - s,1959,126 reps - s,3047,56 reps - s,2445,168 reps - s,2381,15:51 - s
2270,Luis Cordero,11481,1150,18:09 - s,1733,135 reps - s,2240,81 reps - s,3307,0,3051,0
2271,Alexandre Nayls,11485,2403,217 reps - s,2935,105 reps - s,2249,81 reps - s,1881,189 reps - s,2017,14:01 - s
2272,Juan Diego Paiz Zepeda,11486,2533,214 reps - s,1657,136 reps - s,938,129 reps - s,3307,0,3051,0
