Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
502,Vittorio Lagana,2307,450,210 reps - s,571,79 reps - s,457,57 reps - s,468,161 reps - s,361,14:29 - s
503,Ashish Adhav,2308,541,189 reps - s,298,123 reps - s,489,52 reps - s,460,163 reps - s,520,0
504,Jon Burke,2309,705,151 reps - s,631,72 reps - s,245,95 reps - s,380,181 reps - s,348,14:15 - s
505,Shastri Purushotma,2310,647,166 reps - s,481,94 reps - s,402,66 reps - s,366,183 reps - s,414,16:11 - s
506,Cameren Potter,2315,572,183 reps - s,543,83 reps - s,453,57 reps - s,283,192 reps - s,464,18:35 - s
507,Jonathan Zempel,2325,351,220 reps - s,653,0,575,0,226,200 reps - s,520,0
507,Jared Davidson,2325,554,187 reps - s,451,105 reps - s,496,48 reps - s,476,160 reps - s,348,14:15 - s
509,Mark Ciabattari,2328,446,210 reps - s,612,78 reps - s,397,67 reps - s,483,158 reps - s,390,15:12 - s
510,Mike Vendetti,2329,752,105 reps - s,242,135 reps - s,520,46 reps - s,358,184 reps - s,457,18:01 - s
510,Thomas McClean,2329,538,190 reps - s,597,78 reps - s,400,67 reps - s,386,180 reps - s,408,15:58 - s
512,Nick Gutierrez,2334,621,174 reps - s,435,107 reps - s,413,60 reps - s,502,153 reps - s,363,14:32 - s
513,Ricardo Miranda,2338,657,164 reps - s,520,87 reps - s,331,71 reps - s,552,121 reps - s,278,12:40 - s
514,Vasos Lee,2342,447,210 reps - s,224,136 reps - s,575,0,576,0,520,0
515,Curtis Gorman,2349,295,19:45 - s,653,0,469,56 reps - s,576,0,356,14:24 - s
516,Larry Webb,2350,673,161 reps - s,380,113 reps - s,390,67 reps - s,416,175 reps - s,491,20:40 - s
517,Bill Garcia,2353,29,15:04 - s,653,0,575,0,576,0,520,0
517,Rathin Yagnik,2353,207,18:38 - s,653,0,575,0,515,145 reps - s,403,15:45 - s
519,Connor Phillips,2354,30,15:08 - s,653,0,575,0,576,0,520,0
520,Jack Marziliano,2361,513,195 reps - s,333,119 reps - s,487,53 reps - s,576,0,452,17:49 - s
521,Matt Eala,2362,539,190 reps - s,470,102 reps - s,347,70 reps - s,486,157 reps - s,520,0
521,Timothy Green,2362,493,199 reps - s,589,78 reps - s,475,55 reps - s,385,180 reps - s,420,16:22 - s
523,Paul Legge,2364,711,150 reps - s,477,97 reps - s,491,51 reps - s,313,189 reps - s,372,14:48 - s
524,Timothy Higginbotham,2367,272,19:29 - s,535,84 reps - s,505,47 reps - s,553,121 reps - s,502,21:46 - s
525,Dan Gouveia,2371,693,155 reps - s,446,106 reps - s,458,57 reps - s,402,178 reps - s,372,14:48 - s
526,Maxim Planchon,2372,366,218 reps - s,414,109 reps - s,506,47 reps - s,569,70 reps - s,517,37:05 - s
527,Cesar Fuentes,2379,762,0,430,107 reps - s,575,0,395,178 reps - s,217,11:36 - s
528,Christian Montalvo,2383,59,16:05 - s,653,0,575,0,576,0,520,0
529,Janakiram Muddana,2386,644,167 reps - s,258,130 reps - s,422,60 reps - s,542,132 reps - s,520,0
530,Jeff Ordway,2388,645,167 reps - s,506,89 reps - s,304,84 reps - s,488,156 reps - s,445,17:17 - s
530,Jorge Orozco,2388,562,185 reps - s,653,0,318,82 reps - s,368,183 reps - s,487,20:04 - s
530,Antonio Araiza,2388,395,215 reps - s,641,68 reps - s,386,68 reps - s,534,137 reps - s,432,16:50 - s
533,David Allbut,2389,456,210 reps - s,539,84 reps - s,301,85 reps - s,573,38 reps - s,520,0
534,Chris Cervantes,2390,555,187 reps - s,460,103 reps - s,535,44 reps - s,320,188 reps - s,520,0
535,Stephen Schoettler,2392,698,154 reps - s,653,0,360,70 reps - s,351,185 reps - s,330,13:47 - s
536,Jeff Okamura,2393,762,0,347,118 reps - s,341,71 reps - s,576,0,367,14:38 - s
537,Kevin Bolter,2394,681,160 reps - s,519,87 reps - s,345,70 reps - s,329,187 reps - s,520,0
538,Dakota Doser,2396,72,16:28 - s,653,0,575,0,576,0,520,0
539,Ken Rodriguez,2399,461,209 reps - s,653,0,575,0,432,171 reps - s,278,12:40 - s
540,Gabe Rendon,2400,76,16:31 - s,653,0,575,0,576,0,520,0
540,Cody Newcomer,2400,423,213 reps - s,653,0,374,69 reps - s,430,171 reps - s,520,0
542,Jesse Prier,2404,490,200 reps - s,243,135 reps - s,575,0,576,0,520,0
543,David Padilla,2405,519,193 reps - s,215,136 reps - s,575,0,576,0,520,0
544,Tushar Bhatnagar,2406,719,148 reps - s,427,107 reps - s,257,94 reps - s,525,140 reps - s,478,19:41 - s
545,Milton Davis,2408,453,210 reps - s,653,0,409,61 reps - s,451,165 reps - s,442,17:05 - s
546,Justin Turner,2415,91,16:49 - s,653,0,575,0,576,0,520,0
546,Brandon Elefante,2415,613,176 reps - s,417,109 reps - s,437,58 reps - s,505,152 reps - s,443,17:08 - s
548,Brad Young,2416,92,16:51 - s,653,0,575,0,576,0,520,0
549,Alan Reid,2424,382,216 reps - s,371,114 reps - s,575,0,576,0,520,0
550,Edward H. Ho,2426,502,198 reps - s,253,131 reps - s,575,0,576,0,520,0
551,Ramon Diaz-Reyes,2431,589,180 reps - s,438,107 reps - s,498,48 reps - s,510,150 reps - s,396,15:24 - s
552,Chris Herrera,2435,762,0,2,260 reps - s,575,0,576,0,520,0
552,Pranav Tamakuwala,2435,581,181 reps - s,486,93 reps - s,497,48 reps - s,469,161 reps - s,402,15:42 - s
554,Charles Shaheen,2440,500,198 reps - s,458,104 reps - s,488,53 reps - s,474,160 reps - s,520,0
555,Odeh Altwal,2441,597,179 reps - s,525,87 reps - s,575,0,406,176 reps - s,338,14:04 - s
556,Anthony Ledesma,2446,726,147 reps - s,590,78 reps - s,403,65 reps - s,419,175 reps - s,308,13:08 - s
557,Gabriel Guzman,2448,124,17:28 - s,653,0,575,0,576,0,520,0
558,Andrei Ignat,2449,557,186 reps - s,542,83 reps - s,539,44 reps - s,362,183 reps - s,449,17:46 - s
558,Paul Schatz,2449,437,211 reps - s,599,78 reps - s,466,56 reps - s,462,163 reps - s,485,20:02 - s
560,Cale Jones,2451,339,221 reps - s,441,106 reps - s,575,0,576,0,520,0
561,Stephen Kearney,2454,762,0,268,128 reps - s,328,72 reps - s,576,0,520,0
562,Drew Di Prima,2456,132,17:32 - s,653,0,575,0,576,0,520,0
563,Chris Langton,2459,657,164 reps - s,584,78 reps - s,370,69 reps - s,440,168 reps - s,408,15:58 - s
564,Anthony Armstrong,2463,139,17:41 - s,653,0,575,0,576,0,520,0
565,Derrick Tyler,2465,354,219 reps - s,440,107 reps - s,575,0,576,0,520,0
566,Pramoth Chandrasekar,2467,616,175 reps - s,585,78 reps - s,476,55 reps - s,398,178 reps - s,392,15:13 - s
567,Jamie Guy,2470,333,223 reps - s,653,0,388,68 reps - s,576,0,520,0
568,Chris Catalano,2472,762,0,315,121 reps - s,299,86 reps - s,576,0,520,0
568,Eric Yunck,2472,635,170 reps - s,653,0,380,68 reps - s,418,175 reps - s,386,15:07 - s
570,David Power,2477,599,179 reps - s,653,0,261,94 reps - s,444,168 reps - s,520,0
570,Jacopo Di Lucente,2477,516,194 reps - s,436,107 reps - s,575,0,524,141 reps - s,426,16:29 - s
572,Paul Garcia,2479,340,221 reps - s,598,78 reps - s,525,45 reps - s,576,0,440,17:04 - s
573,Stephen Wolfe,2481,157,17:58 - s,653,0,575,0,576,0,520,0
574,Aiden Kjeldsen,2484,614,175 reps - s,454,104 reps - s,551,43 reps - s,345,185 reps - s,520,0
575,Hector Sandoval,2485,161,18:04 - s,653,0,575,0,576,0,520,0
576,Ryan Cooling,2486,458,210 reps - s,357,116 reps - s,575,0,576,0,520,0
577,Caleb Winters,2487,498,198 reps - s,653,0,240,96 reps - s,576,0,520,0
578,Ethan Romero,2492,432,212 reps - s,653,0,575,0,312,189 reps - s,520,0
579,Isaac Medina,2495,707,151 reps - s,633,71 reps - s,279,93 reps - s,395,178 reps - s,481,19:47 - s
580,Martin Ridgeway,2497,505,197 reps - s,473,101 reps - s,470,56 reps - s,549,125 reps - s,500,21:41 - s
581,Larry Ramirez,2499,457,210 reps - s,617,78 reps - s,433,59 reps - s,533,137 reps - s,459,18:16 - s
582,David Golovin,2508,184,18:24 - s,653,0,575,0,576,0,520,0
582,Julian Robles,2508,601,178 reps - s,603,78 reps - s,268,94 reps - s,516,144 reps - s,520,0
584,Sandeep Shah,2510,474,205 reps - s,653,0,325,80 reps - s,538,135 reps - s,520,0
585,Rich Li,2516,762,0,83,167 reps - s,575,0,576,0,520,0
586,Cb House,2518,619,175 reps - s,554,82 reps - s,249,95 reps - s,576,0,520,0
587,Kevin Morris,2522,458,210 reps - s,478,96 reps - s,490,52 reps - s,576,0,520,0
588,Rick Berry,2523,213,18:45 - s,639,68 reps - s,575,0,576,0,520,0
588,Brian Pult,2523,560,185 reps - s,509,88 reps - s,358,70 reps - s,576,0,520,0
590,Jeremiah Hyde,2526,428,212 reps - s,527,86 reps - s,528,45 reps - s,576,0,467,18:58 - s
591,Harry Davis,2532,405,214 reps - s,456,104 reps - s,575,0,576,0,520,0
592,Robert Sawtell,2536,622,174 reps - s,609,78 reps - s,537,44 reps - s,448,166 reps - s,320,13:20 - s
593,Amol Prabhune,2537,635,170 reps - s,618,78 reps - s,422,60 reps - s,551,124 reps - s,311,13:11 - s
594,Doug Smith,2540,216,18:46 - s,653,0,575,0,576,0,520,0
595,Gilbert Martinez,2541,217,18:47 - s,653,0,575,0,576,0,520,0
595,Pete Salindong,2541,746,118 reps - s,452,105 reps - s,484,53 reps - s,480,159 reps - s,379,14:52 - s
597,Quinn Simmons,2542,672,161 reps - s,593,78 reps - s,326,75 reps - s,454,165 reps - s,497,21:32 - s
598,Gerardo Cruz,2544,762,0,111,159 reps - s,575,0,576,0,520,0
598,Brian Carrillo,2544,220,18:49 - s,653,0,575,0,576,0,520,0
600,Oswaldo Larios,2546,537,190 reps - s,338,119 reps - s,575,0,576,0,520,0
601,Yanis Nora,2548,654,165 reps - s,616,78 reps - s,548,43 reps - s,314,189 reps - s,416,16:15 - s
602,Pablo Maciel,2550,582,181 reps - s,491,92 reps - s,523,45 reps - s,517,143 reps - s,437,16:57 - s
603,Joe Yaeger,2552,528,191 reps - s,353,117 reps - s,575,0,576,0,520,0
604,Aurelio Valencia,2553,229,18:56 - s,653,0,575,0,576,0,520,0
604,Dennis Arenzana,2553,629,171 reps - s,560,81 reps - s,541,44 reps - s,495,155 reps - s,328,13:36 - s
604,Gaurav Singla,2553,556,187 reps - s,653,0,422,60 reps - s,576,0,346,14:13 - s
607,Keith Joseph,2554,611,176 reps - s,396,112 reps - s,575,0,506,152 reps - s,466,18:52 - s
608,Sudhir Navalapakam,2557,620,175 reps - s,388,112 reps - s,575,0,576,0,398,15:32 - s
609,Robert Pei,2562,238,19:09 - s,653,0,575,0,576,0,520,0
610,Matthew Baker Jr,2563,312,19:55 - s,653,0,502,48 reps - s,576,0,520,0
610,Bob Burkland,2563,678,160 reps - s,492,92 reps - s,482,55 reps - s,435,170 reps - s,476,19:35 - s
612,Jessica Hernandez,2565,241,19:11 - s,653,0,575,0,576,0,520,0
612,Juan Perez,2565,241,19:11 - s,653,0,575,0,576,0,520,0
614,Justin Foraker,2568,244,19:12 - s,653,0,575,0,576,0,520,0
615,Thomas Michener,2569,762,0,498,90 reps - s,332,71 reps - s,576,0,401,15:41 - s
615,Nachiket Khasbag,2569,530,191 reps - s,563,80 reps - s,575,0,381,181 reps - s,520,0
617,Jacob Dubravec,2576,649,166 reps - s,653,0,393,67 reps - s,503,153 reps - s,378,14:51 - s
618,Javier Bon,2577,253,19:19 - s,653,0,575,0,576,0,520,0
618,Max Das,2577,253,19:19 - s,653,0,575,0,576,0,520,0
620,Ricky Jimenez,2582,646,167 reps - s,459,104 reps - s,420,60 reps - s,537,136 reps - s,520,0
620,Timothy Sanchez,2582,540,189 reps - s,494,91 reps - s,575,0,527,140 reps - s,446,17:18 - s
622,Chris Martin,2583,574,182 reps - s,447,106 reps - s,492,49 reps - s,550,124 reps - s,520,0
623,Eugen Ilie,2584,610,176 reps - s,653,0,575,0,404,177 reps - s,342,14:09 - s
624,Aman Kashyap,2588,739,132 reps - s,462,102 reps - s,419,60 reps - s,472,160 reps - s,496,21:30 - s
625,Omar Flores,2591,757,25 reps - s,653,0,543,43 reps - s,300,190 reps - s,338,14:04 - s
626,Adrian Mayfield,2592,268,19:26 - s,653,0,575,0,576,0,520,0
627,Anthony Luna,2596,272,19:29 - s,653,0,575,0,576,0,520,0
628,Ben Gordon,2599,275,19:32 - s,653,0,575,0,576,0,520,0
629,Rafael Juarez,2601,558,186 reps - s,653,0,575,0,295,191 reps - s,520,0
629,Paul Evans,2601,641,169 reps - s,558,81 reps - s,512,46 reps - s,507,151 reps - s,383,14:58 - s
631,Kartik Yegneshwar,2603,415,213 reps - s,586,78 reps - s,575,0,512,149 reps - s,515,31:32 - s
632,Sujeeth Kovuru,2604,534,190 reps - s,572,79 reps - s,502,48 reps - s,476,160 reps - s,520,0
633,Samuel Gipson,2606,656,164 reps - s,591,78 reps - s,459,56 reps - s,461,163 reps - s,439,17:00 - s
634,Lionel Nd,2608,284,19:40 - s,653,0,575,0,576,0,520,0
634,Paul Wood,2608,643,167 reps - s,432,107 reps - s,575,0,576,0,382,14:55 - s
636,Josh Dewey,2610,691,156 reps - s,545,83 reps - s,404,64 reps - s,450,165 reps - s,520,0
637,Isaiah Johnston,2613,588,180 reps - s,354,117 reps - s,575,0,576,0,520,0
637,Mason Barrera,2613,670,161 reps - s,534,85 reps - s,527,45 reps - s,454,165 reps - s,428,16:35 - s
639,Jonathan Maturino,2614,762,0,653,0,575,0,576,0,48,8:46 - s
640,William Sisty Jr,2615,592,180 reps - s,507,89 reps - s,472,56 reps - s,536,136 reps - s,508,23:43 - s
641,Ankit Arya,2616,762,0,653,0,105,141 reps - s,576,0,520,0
642,Travis Aroz,2617,675,160 reps - s,549,82 reps - s,451,57 reps - s,576,0,366,14:37 - s
643,Randy Singh,2618,294,19:44 - s,653,0,575,0,576,0,520,0
644,Michael Arauz,2619,295,19:45 - s,653,0,575,0,576,0,520,0
644,Denis Myrmyr,2619,295,19:45 - s,653,0,575,0,576,0,520,0
646,David Westrick,2621,745,123 reps - s,643,68 reps - s,360,70 reps - s,470,161 reps - s,403,15:45 - s
647,Chris Saenz,2624,483,203 reps - s,470,102 reps - s,575,0,576,0,520,0
648,Richard Moot,2632,717,149 reps - s,611,78 reps - s,336,71 reps - s,548,127 reps - s,420,16:22 - s
649,Julio Garcia,2634,640,169 reps - s,369,115 reps - s,575,0,530,138 reps - s,520,0
650,Suwadi Yunior,2636,312,19:55 - s,653,0,575,0,576,0,520,0
651,George Malig,2637,762,0,355,117 reps - s,575,0,425,173 reps - s,520,0
652,Michael Breiman,2638,521,192 reps - s,653,0,575,0,576,0,313,13:13 - s
652,Christian Gallai,2638,552,187 reps - s,415,109 reps - s,575,0,576,0,520,0
652,Chris Haywood,2638,603,178 reps - s,553,82 reps - s,540,44 reps - s,441,168 reps - s,501,21:44 - s
655,Nathan Warren,2640,316,19:56 - s,653,0,575,0,576,0,520,0
656,Joseph Borden,2643,319,19:59 - s,653,0,575,0,576,0,520,0
657,Erwin Bol,2644,661,164 reps - s,449,105 reps - s,571,19 reps - s,443,168 reps - s,520,0
658,Patrick Tonge,2648,762,0,345,118 reps - s,445,58 reps - s,576,0,520,0
659,Anthony Martinez,2653,569,183 reps - s,413,109 reps - s,575,0,576,0,520,0
660,Ramman Anna Ragunath,2655,701,153 reps - s,292,124 reps - s,575,0,567,91 reps - s,520,0
661,Tony Pisculli,2660,693,155 reps - s,548,83 reps - s,455,57 reps - s,576,0,388,15:08 - s
662,Brandon Shea,2662,338,221 reps - s,653,0,575,0,576,0,520,0
663,Gabriel Cabrera,2667,762,0,653,0,575,0,391,179 reps - s,286,12:46 - s
663,Anthony Gonzalez,2667,754,96 reps - s,510,88 reps - s,472,56 reps - s,504,153 reps - s,427,16:31 - s
665,Chandrasekhar Gonuguntla,2678,354,219 reps - s,653,0,575,0,576,0,520,0
666,Jim Thomas,2679,762,0,653,0,575,0,576,0,113,9:55 - s
666,Ethan Thomsen,2679,742,129 reps - s,610,78 reps - s,329,72 reps - s,529,139 reps - s,469,19:17 - s
668,Matteo Hurley,2683,549,188 reps - s,463,102 reps - s,575,0,576,0,520,0
669,Ray Tadena,2686,733,145 reps - s,605,78 reps - s,382,68 reps - s,494,155 reps - s,472,19:26 - s
669,Nikhil Handyal,2686,625,173 reps - s,480,94 reps - s,515,46 reps - s,546,128 reps - s,520,0
671,Carlos Chitiva,2687,648,166 reps - s,570,79 reps - s,440,58 reps - s,547,127 reps - s,482,19:56 - s
672,Kristian Castro,2688,607,177 reps - s,410,110 reps - s,575,0,576,0,520,0
672,Evan Buyze,2688,635,170 reps - s,541,84 reps - s,483,55 reps - s,576,0,453,17:54 - s
674,Martin Zamora,2689,596,179 reps - s,653,0,464,56 reps - s,487,156 reps - s,489,20:29 - s
675,Ryan Ayers,2692,492,199 reps - s,653,0,575,0,463,162 reps - s,509,24:53 - s
676,Ravi Dhillon,2695,371,217 reps - s,653,0,575,0,576,0,520,0
677,Richard Nguyen,2696,508,196 reps - s,626,76 reps - s,507,47 reps - s,563,106 reps - s,492,20:44 - s
678,Lan Quang,2697,687,157 reps - s,503,89 reps - s,411,60 reps - s,576,0,520,0
679,Jeremiah Pauley,2699,546,188 reps - s,607,78 reps - s,560,43 reps - s,498,155 reps - s,488,20:09 - s
680,Johnathan Snoderly,2701,395,215 reps - s,653,0,575,0,558,115 reps - s,520,0
681,Orlando Bejar,2702,378,217 reps - s,653,0,575,0,576,0,520,0
682,Ken Rutherford,2705,381,216 reps - s,653,0,575,0,576,0,520,0
683,Frank Stanbach,2708,702,153 reps - s,625,77 reps - s,399,67 reps - s,535,136 reps - s,447,17:45 - s
684,Eduardo Cruz,2712,744,127 reps - s,479,94 reps - s,575,0,446,168 reps - s,468,19:09 - s
685,Stanislav Malyshev,2717,706,151 reps - s,653,0,262,94 reps - s,576,0,520,0
686,John Heberger,2719,395,215 reps - s,653,0,575,0,576,0,520,0
687,David Lieberman,2721,762,0,288,124 reps - s,575,0,576,0,520,0
688,Bill Lyon,2722,544,189 reps - s,629,75 reps - s,495,49 reps - s,556,118 reps - s,498,21:33 - s
689,Alaric Thomas,2729,405,214 reps - s,653,0,575,0,576,0,520,0
690,Julian Paredes,2730,615,175 reps - s,444,106 reps - s,575,0,576,0,520,0
691,Skitch Crosby,2733,409,214 reps - s,653,0,575,0,576,0,520,0
692,Isaac Henderson,2736,662,163 reps - s,403,111 reps - s,575,0,576,0,520,0
693,Slade Sundar,2744,686,157 reps - s,387,112 reps - s,575,0,576,0,520,0
694,Rudy Becerra,2745,421,213 reps - s,653,0,575,0,576,0,520,0
695,Alex Heisinger,2746,738,133 reps - s,640,68 reps - s,575,0,387,180 reps - s,406,15:50 - s
695,Rick Blanco,2746,565,184 reps - s,653,0,485,53 reps - s,523,141 reps - s,520,0
695,Jesus Uzueta,2746,633,170 reps - s,487,93 reps - s,530,45 reps - s,576,0,520,0
698,Micah Pregitzer,2749,650,166 reps - s,428,107 reps - s,575,0,576,0,520,0
699,Bryan Rice,2751,704,152 reps - s,653,0,443,58 reps - s,522,141 reps - s,429,16:36 - s
700,Vijay Mahalingam,2754,475,205 reps - s,653,0,575,0,531,138 reps - s,520,0
701,Nick White,2755,631,171 reps - s,632,71 reps - s,524,45 reps - s,514,146 reps - s,454,17:57 - s
701,Jeff Fish,2755,709,151 reps - s,624,77 reps - s,461,56 reps - s,467,161 reps - s,494,21:02 - s
703,Erez Miller,2756,756,40 reps - s,653,0,575,0,252,197 reps - s,520,0
703,Ryo Osawa,2756,762,0,653,0,330,72 reps - s,491,156 reps - s,520,0
703,Neil JJarvis,2756,432,212 reps - s,653,0,575,0,576,0,520,0
706,Magnus Magnusson,2766,723,147 reps - s,647,48 reps - s,447,57 reps - s,489,156 reps - s,460,18:25 - s
707,Trenton Plemons,2768,444,211 reps - s,653,0,575,0,576,0,520,0
708,Justin Smith,2769,671,161 reps - s,596,78 reps - s,575,0,407,176 reps - s,520,0
709,Nicholas Globig,2770,584,181 reps - s,515,88 reps - s,575,0,576,0,520,0
710,Taylor Barnes,2773,626,172 reps - s,482,94 reps - s,569,26 reps - s,576,0,520,0
711,Taylor Rabbetz,2775,762,0,653,0,575,0,265,195 reps - s,520,0
712,Steven McKee,2780,762,0,516,88 reps - s,406,63 reps - s,576,0,520,0
713,Christian Hetzler,2782,697,154 reps - s,550,82 reps - s,452,57 reps - s,576,0,507,23:42 - s
713,Nick Bocchimuzzo,2782,458,210 reps - s,653,0,575,0,576,0,520,0
715,Cesar Garcia,2784,729,146 reps - s,434,107 reps - s,575,0,576,0,470,19:18 - s
716,michael bui,2785,762,0,653,0,274,93 reps - s,576,0,520,0
717,James Meikle,2788,664,163 reps - s,581,78 reps - s,532,44 reps - s,500,154 reps - s,511,28:13 - s
718,Jason Griffin,2789,592,180 reps - s,526,87 reps - s,575,0,576,0,520,0
719,Mark Holland,2790,762,0,653,0,575,0,280,192 reps - s,520,0
720,Derek Chapman,2797,730,145 reps - s,396,112 reps - s,575,0,576,0,520,0
720,Albert Gonzales,2797,473,206 reps - s,653,0,575,0,576,0,520,0
722,Johnny Pelesauma,2805,678,160 reps - s,518,88 reps - s,575,0,576,0,458,18:09 - s
723,Jesse Brooks,2806,482,203 reps - s,653,0,575,0,576,0,520,0
724,Elias Hassing,2807,652,166 reps - s,514,88 reps - s,575,0,561,113 reps - s,505,22:26 - s
725,Daman Yang,2809,551,187 reps - s,653,0,575,0,576,0,454,17:57 - s
726,Henning Heine,2812,618,175 reps - s,523,87 reps - s,575,0,576,0,520,0
727,Rob Mora,2815,727,147 reps - s,417,109 reps - s,575,0,576,0,520,0
727,Justin Patterson,2815,491,199 reps - s,653,0,575,0,576,0,520,0
729,Phillip Bruttig,2816,675,160 reps - s,592,78 reps - s,526,45 reps - s,544,131 reps - s,479,19:42 - s
730,Brandon Risell,2818,718,148 reps - s,476,99 reps - s,575,0,576,0,473,19:27 - s
730,Patrick Fischer,2818,494,199 reps - s,653,0,575,0,576,0,520,0
732,Ernest Chen,2819,687,157 reps - s,652,1 reps - s,545,43 reps - s,470,161 reps - s,465,18:48 - s
733,Ranko Sredojevic,2823,608,177 reps - s,544,83 reps - s,575,0,576,0,520,0
734,Kevin Geoghegan,2827,741,130 reps - s,565,80 reps - s,429,59 reps - s,572,65 reps - s,520,0
734,Matthew Paulsen,2827,751,107 reps - s,466,102 reps - s,516,46 reps - s,576,0,518,264 reps - s
736,Ben Linder,2829,669,162 reps - s,636,70 reps - s,522,45 reps - s,482,158 reps - s,520,0
736,Tomas Ramos,2829,571,183 reps - s,587,78 reps - s,575,0,576,0,520,0
738,Jake Allen,2831,507,197 reps - s,653,0,575,0,576,0,520,0
739,Mike Cid,2834,510,196 reps - s,653,0,575,0,576,0,520,0
740,Christopher Benavidez,2836,512,195 reps - s,653,0,575,0,576,0,520,0
741,Jason Dow,2837,762,0,404,111 reps - s,575,0,576,0,520,0
742,Rudy Abeyta,2838,624,174 reps - s,645,51 reps - s,563,37 reps - s,513,148 reps - s,493,20:52 - s
743,John Nack,2844,655,164 reps - s,618,78 reps - s,575,0,576,0,420,16:22 - s
743,Raymond Peck,2844,762,0,557,81 reps - s,575,0,479,159 reps - s,471,19:19 - s
743,Rolando Marquez,2844,520,193 reps - s,653,0,575,0,576,0,520,0
746,Jacob Melero,2845,762,0,653,0,575,0,335,186 reps - s,520,0
747,Roddy Auer,2850,674,160 reps - s,580,78 reps - s,501,48 reps - s,575,18 reps - s,520,0
748,Brian Tucker,2855,531,191 reps - s,653,0,575,0,576,0,520,0
749,Isaac Pena,2857,762,0,424,108 reps - s,575,0,576,0,520,0
750,Raymond Criado,2858,534,190 reps - s,653,0,575,0,576,0,520,0
751,Scott Spiker,2865,732,145 reps - s,628,75 reps - s,468,56 reps - s,557,117 reps - s,480,19:43 - s
752,Gergo Chang,2870,762,0,437,107 reps - s,575,0,576,0,520,0
752,Wendell Corpuz,2870,724,147 reps - s,615,78 reps - s,555,43 reps - s,501,154 reps - s,475,19:30 - s
754,Chris Davis,2871,728,146 reps - s,653,0,394,67 reps - s,576,0,520,0
755,Ali Tamer,2872,687,157 reps - s,530,86 reps - s,575,0,576,0,504,22:17 - s
756,James Sanchez,2873,743,127 reps - s,547,83 reps - s,518,46 reps - s,566,100 reps - s,499,21:34 - s
756,Hans Roos,2873,760,1 reps - s,505,89 reps - s,548,43 reps - s,554,120 reps - s,506,22:45 - s
756,Jason Blessing,2873,549,188 reps - s,653,0,575,0,576,0,520,0
759,Vivek Jain,2886,740,132 reps - s,475,99 reps - s,575,0,576,0,520,0
760,Vincent Narvaez,2887,720,148 reps - s,627,75 reps - s,510,46 reps - s,540,135 reps - s,490,20:31 - s
761,Eric Ritchey,2888,708,151 reps - s,614,78 reps - s,542,44 reps - s,562,113 reps - s,462,18:33 - s
761,Matt Rocha,2888,564,184 reps - s,653,0,575,0,576,0,520,0
763,Daniel Grijalva,2889,733,145 reps - s,653,0,575,0,408,176 reps - s,520,0
764,Jonathan Biddle,2891,690,156 reps - s,635,70 reps - s,538,44 reps - s,545,130 reps - s,483,19:57 - s
765,Jeremy Montemayor,2897,573,183 reps - s,653,0,575,0,576,0,520,0
766,Christopher Russell,2899,715,149 reps - s,648,43 reps - s,494,49 reps - s,526,140 reps - s,516,31:44 - s
767,Devin Galtman,2901,684,159 reps - s,546,83 reps - s,575,0,576,0,520,0
767,Jeremy Pine,2901,577,182 reps - s,653,0,575,0,576,0,520,0
769,Julien Borel,2903,762,0,653,0,392,67 reps - s,576,0,520,0
769,Marlon Luna,2903,579,181 reps - s,653,0,575,0,576,0,520,0
771,Ryan Dmitro Williams,2904,580,181 reps - s,653,0,575,0,576,0,520,0
772,Abraham Ruiz,2914,590,180 reps - s,653,0,575,0,576,0,520,0
773,John Heath,2916,748,116 reps - s,649,43 reps - s,456,57 reps - s,560,114 reps - s,503,21:49 - s
773,Conor Sullivan,2916,592,180 reps - s,653,0,575,0,576,0,520,0
773,Bryan Braiverman,2916,592,180 reps - s,653,0,575,0,576,0,520,0
776,Andre Baldomero,2917,747,117 reps - s,601,78 reps - s,534,44 reps - s,574,37 reps - s,461,18:30 - s
777,Charles Warren,2918,695,154 reps - s,552,82 reps - s,575,0,576,0,520,0
778,Brett Breen,2928,737,138 reps - s,559,81 reps - s,547,43 reps - s,565,101 reps - s,520,0
779,Donnie Garbarini,2929,623,174 reps - s,653,0,570,25 reps - s,571,67 reps - s,512,28:45 - s
780,Scott Chau,2930,606,177 reps - s,653,0,575,0,576,0,520,0
781,Prabin Singh Newa,2933,762,0,500,90 reps - s,575,0,576,0,520,0
782,Jeegar Brahmakshatriya,2934,722,147 reps - s,653,0,511,46 reps - s,528,139 reps - s,520,0
783,Sean Colt,2941,617,175 reps - s,653,0,575,0,576,0,520,0
784,Welch Peter,2948,668,162 reps - s,653,0,575,0,576,0,476,19:35 - s
785,Jack Hoekstra,2950,736,139 reps - s,637,69 reps - s,493,49 reps - s,570,68 reps - s,514,29:27 - s
786,Edward Dean,2954,630,171 reps - s,653,0,575,0,576,0,520,0
787,Eddie Vidal,2958,634,170 reps - s,653,0,575,0,576,0,520,0
788,Rayen Watanabe,2959,762,0,653,0,575,0,449,166 reps - s,520,0
789,Timothy Ward,2961,749,115 reps - s,606,78 reps - s,519,46 reps - s,568,84 reps - s,519,225 reps - s
790,Rob Cruickshank,2965,750,108 reps - s,634,71 reps - s,529,45 reps - s,539,135 reps - s,513,28:57 - s
