Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
920,Jonathan Merriman,4676,809,217 reps - s,1562,0,874,92 reps - s,759,186 reps - s,672,13:00 - s
921,Arthur Rojas,4677,1090,202 reps - s,961,107 reps - s,1171,58 reps - s,1018,167 reps - s,437,11:13 - s
921,Brandon Thompson,4677,880,215 reps - s,607,127 reps - s,1390,0,582,196 reps - s,1218,0
923,Nolan Harper,4683,388,18:24 - s,1562,0,653,104 reps - s,1059,164 reps - s,1021,17:22 - s
924,Brad Woodall,4686,1599,154 reps - s,1397,78 reps - s,293,142 reps - s,602,195 reps - s,795,14:07 - s
925,Rodney Walton,4687,1218,191 reps - s,563,131 reps - s,351,132 reps - s,1337,0,1218,0
925,Sidney Coussan,4687,1480,165 reps - s,1374,78 reps - s,545,107 reps - s,795,185 reps - s,493,11:39 - s
927,Kirk Gentzel,4694,1811,0,420,141 reps - s,1390,0,648,192 reps - s,425,11:08 - s
928,Joe Ura,4697,1691,146 reps - s,505,136 reps - s,736,96 reps - s,699,190 reps - s,1066,18:15 - s
929,Zeev Koltovskoy,4703,1385,176 reps - s,954,107 reps - s,869,92 reps - s,843,181 reps - s,652,12:51 - s
930,Jason Rollins,4706,525,19:17 - s,1562,0,1390,0,958,174 reps - s,271,9:55 - s
931,Jacob Gray,4712,714,224 reps - s,1267,81 reps - s,1127,60 reps - s,830,182 reps - s,774,13:55 - s
932,Geoffrey Westmoreland,4713,1185,194 reps - s,432,140 reps - s,1004,69 reps - s,1093,159 reps - s,999,16:50 - s
933,Ali Sarwar,4716,1583,155 reps - s,517,136 reps - s,705,98 reps - s,1231,138 reps - s,680,13:05 - s
934,Jean Leppez,4717,867,215 reps - s,1362,78 reps - s,709,96 reps - s,909,177 reps - s,870,14:50 - s
935,Oliver Stoeckl,4721,376,18:17 - s,400,141 reps - s,1390,0,1337,0,1218,0
936,Charles Forbes,4724,1206,192 reps - s,1019,103 reps - s,340,136 reps - s,1151,151 reps - s,1008,17:03 - s
937,Phillip Hamman,4726,525,19:17 - s,870,113 reps - s,776,94 reps - s,1337,0,1218,0
938,Brian Doan,4735,1183,194 reps - s,598,128 reps - s,1150,59 reps - s,1070,163 reps - s,734,13:34 - s
938,Brian Mobley,4735,840,216 reps - s,1181,86 reps - s,1368,36 reps - s,619,194 reps - s,727,13:32 - s
940,Trevor Battah,4736,838,216 reps - s,88,184 reps - s,1390,0,1202,143 reps - s,1218,0
941,Vladimir Mata,4737,1186,194 reps - s,1161,88 reps - s,700,99 reps - s,472,203 reps - s,1218,0
941,Shawn Johnson,4737,617,19:43 - s,1134,90 reps - s,1054,68 reps - s,921,177 reps - s,1011,17:05 - s
943,Josh Taylor,4742,909,213 reps - s,557,132 reps - s,1031,68 reps - s,1027,165 reps - s,1218,0
944,Chris Vacek,4745,423,18:40 - s,377,143 reps - s,1390,0,1337,0,1218,0
945,Matthew Devereaux,4752,1811,0,607,127 reps - s,1114,64 reps - s,727,188 reps - s,493,11:39 - s
946,Aaron Else,4760,1331,182 reps - s,690,122 reps - s,878,91 reps - s,1035,165 reps - s,826,14:25 - s
947,Sean Walsh,4765,1188,194 reps - s,1208,84 reps - s,869,92 reps - s,917,177 reps - s,583,12:19 - s
948,Matt Talley,4768,1299,185 reps - s,572,130 reps - s,1100,67 reps - s,985,170 reps - s,812,14:18 - s
949,Ryan McKnight,4776,1051,207 reps - s,783,117 reps - s,650,104 reps - s,1074,162 reps - s,1218,0
950,Joey Perez,4779,1165,196 reps - s,700,122 reps - s,1373,18 reps - s,323,212 reps - s,1218,0
951,Michael Singletary,4780,1400,175 reps - s,840,114 reps - s,561,107 reps - s,1337,0,642,12:48 - s
952,Jessie Viator,4781,1085,203 reps - s,1022,103 reps - s,963,71 reps - s,991,169 reps - s,720,13:29 - s
953,Ronnie Corona,4782,1017,210 reps - s,1158,88 reps - s,356,132 reps - s,1033,165 reps - s,1218,0
954,Tim Maxwell,4788,869,215 reps - s,901,112 reps - s,977,70 reps - s,1110,157 reps - s,931,15:40 - s
955,Scott Wirges,4789,1213,192 reps - s,371,143 reps - s,1390,0,1337,0,478,11:29 - s
956,Raul Mejia,4792,1070,205 reps - s,700,122 reps - s,1390,0,1337,0,295,10:10 - s
957,Brett Nogrady,4793,1368,178 reps - s,760,118 reps - s,961,71 reps - s,1058,164 reps - s,646,12:49 - s
958,Dustin McCallum,4796,1289,185 reps - s,691,122 reps - s,783,94 reps - s,1150,151 reps - s,883,14:57 - s
959,Ryan Birge,4799,880,215 reps - s,1355,78 reps - s,682,103 reps - s,993,169 reps - s,889,15:00 - s
960,Jeff Nash,4800,688,19:58 - s,167,172 reps - s,1390,0,1337,0,1218,0
961,Reed Timme,4802,783,219 reps - s,556,132 reps - s,908,83 reps - s,1337,0,1218,0
962,Jason Dell'Ario,4803,824,217 reps - s,392,141 reps - s,1116,63 reps - s,1337,0,1134,21:01 - s
962,John Morris,4803,1227,190 reps - s,857,113 reps - s,1003,69 reps - s,918,177 reps - s,798,14:08 - s
964,Rene Gonzalez,4804,1811,0,1368,78 reps - s,667,104 reps - s,492,201 reps - s,466,11:23 - s
965,Bryan McAlister,4808,1045,207 reps - s,1303,79 reps - s,851,92 reps - s,771,186 reps - s,838,14:30 - s
966,Cody Fuller,4814,491,19:05 - s,1117,91 reps - s,1125,60 reps - s,1020,166 reps - s,1061,18:02 - s
967,Kartal Peel,4825,1570,156 reps - s,903,112 reps - s,556,107 reps - s,1337,0,459,11:22 - s
968,Aaron Schaeper,4827,1094,201 reps - s,816,115 reps - s,847,92 reps - s,1030,165 reps - s,1040,17:39 - s
969,Ethan Buckalew,4829,776,219 reps - s,1185,86 reps - s,901,83 reps - s,839,181 reps - s,1128,20:48 - s
970,Jay Libowitz,4831,1247,189 reps - s,770,118 reps - s,259,143 reps - s,1337,0,1218,0
971,David Lacombe,4832,264,17:26 - s,1562,0,451,129 reps - s,1337,0,1218,0
972,Brian Wimberly,4834,986,211 reps - s,700,122 reps - s,1228,55 reps - s,702,190 reps - s,1218,0
972,William Paternoster,4834,815,217 reps - s,751,119 reps - s,713,96 reps - s,1337,0,1218,0
972,Ryan Walter,4834,719,223 reps - s,918,110 reps - s,939,80 reps - s,1040,165 reps - s,1218,0
975,Victor Cobos,4841,1240,190 reps - s,1333,78 reps - s,1015,69 reps - s,418,205 reps - s,835,14:29 - s
976,Todd Alvey,4842,1410,174 reps - s,805,116 reps - s,266,143 reps - s,1337,0,1024,17:25 - s
976,Prasad Potluri,4842,1418,173 reps - s,1045,102 reps - s,905,83 reps - s,814,183 reps - s,660,12:55 - s
978,Stan Henderson,4844,901,214 reps - s,917,110 reps - s,897,83 reps - s,1078,161 reps - s,1051,17:51 - s
979,Jesus Lujan,4846,569,19:32 - s,851,113 reps - s,1390,0,818,183 reps - s,1218,0
980,James Magee,4849,1182,194 reps - s,669,123 reps - s,618,105 reps - s,1162,150 reps - s,1218,0
981,Farhan Haque,4855,957,212 reps - s,1270,81 reps - s,813,93 reps - s,776,185 reps - s,1039,17:38 - s
982,Jon Perkins,4859,1164,196 reps - s,967,107 reps - s,1168,58 reps - s,886,179 reps - s,674,13:03 - s
983,Luis Martinez,4866,880,215 reps - s,325,148 reps - s,1106,67 reps - s,1337,0,1218,0
984,Jacob Martinez,4869,858,215 reps - s,1057,99 reps - s,839,93 reps - s,956,174 reps - s,1159,22:40 - s
985,Jason Kajehnouri,4881,1051,207 reps - s,734,120 reps - s,950,80 reps - s,928,176 reps - s,1218,0
986,John Rundlof,4883,834,216 reps - s,747,119 reps - s,1326,43 reps - s,1337,0,639,12:47 - s
986,Chris Ray,4883,1001,210 reps - s,786,117 reps - s,890,84 reps - s,1182,147 reps - s,1024,17:25 - s
988,Burke McDavid,4884,1464,168 reps - s,459,138 reps - s,1118,62 reps - s,1193,145 reps - s,650,12:50 - s
988,Bret Miller,4884,970,211 reps - s,713,121 reps - s,1390,0,593,195 reps - s,1218,0
990,Dwayne Vincent,4890,311,17:50 - s,1562,0,462,128 reps - s,1337,0,1218,0
991,Matthew James,4894,1226,190 reps - s,937,108 reps - s,309,141 reps - s,1337,0,1085,18:46 - s
992,Philip Foster,4897,1444,170 reps - s,759,118 reps - s,1075,67 reps - s,604,195 reps - s,1015,17:10 - s
993,Dustin L Yammarino,4898,1605,153 reps - s,1130,90 reps - s,891,84 reps - s,552,198 reps - s,720,13:29 - s
994,Alfredo Munoz,4907,201,16:51 - s,1562,0,1390,0,536,199 reps - s,1218,0
995,Will Bradham,4908,880,215 reps - s,83,187 reps - s,1390,0,1337,0,1218,0
996,Charles Daniel,4910,1248,189 reps - s,1469,78 reps - s,392,131 reps - s,766,186 reps - s,1035,17:34 - s
997,Raj Peddu,4912,1241,190 reps - s,590,128 reps - s,1390,0,851,181 reps - s,840,14:33 - s
998,Bong Narvas,4922,1747,133 reps - s,528,136 reps - s,1140,60 reps - s,838,182 reps - s,669,12:58 - s
998,Jeff Draughon,4922,862,215 reps - s,740,119 reps - s,1344,43 reps - s,1212,141 reps - s,764,13:49 - s
1000,James Leonard,4923,1148,197 reps - s,389,142 reps - s,831,93 reps - s,1337,0,1218,0
1001,Thomas Bush,4926,818,217 reps - s,1030,102 reps - s,1193,57 reps - s,667,192 reps - s,1218,0
1002,Brandon Keesee,4929,717,224 reps - s,640,125 reps - s,1390,0,1337,0,845,14:37 - s
1003,Richard Briggs,4931,231,17:09 - s,755,119 reps - s,1390,0,1337,0,1218,0
1003,Lucas Vascocu,4931,957,212 reps - s,1316,78 reps - s,1324,43 reps - s,724,188 reps - s,610,12:36 - s
1005,Pete Rodriguez,4934,875,215 reps - s,1562,0,467,123 reps - s,812,184 reps - s,1218,0
1006,Ronald Clemons,4936,421,18:38 - s,942,108 reps - s,1390,0,1113,156 reps - s,1070,18:22 - s
1007,Ed VanDuren,4939,1309,184 reps - s,626,126 reps - s,1034,68 reps - s,1198,143 reps - s,772,13:53 - s
1008,Edward Clayton,4940,1600,154 reps - s,1421,78 reps - s,374,131 reps - s,327,212 reps - s,1218,0
1009,David Taylor,4941,1030,209 reps - s,1184,86 reps - s,525,117 reps - s,1099,158 reps - s,1103,19:20 - s
1010,Carlos Gomez`,4949,284,17:37 - s,720,120 reps - s,1390,0,1337,0,1218,0
1011,Danny Balli,4951,853,215 reps - s,1049,102 reps - s,1020,69 reps - s,811,184 reps - s,1218,0
1012,Buster Jetter,4953,1084,203 reps - s,684,122 reps - s,630,105 reps - s,1337,0,1218,0
1013,Alex Castro,4954,1213,192 reps - s,1306,79 reps - s,1238,51 reps - s,590,195 reps - s,607,12:34 - s
1014,Jeff Lange,4955,1811,0,576,129 reps - s,962,71 reps - s,388,207 reps - s,1218,0
1015,Phil Holt,4957,762,220 reps - s,1177,86 reps - s,463,124 reps - s,1337,0,1218,0
1015,Tim Richardson,4957,1109,200 reps - s,1004,105 reps - s,1243,48 reps - s,941,175 reps - s,660,12:55 - s
1017,Daniel Salazar,4967,1811,0,782,117 reps - s,749,95 reps - s,1048,165 reps - s,577,12:16 - s
1018,Scott LeMaire,4983,1379,177 reps - s,656,124 reps - s,1139,60 reps - s,976,171 reps - s,833,14:28 - s
1019,Chris Youmans,4990,1165,196 reps - s,1226,83 reps - s,681,103 reps - s,1337,0,581,12:18 - s
1020,Rex Park,4995,916,213 reps - s,1367,78 reps - s,1041,68 reps - s,706,189 reps - s,965,16:11 - s
1021,David Cisneros,4997,895,214 reps - s,591,128 reps - s,1390,0,903,178 reps - s,1218,0
1022,Terry Baugh,4999,1129,199 reps - s,868,113 reps - s,928,81 reps - s,856,180 reps - s,1218,0
1023,David Beyl,5007,1272,187 reps - s,1170,87 reps - s,801,94 reps - s,989,170 reps - s,775,13:56 - s
1023,Nathaniel Rivera,5007,1496,164 reps - s,795,117 reps - s,823,93 reps - s,1067,163 reps - s,826,14:25 - s
1025,Aaron Gonzalez,5008,1062,206 reps - s,637,125 reps - s,958,71 reps - s,1235,137 reps - s,1116,19:45 - s
1026,Jonathan Cox,5013,748,221 reps - s,923,110 reps - s,787,94 reps - s,1337,0,1218,0
1027,Colin Moore,5017,1291,185 reps - s,1562,0,686,102 reps - s,1040,165 reps - s,438,11:14 - s
1028,Eric Girth Alvarez,5018,1639,151 reps - s,1341,78 reps - s,149,178 reps - s,671,191 reps - s,1218,0
1029,Michael Rich,5019,931,213 reps - s,1088,94 reps - s,954,72 reps - s,1337,0,709,13:24 - s
1030,Stormy Archer,5022,1152,197 reps - s,1562,0,150,178 reps - s,1337,0,821,14:23 - s
1030,Jason Kulas,5022,415,18:35 - s,662,123 reps - s,1390,0,1337,0,1218,0
1030,Eric Mcdade,5022,1068,205 reps - s,1227,83 reps - s,1096,67 reps - s,569,196 reps - s,1062,18:05 - s
1030,Shannon Price,5022,1357,179 reps - s,932,109 reps - s,1166,58 reps - s,978,171 reps - s,589,12:26 - s
1034,Haggai Eshed,5036,922,213 reps - s,897,112 reps - s,662,104 reps - s,1337,0,1218,0
1035,Daniel Long,5041,1116,200 reps - s,1101,92 reps - s,808,94 reps - s,798,185 reps - s,1218,0
1036,Chad Mandala,5042,1598,154 reps - s,765,118 reps - s,907,83 reps - s,554,197 reps - s,1218,0
1037,Jon Ringo,5045,1241,190 reps - s,686,122 reps - s,1023,69 reps - s,1337,0,758,13:46 - s
1038,Adam Sanders,5048,1133,199 reps - s,1562,0,455,129 reps - s,1158,150 reps - s,740,13:38 - s
1039,Kuleen Patel,5051,928,213 reps - s,710,121 reps - s,1079,67 reps - s,1116,156 reps - s,1218,0
1040,Heriberto Feliciano,5053,1710,145 reps - s,1403,78 reps - s,586,106 reps - s,729,188 reps - s,625,12:42 - s
1041,Ahmed Alali,5054,1811,0,939,108 reps - s,710,96 reps - s,1082,161 reps - s,512,11:49 - s
1041,Leandro Velasco,5054,1427,172 reps - s,1217,84 reps - s,849,92 reps - s,877,179 reps - s,684,13:07 - s
1043,Francisco Montijo,5058,474,18:58 - s,1562,0,1390,0,414,206 reps - s,1218,0
1044,Jeff Adams,5061,1318,183 reps - s,959,107 reps - s,1381,6 reps - s,189,228 reps - s,1214,3 reps - s
1044,Paul Haydel,5061,1369,178 reps - s,1209,84 reps - s,727,96 reps - s,940,175 reps - s,816,14:19 - s
1046,Jose Olvera,5062,122,16:13 - s,1562,0,1390,0,770,186 reps - s,1218,0
1047,Joseph Ortiz,5074,1452,170 reps - s,835,114 reps - s,916,82 reps - s,1337,0,534,11:58 - s
1048,Andrew Gamboa,5075,820,217 reps - s,310,152 reps - s,1390,0,1337,0,1218,0
1049,Juan Cervantes,5082,865,215 reps - s,1418,78 reps - s,827,93 reps - s,1023,166 reps - s,949,15:56 - s
1050,Ronnie Stanley,5083,1070,205 reps - s,1249,82 reps - s,805,94 reps - s,1098,158 reps - s,861,14:43 - s
1051,John Loftis,5085,1596,154 reps - s,1059,98 reps - s,620,105 reps - s,1079,161 reps - s,731,13:33 - s
1051,Roye Strawn,5085,934,213 reps - s,1493,74 reps - s,817,93 reps - s,924,176 reps - s,917,15:26 - s
1053,Rick Simmons,5086,1279,187 reps - s,1276,81 reps - s,1066,68 reps - s,477,203 reps - s,988,16:35 - s
1054,Randy Shaw,5088,879,215 reps - s,1108,91 reps - s,1390,0,716,189 reps - s,995,16:44 - s
1055,Jake Mott,5089,787,218 reps - s,638,125 reps - s,1109,66 reps - s,1337,0,1218,0
1056,Jason Blanek,5092,274,17:32 - s,1562,0,1390,0,1337,0,529,11:54 - s
1057,Nick Roberts,5094,1509,162 reps - s,1191,85 reps - s,460,128 reps - s,1085,160 reps - s,849,14:39 - s
1058,Peter Hamilton,5102,1626,152 reps - s,982,107 reps - s,1390,0,746,187 reps - s,358,10:38 - s
1059,Anthony Garza,5103,447,18:50 - s,1562,0,539,108 reps - s,1337,0,1218,0
1060,Adam Ewen,5111,1147,197 reps - s,1139,89 reps - s,921,82 reps - s,1005,168 reps - s,899,15:06 - s
1061,Ryan Gravouia,5116,853,215 reps - s,318,150 reps - s,1390,0,1337,0,1218,0
1062,Michael Falco,5117,1694,146 reps - s,1263,81 reps - s,646,104 reps - s,926,176 reps - s,588,12:25 - s
1063,Albert Torres,5120,260,17:25 - s,915,111 reps - s,1390,0,1337,0,1218,0
1064,Jeff Boynton,5125,415,18:35 - s,1284,80 reps - s,1301,44 reps - s,907,178 reps - s,1218,0
1065,Mike Tarantino,5134,1811,0,664,123 reps - s,693,101 reps - s,748,187 reps - s,1218,0
1066,Eli Garza,5138,1093,201 reps - s,1171,87 reps - s,947,80 reps - s,1190,146 reps - s,737,13:36 - s
1067,Tim Janak,5139,1811,0,1562,0,395,131 reps - s,153,235 reps - s,1218,0
1067,Dean Bouzigard,5139,914,213 reps - s,1279,80 reps - s,981,70 reps - s,1088,160 reps - s,877,14:54 - s
1069,Lee Hector,5143,1391,176 reps - s,1321,78 reps - s,330,140 reps - s,1120,156 reps - s,981,16:27 - s
1069,Christopher DeCluitt,5143,1042,208 reps - s,1060,97 reps - s,1390,0,889,179 reps - s,762,13:47 - s
1071,Jeremy Ford,5151,1404,175 reps - s,968,107 reps - s,1103,67 reps - s,775,185 reps - s,901,15:08 - s
1072,Rusty Wiggers,5154,1137,198 reps - s,1003,105 reps - s,1390,0,653,192 reps - s,971,16:18 - s
1073,Pradeep Pailla,5157,1765,125 reps - s,721,120 reps - s,766,95 reps - s,1161,150 reps - s,744,13:41 - s
1074,David McKinnon,5161,1442,170 reps - s,852,113 reps - s,1266,46 reps - s,752,187 reps - s,849,14:39 - s
1075,Austyn Adams,5164,190,16:46 - s,1562,0,1390,0,804,184 reps - s,1218,0
1076,Garrett Dominguez,5168,1531,160 reps - s,1395,78 reps - s,548,107 reps - s,717,189 reps - s,977,16:25 - s
1076,Teddy Adams,5168,577,19:35 - s,646,124 reps - s,1390,0,1337,0,1218,0
1078,Tony Willeford,5178,1112,200 reps - s,1469,78 reps - s,941,80 reps - s,942,175 reps - s,714,13:25 - s
1079,Ryan Wallway,5183,1417,173 reps - s,1090,93 reps - s,787,94 reps - s,902,178 reps - s,987,16:34 - s
1080,Justin Gregory,5185,744,221 reps - s,1562,0,324,141 reps - s,1337,0,1218,0
1081,Kenny Prescott,5190,924,213 reps - s,1372,78 reps - s,1039,68 reps - s,931,175 reps - s,924,15:34 - s
1082,Juan Barajas,5192,1811,0,475,137 reps - s,1320,43 reps - s,760,186 reps - s,826,14:25 - s
1083,Charles Murphy,5196,1187,194 reps - s,1232,83 reps - s,684,102 reps - s,1164,150 reps - s,929,15:37 - s
1084,Gabriel Montoya,5205,466,18:56 - s,1562,0,622,105 reps - s,1337,0,1218,0
1085,Bob Bruni,5211,857,215 reps - s,718,120 reps - s,1081,67 reps - s,1337,0,1218,0
1086,James Bucklin,5220,277,17:34 - s,1562,0,826,93 reps - s,1337,0,1218,0
1087,Terry Lee,5221,260,17:25 - s,1016,104 reps - s,1390,0,1337,0,1218,0
1088,Travis DeLano,5228,1299,185 reps - s,1025,102 reps - s,349,134 reps - s,1337,0,1218,0
1088,Marcos Pena,5228,1116,200 reps - s,1562,0,1390,0,385,208 reps - s,775,13:56 - s
1088,David Wilson,5228,1366,178 reps - s,885,112 reps - s,1128,60 reps - s,881,179 reps - s,968,16:16 - s
1091,Steve Lawson,5229,1811,0,568,131 reps - s,864,92 reps - s,768,186 reps - s,1218,0
1092,Levi Holt,5231,522,19:16 - s,764,118 reps - s,1390,0,1337,0,1218,0
1093,Kris Allums,5232,1374,177 reps - s,754,119 reps - s,1063,68 reps - s,1044,165 reps - s,997,16:48 - s
1094,Fernando Brito,5236,875,215 reps - s,880,112 reps - s,926,81 reps - s,1337,0,1218,0
1095,Cristopher Vega,5241,1348,180 reps - s,521,136 reps - s,1390,0,764,186 reps - s,1218,0
1096,Jared McComis,5244,1811,0,1562,0,83,203 reps - s,1337,0,451,11:19 - s
1096,Peter Gabriel,5244,1252,188 reps - s,1044,102 reps - s,1161,59 reps - s,844,181 reps - s,943,15:50 - s
1098,Ryan Lewis,5245,1539,160 reps - s,540,135 reps - s,838,93 reps - s,1257,132 reps - s,1071,18:25 - s
1099,Mark Lee,5248,1082,203 reps - s,997,106 reps - s,1390,0,1337,0,442,11:15 - s
1100,Pedro Sanchez,5252,1136,198 reps - s,844,114 reps - s,1043,68 reps - s,1011,167 reps - s,1218,0
1101,Jason Fennell,5254,1459,169 reps - s,1562,0,731,96 reps - s,758,186 reps - s,744,13:41 - s
1102,Adam Villarreal,5255,632,19:47 - s,1264,81 reps - s,1390,0,1048,165 reps - s,921,15:31 - s
1103,Cem Ozkal,5256,1336,181 reps - s,772,118 reps - s,593,106 reps - s,1337,0,1218,0
1104,Anthony Moreno,5257,487,19:03 - s,1553,10 reps - s,1355,42 reps - s,1007,168 reps - s,855,14:41 - s
1105,Chris Cearley,5259,1013,210 reps - s,1562,0,1390,0,76,246 reps - s,1218,0
1106,Sam Thibodeaux,5262,1078,203 reps - s,725,120 reps - s,1252,47 reps - s,1132,154 reps - s,1075,18:34 - s
1107,Antonio Valido,5268,1009,210 reps - s,1562,0,850,92 reps - s,629,193 reps - s,1218,0
1108,Noe Benitez,5273,954,212 reps - s,1562,0,202,156 reps - s,1337,0,1218,0
1108,Anthony Huerta,5273,851,215 reps - s,1562,0,305,141 reps - s,1337,0,1218,0
1110,David Schreck,5275,665,19:52 - s,665,123 reps - s,1390,0,1337,0,1218,0
1111,Obi Ike,5278,847,216 reps - s,1562,0,1390,0,779,185 reps - s,700,13:18 - s
1112,Zachary Olmeda,5284,1100,201 reps - s,830,115 reps - s,1390,0,1040,165 reps - s,924,15:34 - s
1113,Will Hankla,5285,1811,0,675,123 reps - s,842,93 reps - s,739,188 reps - s,1218,0
1114,Tracy Higgerson,5287,701,20:00 - s,1013,104 reps - s,1018,69 reps - s,1337,0,1218,0
1115,Gary Graham,5288,1697,145 reps - s,793,117 reps - s,967,71 reps - s,613,195 reps - s,1218,0
1115,Michael Dyer,5288,1238,190 reps - s,1562,0,894,84 reps - s,782,185 reps - s,812,14:18 - s
1117,Robby Carter,5290,1199,193 reps - s,963,107 reps - s,573,106 reps - s,1337,0,1218,0
1118,Ali Enami,5292,709,224 reps - s,1391,78 reps - s,1180,57 reps - s,1011,167 reps - s,1001,16:54 - s
1119,Steve Niedringhaus,5293,355,18:08 - s,993,107 reps - s,1390,0,1337,0,1218,0
1119,Michael Randall,5293,1811,0,921,110 reps - s,369,132 reps - s,1337,0,855,14:41 - s
1121,Angel Barra,5299,1811,0,700,122 reps - s,233,154 reps - s,1337,0,1218,0
1121,Scott Johnson,5299,432,18:44 - s,922,110 reps - s,1390,0,1337,0,1218,0
1121,Jeffrey Keyes,5299,831,216 reps - s,1562,0,1390,0,1044,165 reps - s,472,11:26 - s
1124,Drew Caruth,5300,1558,158 reps - s,846,114 reps - s,1135,60 reps - s,868,180 reps - s,893,15:03 - s
1125,Christopher Anderson,5301,1594,154 reps - s,1358,78 reps - s,753,95 reps - s,805,184 reps - s,791,14:06 - s
1126,Craig Elmore,5302,1217,191 reps - s,887,112 reps - s,1122,60 reps - s,1122,155 reps - s,954,16:01 - s
1127,Alan Guzman,5304,237,17:12 - s,1562,0,950,80 reps - s,1337,0,1218,0
1128,Max Salinas,5308,736,222 reps - s,627,126 reps - s,1390,0,1337,0,1218,0
1129,Tyler Stillwell,5310,1641,151 reps - s,888,112 reps - s,734,96 reps - s,1000,168 reps - s,1047,17:48 - s
1130,Tom Vyles,5312,1512,162 reps - s,1020,103 reps - s,759,95 reps - s,1095,159 reps - s,926,15:35 - s
1131,Ty Daigle,5313,1265,187 reps - s,972,107 reps - s,1178,57 reps - s,879,179 reps - s,1019,17:18 - s
1132,Nate Guerrero,5317,1308,184 reps - s,1204,84 reps - s,818,93 reps - s,1111,156 reps - s,876,14:51 - s
1133,Tarek Baki,5318,1151,197 reps - s,818,115 reps - s,1035,68 reps - s,1096,159 reps - s,1218,0
1134,Devan Scott,5320,1441,170 reps - s,582,128 reps - s,1343,43 reps - s,736,188 reps - s,1218,0
1135,Clint Bowers,5321,1377,177 reps - s,1448,78 reps - s,685,102 reps - s,726,188 reps - s,1085,18:46 - s
1136,Aaron Champagne,5326,813,217 reps - s,1468,78 reps - s,1019,69 reps - s,952,174 reps - s,1074,18:33 - s
1137,John Norris,5327,701,20:00 - s,1562,0,1390,0,456,204 reps - s,1218,0
1138,Beau Elkins,5332,1004,210 reps - s,1562,0,1027,69 reps - s,1033,165 reps - s,706,13:22 - s
1139,Richard Langseth,5333,1544,160 reps - s,1366,78 reps - s,533,117 reps - s,672,191 reps - s,1218,0
1140,Johnny Peterson,5336,1289,185 reps - s,855,113 reps - s,1136,60 reps - s,1048,165 reps - s,1008,17:03 - s
1141,Joey Canahuati,5340,1752,132 reps - s,861,113 reps - s,1099,67 reps - s,661,192 reps - s,967,16:14 - s
1142,Matthew Drake,5352,1036,208 reps - s,524,136 reps - s,1237,51 reps - s,1337,0,1218,0
1143,Mitchell Westmoreland,5353,878,215 reps - s,1225,83 reps - s,1158,59 reps - s,1153,150 reps - s,939,15:44 - s
1144,Bobby Young,5355,1344,180 reps - s,947,107 reps - s,1390,0,862,180 reps - s,812,14:18 - s
1145,Jon Smith,5356,167,16:33 - s,1244,82 reps - s,1390,0,1337,0,1218,0
1146,Gordon Block,5357,1116,200 reps - s,1518,68 reps - s,168,168 reps - s,1337,0,1218,0
1147,Robert Duenas,5358,1482,165 reps - s,1115,91 reps - s,721,96 reps - s,1195,144 reps - s,845,14:37 - s
1148,Leroy Tademy,5360,1356,179 reps - s,1157,88 reps - s,919,82 reps - s,710,189 reps - s,1218,0
1149,Max Novess,5361,102,15:48 - s,1314,78 reps - s,1390,0,1337,0,1218,0
1150,Jeremy Ogden,5366,880,215 reps - s,541,135 reps - s,1390,0,1337,0,1218,0
1150,David James,5366,1452,170 reps - s,1562,0,808,94 reps - s,841,181 reps - s,703,13:20 - s
1150,Lex Graham,5366,880,215 reps - s,830,115 reps - s,1390,0,1048,165 reps - s,1218,0
1153,David Jennings,5369,297,17:45 - s,1255,82 reps - s,1390,0,1209,142 reps - s,1218,0
1153,Doug Dixon,5369,1465,168 reps - s,1008,105 reps - s,1335,43 reps - s,469,203 reps - s,1092,18:51 - s
1153,Tony Silvestri,5369,657,19:51 - s,1562,0,1074,67 reps - s,858,180 reps - s,1218,0
1156,Domenic Masiello,5376,1176,195 reps - s,928,109 reps - s,1339,43 reps - s,965,172 reps - s,968,16:16 - s
1157,Mario Villa,5380,1251,188 reps - s,1246,82 reps - s,1078,67 reps - s,1036,165 reps - s,769,13:51 - s
1158,Kevin Johnson,5385,218,17:03 - s,1562,0,1050,68 reps - s,1337,0,1218,0
1158,Will Gullette,5385,1086,203 reps - s,1156,88 reps - s,1195,56 reps - s,1036,165 reps - s,912,15:23 - s
1160,Rakesh Arrabairu,5389,1328,182 reps - s,729,120 reps - s,1072,67 reps - s,1206,142 reps - s,1054,17:56 - s
1160,Lee Adler,5389,1429,172 reps - s,813,116 reps - s,1265,46 reps - s,869,180 reps - s,1013,17:09 - s
1162,Mitchell Johnston,5390,1170,195 reps - s,418,141 reps - s,1390,0,1194,145 reps - s,1218,0
1163,Thomas Moore,5394,1231,190 reps - s,949,107 reps - s,1325,43 reps - s,1068,163 reps - s,821,14:23 - s
1164,Huanan Shi,5396,833,216 reps - s,1106,91 reps - s,1129,60 reps - s,1337,0,991,16:38 - s
1165,William Hulslander,5399,1423,173 reps - s,1562,0,385,131 reps - s,900,178 reps - s,1129,20:53 - s
1166,Richard Gonzales,5403,240,17:14 - s,1218,84 reps - s,1390,0,1337,0,1218,0
1167,Matt Franks,5413,1069,205 reps - s,399,141 reps - s,1390,0,1337,0,1218,0
