Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
480,Samuel Richardson,3061,1765,0,293,155 reps - s,124,167 reps - s,529,200 reps - s,350,10:36 - s
481,Tom Hauber,3077,904,216 reps - s,463,140 reps - s,429,117 reps - s,649,195 reps - s,632,12:35 - s
482,Drew Sobjak,3083,576,19:13 - s,801,118 reps - s,327,131 reps - s,880,183 reps - s,499,11:39 - s
483,Andrew Kirk,3084,692,19:39 - s,930,112 reps - s,341,130 reps - s,602,198 reps - s,519,11:47 - s
484,Jeremy Sichel,3088,79,15:25 - s,122,175 reps - s,1381,0,256,218 reps - s,1250,0
485,Allen Sharpe,3094,345,17:57 - s,1543,0,486,106 reps - s,472,203 reps - s,248,9:48 - s
486,Bruce Howard,3105,1765,0,232,165 reps - s,154,166 reps - s,518,201 reps - s,436,11:13 - s
486,Chris Lunn,3105,252,17:19 - s,595,131 reps - s,1329,43 reps - s,404,206 reps - s,525,11:49 - s
488,Todd Joffe,3111,1149,202 reps - s,479,139 reps - s,259,141 reps - s,514,201 reps - s,710,13:00 - s
489,Charles Beamon,3113,838,220 reps - s,806,118 reps - s,583,104 reps - s,279,216 reps - s,607,12:25 - s
490,Mike Shea,3118,87,15:29 - s,215,167 reps - s,252,141 reps - s,1314,0,1250,0
491,Joshua Dill,3121,122,15:58 - s,864,115 reps - s,1188,56 reps - s,386,207 reps - s,561,12:05 - s
492,Chai Tamane,3124,620,19:23 - s,553,136 reps - s,763,93 reps - s,603,198 reps - s,585,12:17 - s
493,Matthew Crow,3133,700,19:40 - s,1280,79 reps - s,158,162 reps - s,559,199 reps - s,436,11:13 - s
494,Matt Norton,3136,1007,213 reps - s,703,124 reps - s,829,88 reps - s,408,206 reps - s,189,9:31 - s
494,Brian Fields,3136,660,19:33 - s,297,154 reps - s,514,105 reps - s,802,187 reps - s,863,14:08 - s
496,Joseph Feher,3137,878,217 reps - s,504,137 reps - s,871,82 reps - s,432,205 reps - s,452,11:20 - s
497,Robert Polashenski,3138,232,17:09 - s,333,149 reps - s,9,17:56 - s,1314,0,1250,0
498,Eric Smith,3147,464,18:45 - s,751,121 reps - s,999,68 reps - s,283,215 reps - s,650,12:39 - s
499,Don Sweeney,3157,1348,185 reps - s,633,128 reps - s,198,154 reps - s,690,194 reps - s,288,10:09 - s
500,Bobby Gillespie,3164,178,16:37 - s,296,155 reps - s,1307,43 reps - s,368,208 reps - s,1015,15:52 - s
501,Abram Landes,3167,1348,185 reps - s,894,114 reps - s,376,129 reps - s,316,213 reps - s,233,9:44 - s
502,Matthew Booz,3173,1288,190 reps - s,1286,79 reps - s,298,132 reps - s,112,240 reps - s,189,9:31 - s
502,Cam Hawley,3173,181,16:40 - s,547,136 reps - s,1203,55 reps - s,460,203 reps - s,782,13:29 - s
504,Zach Dawson,3174,213,17:00 - s,41,200 reps - s,1381,0,289,215 reps - s,1250,0
505,Tony Taylor,3177,451,18:39 - s,254,162 reps - s,519,105 reps - s,926,180 reps - s,1027,16:10 - s
506,Ernesto Castaneda,3181,206,16:59 - s,1543,0,456,107 reps - s,644,196 reps - s,332,10:29 - s
507,Matt Fitzpatrick,3183,1007,213 reps - s,694,124 reps - s,431,117 reps - s,452,204 reps - s,599,12:23 - s
508,David Phillips,3184,983,214 reps - s,167,171 reps - s,339,130 reps - s,445,204 reps - s,1250,0
509,Scot Lehman,3196,377,18:11 - s,43,200 reps - s,907,80 reps - s,956,178 reps - s,913,14:47 - s
510,Bill Finn,3203,1123,205 reps - s,317,151 reps - s,371,129 reps - s,548,200 reps - s,844,13:56 - s
511,Kevin Liber,3204,562,19:10 - s,201,169 reps - s,775,93 reps - s,1059,166 reps - s,607,12:25 - s
512,Jimmy Nickoles,3227,664,19:34 - s,470,139 reps - s,502,106 reps - s,424,205 reps - s,1167,19:40 - s
513,Kenneth Sutton,3229,760,19:56 - s,311,152 reps - s,1381,0,383,207 reps - s,394,10:56 - s
514,Dan Ebling,3230,501,18:55 - s,430,141 reps - s,683,95 reps - s,592,198 reps - s,1024,16:02 - s
515,Jonas Alcantara,3231,520,18:59 - s,836,117 reps - s,613,103 reps - s,543,200 reps - s,719,13:04 - s
516,Clint Pugh,3232,588,19:15 - s,553,136 reps - s,241,142 reps - s,600,198 reps - s,1250,0
517,Alex Boecker,3236,372,18:10 - s,686,124 reps - s,1381,0,509,201 reps - s,288,10:09 - s
518,Rocky Lucas,3237,787,224 reps - s,588,133 reps - s,233,142 reps - s,379,207 reps - s,1250,0
519,Joshua Arbogast,3244,833,220 reps - s,1263,80 reps - s,410,118 reps - s,512,201 reps - s,226,9:41 - s
520,Jason Hodge,3246,940,215 reps - s,887,114 reps - s,187,154 reps - s,684,194 reps - s,548,11:57 - s
521,Chris Jones,3247,936,215 reps - s,740,122 reps - s,540,105 reps - s,463,203 reps - s,568,12:10 - s
522,Kurtis Su,3253,637,19:27 - s,251,162 reps - s,889,81 reps - s,688,194 reps - s,788,13:31 - s
523,Jason Metcalfe,3254,831,220 reps - s,656,126 reps - s,420,117 reps - s,557,199 reps - s,790,13:32 - s
524,Andrew Harchak,3255,762,19:57 - s,1332,78 reps - s,266,141 reps - s,345,210 reps - s,550,11:58 - s
525,Jason Schoenrock,3257,1090,210 reps - s,860,116 reps - s,528,105 reps - s,254,218 reps - s,525,11:49 - s
525,Christopher Nunez,3257,534,19:05 - s,415,141 reps - s,355,129 reps - s,703,192 reps - s,1250,0
527,Ed Davison,3262,501,18:55 - s,455,140 reps - s,1381,0,597,198 reps - s,328,10:27 - s
527,Carson Martin,3262,692,19:39 - s,589,132 reps - s,485,106 reps - s,928,180 reps - s,568,12:10 - s
529,Willie Milnor,3263,310,17:42 - s,291,155 reps - s,1309,43 reps - s,234,220 reps - s,1119,18:19 - s
530,Jason Manning,3267,1233,195 reps - s,580,134 reps - s,405,118 reps - s,563,199 reps - s,486,11:32 - s
531,Kendall Oxendine,3272,534,19:05 - s,749,121 reps - s,796,92 reps - s,787,188 reps - s,406,11:01 - s
532,Steve Forrest,3277,826,221 reps - s,372,145 reps - s,544,105 reps - s,889,182 reps - s,646,12:38 - s
533,Alex Orr,3281,1116,206 reps - s,721,123 reps - s,321,131 reps - s,712,192 reps - s,411,11:02 - s
534,Jamie McKeown,3289,259,17:22 - s,435,141 reps - s,866,82 reps - s,983,175 reps - s,746,13:17 - s
535,Jeffrey Pisarek,3294,950,215 reps - s,709,123 reps - s,619,102 reps - s,635,196 reps - s,381,10:51 - s
536,John Barnette,3300,562,19:10 - s,1543,0,361,129 reps - s,645,196 reps - s,189,9:31 - s
537,Thomas Matisick,3302,455,18:41 - s,1206,85 reps - s,484,106 reps - s,533,200 reps - s,624,12:32 - s
538,Christopher Hunt,3309,664,19:34 - s,921,112 reps - s,590,104 reps - s,450,204 reps - s,684,12:52 - s
539,Ankush Veer Veereddy,3315,480,18:49 - s,173,170 reps - s,551,105 reps - s,1257,130 reps - s,854,14:02 - s
540,Adam Di Giovanni,3316,777,20:00 - s,933,112 reps - s,701,95 reps - s,499,202 reps - s,406,11:01 - s
541,David Sabol,3324,797,223 reps - s,406,142 reps - s,262,141 reps - s,901,182 reps - s,958,15:16 - s
542,Chris Jenkins,3326,738,19:49 - s,614,129 reps - s,220,143 reps - s,504,202 reps - s,1250,0
543,Erik Nyhuis,3327,1163,201 reps - s,1443,78 reps - s,209,144 reps - s,216,223 reps - s,296,10:10 - s
544,Spenser Beasley,3328,77,15:24 - s,1543,0,210,143 reps - s,248,220 reps - s,1250,0
545,Brian McMath,3345,754,19:53 - s,1081,98 reps - s,924,71 reps - s,520,200 reps - s,66,8:26 - s
546,Bruce Bachman,3346,548,19:07 - s,1307,78 reps - s,337,130 reps - s,575,199 reps - s,579,12:14 - s
546,Connor Leonard,3346,365,18:05 - s,680,124 reps - s,1354,36 reps - s,467,203 reps - s,480,11:30 - s
548,Paul Rahal,3354,508,18:56 - s,324,150 reps - s,1381,0,827,186 reps - s,314,10:19 - s
549,Ken Porter,3360,1209,197 reps - s,407,142 reps - s,1163,57 reps - s,397,206 reps - s,184,9:29 - s
550,Frank Winspear,3361,1273,191 reps - s,277,158 reps - s,362,129 reps - s,672,195 reps - s,777,13:27 - s
550,Enrico Guazzi,3361,352,18:00 - s,301,154 reps - s,413,118 reps - s,1314,0,981,15:30 - s
552,Mike Hannon,3364,512,18:57 - s,364,146 reps - s,1381,0,503,202 reps - s,604,12:24 - s
553,Timothy Brotzman,3369,598,19:19 - s,190,170 reps - s,17,19:35 - s,1314,0,1250,0
553,Dean Bonsall,3369,598,19:19 - s,689,124 reps - s,890,80 reps - s,335,210 reps - s,857,14:04 - s
555,Brandt Salnick,3381,347,17:58 - s,329,149 reps - s,941,70 reps - s,1314,0,450,11:19 - s
556,Mark Offner,3385,541,19:06 - s,925,112 reps - s,793,92 reps - s,338,210 reps - s,788,13:31 - s
557,Patrick Holt,3387,593,19:17 - s,602,130 reps - s,1291,44 reps - s,329,211 reps - s,572,12:11 - s
558,Gabriel Giaquinto,3388,527,19:01 - s,584,133 reps - s,198,154 reps - s,1005,173 reps - s,1074,17:20 - s
559,Ivan Ramirez,3396,548,19:07 - s,684,124 reps - s,899,80 reps - s,734,191 reps - s,531,11:50 - s
560,Kraig Dalton,3400,352,18:00 - s,1174,88 reps - s,1191,56 reps - s,423,205 reps - s,260,9:52 - s
560,Bryan Strothmann,3400,916,216 reps - s,463,140 reps - s,500,106 reps - s,894,182 reps - s,627,12:33 - s
562,Glenn Mintzer,3404,883,217 reps - s,472,139 reps - s,807,92 reps - s,1075,164 reps - s,167,9:19 - s
563,Joseph Kuhn,3406,621,19:24 - s,1110,92 reps - s,539,105 reps - s,497,202 reps - s,639,12:37 - s
564,Joe Bartolo,3416,425,18:30 - s,868,115 reps - s,1036,67 reps - s,870,183 reps - s,217,9:39 - s
565,Matthew Rollins,3423,553,19:08 - s,727,122 reps - s,979,69 reps - s,693,193 reps - s,471,11:26 - s
566,Mike Vann,3430,523,19:00 - s,1012,105 reps - s,948,70 reps - s,530,200 reps - s,417,11:04 - s
567,Doug Langford,3435,206,16:59 - s,229,166 reps - s,436,117 reps - s,1314,0,1250,0
568,Andrew Wiler,3437,512,18:57 - s,984,107 reps - s,565,104 reps - s,661,195 reps - s,715,13:03 - s
569,David Bacot,3438,902,216 reps - s,818,118 reps - s,219,143 reps - s,900,182 reps - s,599,12:23 - s
570,Joshua Weaver,3442,839,220 reps - s,308,152 reps - s,1323,43 reps - s,314,213 reps - s,658,12:41 - s
570,Kit Conn,3442,401,18:23 - s,700,124 reps - s,568,104 reps - s,1314,0,459,11:22 - s
572,Ps Gear,3444,571,19:12 - s,503,137 reps - s,1177,57 reps - s,337,210 reps - s,856,14:03 - s
573,Brian Nelson,3450,383,18:14 - s,772,120 reps - s,439,117 reps - s,606,197 reps - s,1250,0
574,Gordon Strachan,3451,916,216 reps - s,1171,88 reps - s,338,130 reps - s,721,192 reps - s,305,10:15 - s
575,Chris Abney,3453,219,17:04 - s,280,157 reps - s,390,119 reps - s,1314,0,1250,0
576,Bryan Durand,3471,1359,184 reps - s,716,123 reps - s,460,107 reps - s,540,200 reps - s,396,10:57 - s
577,Jo Alviar,3474,417,18:28 - s,486,138 reps - s,1270,45 reps - s,929,180 reps - s,372,10:46 - s
578,Rohit Bali,3475,809,222 reps - s,1543,0,639,97 reps - s,142,235 reps - s,342,10:32 - s
579,Buck Davidson,3476,844,220 reps - s,900,113 reps - s,303,132 reps - s,659,195 reps - s,770,13:25 - s
580,Scott Hawk,3483,562,19:10 - s,241,163 reps - s,1046,67 reps - s,1314,0,320,10:22 - s
581,Pat Fay,3485,323,17:47 - s,1278,79 reps - s,1239,47 reps - s,376,207 reps - s,269,9:57 - s
582,Michael Degnan,3486,497,18:54 - s,515,137 reps - s,1102,60 reps - s,1314,0,58,8:22 - s
582,John Holl,3486,787,224 reps - s,649,127 reps - s,1069,63 reps - s,678,194 reps - s,303,10:14 - s
584,Steve Donnelly,3489,70,15:19 - s,257,162 reps - s,1381,0,531,200 reps - s,1250,0
584,Alexis Lojek,3489,815,221 reps - s,499,138 reps - s,273,141 reps - s,1290,109 reps - s,612,12:27 - s
586,Ryan Eisenberg,3493,651,19:30 - s,1153,89 reps - s,469,107 reps - s,605,197 reps - s,615,12:29 - s
587,Joshua Poole,3510,582,19:14 - s,1157,89 reps - s,345,130 reps - s,706,192 reps - s,720,13:05 - s
588,John Kohser,3512,802,222 reps - s,928,112 reps - s,1073,63 reps - s,442,204 reps - s,267,9:56 - s
589,Harry Montoro,3520,530,19:04 - s,995,107 reps - s,869,82 reps - s,527,200 reps - s,599,12:23 - s
590,stephan varga,3524,242,17:13 - s,113,176 reps - s,1381,0,1314,0,474,11:27 - s
591,Erik Frost,3536,409,18:26 - s,1165,88 reps - s,1155,57 reps - s,521,200 reps - s,286,10:08 - s
592,Walter Midkiff,3538,711,19:43 - s,813,118 reps - s,1031,67 reps - s,478,203 reps - s,505,11:42 - s
593,Mohammad Amer,3539,1024,212 reps - s,718,123 reps - s,1149,58 reps - s,290,215 reps - s,358,10:40 - s
594,Nishan Halim,3542,356,18:01 - s,223,167 reps - s,1381,0,332,211 reps - s,1250,0
595,Brent DeWitt,3547,263,17:26 - s,682,124 reps - s,820,92 reps - s,738,190 reps - s,1044,16:33 - s
596,Chris Capozzi,3550,711,19:43 - s,553,136 reps - s,704,95 reps - s,332,211 reps - s,1250,0
597,Sergio Navajas,3554,1078,210 reps - s,769,120 reps - s,758,93 reps - s,564,199 reps - s,385,10:52 - s
597,Trey Davis,3554,853,219 reps - s,443,141 reps - s,956,70 reps - s,541,200 reps - s,761,13:22 - s
599,Jonathan Esquivel,3558,52,14:52 - s,248,163 reps - s,1381,0,627,197 reps - s,1250,0
599,Idris Mackey,3558,464,18:45 - s,346,146 reps - s,1381,0,799,187 reps - s,568,12:10 - s
601,Roberto Martinez,3561,716,19:44 - s,336,148 reps - s,1222,50 reps - s,782,188 reps - s,505,11:42 - s
602,Samuel Woo,3562,582,19:14 - s,286,156 reps - s,963,69 reps - s,781,188 reps - s,950,15:09 - s
602,Tom Davies,3562,873,217 reps - s,792,119 reps - s,732,94 reps - s,501,202 reps - s,664,12:43 - s
604,Jeremy Gonzalez Ibrahim,3565,825,221 reps - s,341,147 reps - s,1218,53 reps - s,546,200 reps - s,635,12:36 - s
605,Kevin Doran,3569,651,19:30 - s,1303,78 reps - s,223,142 reps - s,1314,0,78,8:33 - s
606,Kyle Thomas,3571,1111,207 reps - s,649,127 reps - s,264,141 reps - s,1314,0,233,9:44 - s
607,Kevin Tsang,3579,421,18:29 - s,782,120 reps - s,543,105 reps - s,1314,0,519,11:47 - s
608,Tanner Holland,3581,954,215 reps - s,979,107 reps - s,778,93 reps - s,681,194 reps - s,189,9:31 - s
609,Magdi Amin,3589,1124,205 reps - s,873,115 reps - s,530,105 reps - s,547,200 reps - s,515,11:46 - s
610,Jonathan Douglas,3590,300,17:40 - s,1543,0,152,166 reps - s,345,210 reps - s,1250,0
610,Shawn Rogers,3590,1765,0,345,146 reps - s,750,93 reps - s,252,219 reps - s,478,11:29 - s
612,Chris Callaway,3600,1229,195 reps - s,1340,78 reps - s,147,166 reps - s,640,196 reps - s,244,9:47 - s
613,Mark Bailey,3601,709,19:42 - s,471,139 reps - s,897,80 reps - s,274,216 reps - s,1250,0
614,Bruce Muir,3608,809,222 reps - s,685,124 reps - s,892,80 reps - s,571,199 reps - s,651,12:40 - s
615,Mike Flynn,3609,614,19:22 - s,485,138 reps - s,606,104 reps - s,654,195 reps - s,1250,0
616,Jim Corey,3613,541,19:06 - s,632,128 reps - s,604,104 reps - s,1185,147 reps - s,651,12:40 - s
617,Victor Torres,3614,768,19:59 - s,462,140 reps - s,551,105 reps - s,1314,0,519,11:47 - s
618,Perry Carlton,3617,913,216 reps - s,627,128 reps - s,784,93 reps - s,849,185 reps - s,444,11:16 - s
619,Matt Hall,3625,530,19:04 - s,128,175 reps - s,1381,0,336,210 reps - s,1250,0
620,Gabriel Guynn,3626,1090,210 reps - s,547,136 reps - s,335,130 reps - s,404,206 reps - s,1250,0
621,Blake Davis,3629,461,18:44 - s,547,136 reps - s,374,129 reps - s,1314,0,933,14:59 - s
622,Stephen Valenti,3639,281,17:33 - s,122,175 reps - s,1381,0,1314,0,541,11:55 - s
622,Marshall Boomer,3639,851,219 reps - s,509,137 reps - s,962,69 reps - s,888,182 reps - s,429,11:08 - s
624,Phil Lachapelle,3642,1138,203 reps - s,846,116 reps - s,932,70 reps - s,384,207 reps - s,342,10:32 - s
625,Tyson Oakman,3643,720,19:45 - s,850,116 reps - s,197,154 reps - s,626,197 reps - s,1250,0
626,Al Behr,3651,916,216 reps - s,1543,0,282,139 reps - s,228,221 reps - s,682,12:51 - s
627,Greg Simmons,3653,784,224 reps - s,701,124 reps - s,866,82 reps - s,804,187 reps - s,498,11:38 - s
628,Alan Melson,3657,256,17:21 - s,1040,102 reps - s,1145,58 reps - s,736,191 reps - s,480,11:30 - s
629,Nicholas Gore,3658,1004,213 reps - s,1326,78 reps - s,289,135 reps - s,534,200 reps - s,505,11:42 - s
629,Manidhar Devullapally,3658,897,216 reps - s,1070,100 reps - s,319,131 reps - s,955,178 reps - s,417,11:04 - s
629,Joseph Poole,3658,909,216 reps - s,944,111 reps - s,333,130 reps - s,561,199 reps - s,911,14:46 - s
632,Brad Gardner,3664,672,19:35 - s,325,150 reps - s,103,179 reps - s,1314,0,1250,0
633,Jayson Lane,3665,1365,183 reps - s,1155,89 reps - s,230,142 reps - s,390,207 reps - s,525,11:49 - s
634,Marc Wilson,3673,1066,210 reps - s,453,140 reps - s,778,93 reps - s,687,194 reps - s,689,12:54 - s
635,Frank Lopez,3679,413,18:27 - s,400,143 reps - s,1381,0,970,177 reps - s,515,11:46 - s
635,Michael Unfried,3679,823,221 reps - s,814,118 reps - s,621,102 reps - s,496,202 reps - s,925,14:53 - s
637,Jason Burger,3681,1205,197 reps - s,494,138 reps - s,534,105 reps - s,708,192 reps - s,740,13:14 - s
638,Christopher Lukasiewicz,3683,916,216 reps - s,998,107 reps - s,630,100 reps - s,500,202 reps - s,639,12:37 - s
639,Justin Shelby,3687,962,214 reps - s,55,196 reps - s,1381,0,39,255 reps - s,1250,0
640,Thomas Lester,3696,692,19:39 - s,1178,87 reps - s,758,93 reps - s,772,189 reps - s,296,10:10 - s
641,Deemus Pulliam,3698,916,216 reps - s,770,120 reps - s,501,106 reps - s,839,185 reps - s,672,12:46 - s
642,Derek Phillips,3699,206,16:59 - s,681,124 reps - s,786,93 reps - s,776,189 reps - s,1250,0
643,Marc deGuzman,3701,711,19:43 - s,500,138 reps - s,766,93 reps - s,474,203 reps - s,1250,0
644,Paul Danaj,3704,1765,0,66,190 reps - s,69,191 reps - s,554,199 reps - s,1250,0
644,Percy Bramble,3704,798,223 reps - s,891,114 reps - s,494,106 reps - s,843,185 reps - s,678,12:49 - s
646,Christopher Weir,3709,326,17:48 - s,708,123 reps - s,111,178 reps - s,1314,0,1250,0
647,Mohindar Movvala,3710,1765,0,395,143 reps - s,420,117 reps - s,625,197 reps - s,505,11:42 - s
648,Craig Martinez,3713,1549,162 reps - s,1310,78 reps - s,285,138 reps - s,325,211 reps - s,244,9:47 - s
649,Andre Clarke,3714,1488,170 reps - s,633,128 reps - s,218,143 reps - s,253,218 reps - s,1122,18:26 - s
650,Alan Cook,3722,730,19:47 - s,843,116 reps - s,708,94 reps - s,1314,0,127,9:04 - s
650,Curtis Pittman,3722,296,17:39 - s,218,167 reps - s,644,97 reps - s,1314,0,1250,0
652,Hari Nair,3731,641,19:28 - s,442,141 reps - s,1142,58 reps - s,825,186 reps - s,681,12:50 - s
653,Aaron Grossman,3744,916,216 reps - s,1443,78 reps - s,169,155 reps - s,359,209 reps - s,857,14:04 - s
653,Dennis Bartow,3744,1245,193 reps - s,190,170 reps - s,672,96 reps - s,1314,0,323,10:24 - s
655,Luis Paoli,3748,1385,181 reps - s,532,136 reps - s,581,104 reps - s,1043,169 reps - s,207,9:36 - s
656,Anthony Bradford,3769,1311,187 reps - s,790,119 reps - s,30,22:06 - s,908,181 reps - s,730,13:09 - s
657,Dylan Masters,3771,1142,203 reps - s,1252,81 reps - s,459,107 reps - s,566,199 reps - s,352,10:37 - s
657,Grayson Sutherland,3771,874,217 reps - s,744,121 reps - s,689,95 reps - s,960,177 reps - s,504,11:41 - s
659,Timothy Coll,3772,786,224 reps - s,439,141 reps - s,1381,0,582,198 reps - s,584,12:16 - s
660,Sem Johnson,3779,760,19:56 - s,553,136 reps - s,846,83 reps - s,370,208 reps - s,1250,0
661,Kevin McNally,3791,1075,210 reps - s,1308,78 reps - s,516,105 reps - s,361,208 reps - s,531,11:50 - s
662,Thomas Planishek,3797,1765,0,615,129 reps - s,481,107 reps - s,216,223 reps - s,720,13:05 - s
662,Mark Fontaine,3797,523,19:00 - s,827,117 reps - s,763,93 reps - s,1045,168 reps - s,639,12:37 - s
664,Bijan Atri,3799,267,17:28 - s,1543,0,330,131 reps - s,1314,0,345,10:33 - s
665,Chris Frech,3802,682,19:37 - s,533,136 reps - s,1381,0,433,205 reps - s,773,13:26 - s
666,Ron Sutton,3803,1543,162 reps - s,1399,78 reps - s,225,142 reps - s,179,229 reps - s,457,11:21 - s
666,Thomas Platts,3803,480,18:49 - s,585,133 reps - s,1381,0,519,201 reps - s,838,13:50 - s
668,Chad Albaugh,3804,1295,189 reps - s,807,118 reps - s,310,131 reps - s,581,198 reps - s,811,13:40 - s
669,Bret Hartzog,3806,680,19:36 - s,553,136 reps - s,1103,60 reps - s,1055,167 reps - s,415,11:03 - s
670,Jacob Herbert,3807,1230,195 reps - s,798,119 reps - s,23,20:42 - s,506,201 reps - s,1250,0
671,Robert Oslinker,3811,1348,185 reps - s,629,128 reps - s,797,92 reps - s,590,198 reps - s,447,11:17 - s
671,Philip Kreiter,3811,458,18:42 - s,702,124 reps - s,1293,44 reps - s,568,199 reps - s,790,13:32 - s
673,Jimmy Harper,3814,1048,211 reps - s,417,141 reps - s,1154,57 reps - s,680,194 reps - s,515,11:46 - s
674,Dean Rossi,3815,758,19:55 - s,838,117 reps - s,642,97 reps - s,585,198 reps - s,992,15:40 - s
675,Doug Esberg,3820,869,218 reps - s,656,126 reps - s,895,80 reps - s,821,186 reps - s,579,12:14 - s
676,Chris Canoutas,3826,1765,0,449,141 reps - s,1381,0,200,226 reps - s,31,7:56 - s
676,Paul Brach,3826,964,214 reps - s,732,122 reps - s,921,71 reps - s,776,189 reps - s,433,11:10 - s
678,John Mottola,3829,1464,172 reps - s,338,148 reps - s,1367,6 reps - s,455,203 reps - s,205,9:35 - s
678,Walter Frasch,3829,657,19:32 - s,839,117 reps - s,1211,55 reps - s,476,203 reps - s,646,12:38 - s
680,Trevor Dennison,3831,304,17:41 - s,845,116 reps - s,996,68 reps - s,1314,0,372,10:46 - s
680,Brian Foley,3831,1071,210 reps - s,612,129 reps - s,993,68 reps - s,382,207 reps - s,773,13:26 - s
682,Donald Crisp,3832,171,16:33 - s,437,141 reps - s,660,96 reps - s,1314,0,1250,0
683,Jason Link,3837,300,17:40 - s,380,144 reps - s,593,104 reps - s,1314,0,1250,0
684,Francis George,3838,336,17:54 - s,445,141 reps - s,1381,0,426,205 reps - s,1250,0
685,Paul Ferdiani,3840,1029,212 reps - s,775,120 reps - s,616,102 reps - s,599,198 reps - s,821,13:44 - s
686,David Juarez,3842,954,215 reps - s,1245,82 reps - s,248,142 reps - s,808,187 reps - s,587,12:18 - s
686,Chris Crabtree,3842,1241,194 reps - s,1145,90 reps - s,634,99 reps - s,435,205 reps - s,387,10:53 - s
686,Steve Goldbeck,3842,672,19:35 - s,742,122 reps - s,551,105 reps - s,627,197 reps - s,1250,0
689,Andrew Giessel,3843,723,19:46 - s,1109,92 reps - s,715,94 reps - s,834,185 reps - s,462,11:23 - s
690,Brian Hadley,3847,369,18:08 - s,886,114 reps - s,1115,59 reps - s,659,195 reps - s,818,13:43 - s
691,Chris Witte,3855,954,215 reps - s,458,140 reps - s,876,82 reps - s,1314,0,253,9:50 - s
692,Brian Hubbell,3859,750,19:52 - s,828,117 reps - s,763,93 reps - s,790,187 reps - s,728,13:08 - s
693,Austin Harris,3865,1765,0,633,128 reps - s,560,104 reps - s,492,202 reps - s,415,11:03 - s
694,Colby Kravchak,3870,963,214 reps - s,460,140 reps - s,735,94 reps - s,951,178 reps - s,761,13:22 - s
695,Eduardo Brasileiro,3873,933,215 reps - s,446,141 reps - s,1232,48 reps - s,641,196 reps - s,621,12:31 - s
696,Joseph Grooms,3876,1312,187 reps - s,981,107 reps - s,523,105 reps - s,728,191 reps - s,332,10:29 - s
697,Christopher Pollard,3882,664,19:34 - s,1138,90 reps - s,686,95 reps - s,358,209 reps - s,1036,16:19 - s
698,James Blacklock,3883,553,19:08 - s,823,117 reps - s,904,80 reps - s,705,192 reps - s,898,14:35 - s
699,Matthew Charlesworth,3885,1063,210 reps - s,758,121 reps - s,423,117 reps - s,1116,158 reps - s,525,11:49 - s
700,Bradley Crafford,3889,576,19:13 - s,154,172 reps - s,1381,0,528,200 reps - s,1250,0
701,Christopher Lloyd,3890,723,19:46 - s,543,136 reps - s,1251,47 reps - s,385,207 reps - s,988,15:37 - s
702,Jon Matthews,3900,1046,211 reps - s,747,121 reps - s,716,94 reps - s,838,185 reps - s,553,12:00 - s
703,Caulton Wilson,3911,637,19:27 - s,294,155 reps - s,416,117 reps - s,1314,0,1250,0
704,Jim Powell,3912,163,16:25 - s,182,170 reps - s,1003,68 reps - s,1314,0,1250,0
705,John McElveen,3921,682,19:37 - s,1206,85 reps - s,1179,57 reps - s,263,217 reps - s,591,12:19 - s
705,Wilfredo Albarran,3921,1151,202 reps - s,512,137 reps - s,736,94 reps - s,1037,170 reps - s,485,11:31 - s
707,Jack Hillis,3924,951,215 reps - s,1229,83 reps - s,520,105 reps - s,344,210 reps - s,880,14:17 - s
708,Josh Walker,3931,704,19:41 - s,633,128 reps - s,1381,0,578,199 reps - s,635,12:36 - s
709,Doron Cook,3934,262,17:25 - s,1543,0,608,104 reps - s,987,175 reps - s,534,11:52 - s
709,David Hughes,3934,937,215 reps - s,370,145 reps - s,1189,56 reps - s,861,184 reps - s,577,12:13 - s
711,Patrick Mikhail,3937,1192,199 reps - s,482,138 reps - s,828,89 reps - s,185,228 reps - s,1250,0
712,Jason McFarland,3941,859,219 reps - s,432,141 reps - s,1064,65 reps - s,502,202 reps - s,1084,17:31 - s
713,Dale Wilson,3943,1287,190 reps - s,1176,87 reps - s,283,139 reps - s,656,195 reps - s,541,11:55 - s
714,Raynor Garey,3945,1003,213 reps - s,1134,90 reps - s,555,104 reps - s,877,183 reps - s,376,10:48 - s
714,Jay Zitcovich,3945,1279,191 reps - s,815,118 reps - s,628,100 reps - s,593,198 reps - s,630,12:34 - s
716,Andrew Kiddie,3948,199,16:54 - s,819,118 reps - s,986,69 reps - s,737,191 reps - s,1207,23:40 - s
716,Seth Cleaver,3948,966,214 reps - s,456,140 reps - s,682,95 reps - s,1078,164 reps - s,766,13:24 - s
718,Matthew Kuula,3951,445,18:37 - s,1389,78 reps - s,518,105 reps - s,658,195 reps - s,941,15:03 - s
719,Robert Weber,3952,716,19:44 - s,819,118 reps - s,1124,59 reps - s,620,197 reps - s,673,12:47 - s
720,Herb Boyd,3953,571,19:12 - s,364,146 reps - s,454,108 reps - s,1314,0,1250,0
721,Bill Brooks,3960,868,218 reps - s,623,128 reps - s,935,70 reps - s,617,197 reps - s,917,14:48 - s
722,Warren Marweg,3962,826,221 reps - s,598,131 reps - s,719,94 reps - s,1058,166 reps - s,761,13:22 - s
