Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
477,Mark Nabil,2660,1088,0,503,113 reps - s,172,118 reps - s,521,174 reps - s,376,13:15 - s
479,Bugra Karahan,2662,41,14:13 - s,762,83 reps - s,759,44 reps - s,337,194 reps - s,763,0
480,Abdulkarem Khan,2665,506,19:55 - s,329,128 reps - s,408,83 reps - s,659,150 reps - s,763,0
480,Brandon Mac Donald,2665,567,220 reps - s,394,121 reps - s,771,43 reps - s,471,180 reps - s,462,14:38 - s
482,Ibrahim Hammad,2669,672,212 reps - s,692,88 reps - s,232,105 reps - s,310,197 reps - s,763,0
483,Loay Sabanu,2671,707,209 reps - s,489,114 reps - s,411,82 reps - s,464,181 reps - s,600,18:17 - s
484,Erdal Durukan,2672,1088,0,425,119 reps - s,785,43 reps - s,181,212 reps - s,193,10:49 - s
485,Lourens Du Plessis,2678,628,216 reps - s,564,108 reps - s,513,68 reps - s,450,182 reps - s,523,16:00 - s
486,Nawaf ALjehani,2684,905,177 reps - s,868,78 reps - s,166,119 reps - s,380,189 reps - s,365,13:08 - s
487,Allan Thomas,2685,636,215 reps - s,777,82 reps - s,528,68 reps - s,556,167 reps - s,188,10:46 - s
488,Vlad Gorelik,2690,497,19:50 - s,942,0,461,71 reps - s,438,184 reps - s,352,12:55 - s
488,Amr Mahmoud,2690,512,19:57 - s,601,104 reps - s,652,57 reps - s,413,186 reps - s,512,15:44 - s
490,Cesare Chiappini,2691,154,16:41 - s,111,165 reps - s,837,0,826,0,763,0
491,Mark Andrews,2695,582,220 reps - s,331,128 reps - s,837,0,457,182 reps - s,488,15:12 - s
492,Johnny Naude,2698,604,218 reps - s,511,112 reps - s,271,104 reps - s,762,117 reps - s,550,16:41 - s
493,Jake Hartzheim,2701,366,18:59 - s,686,89 reps - s,817,36 reps - s,228,205 reps - s,604,18:29 - s
494,Louis du Plessis,2709,728,205 reps - s,810,79 reps - s,521,68 reps - s,410,186 reps - s,240,11:28 - s
495,Kalvin Ng,2710,846,187 reps - s,281,136 reps - s,498,69 reps - s,656,151 reps - s,429,13:59 - s
496,Simon Read,2711,621,217 reps - s,436,118 reps - s,460,71 reps - s,431,184 reps - s,763,0
497,Justin Garcia,2721,1088,0,492,114 reps - s,409,83 reps - s,530,173 reps - s,202,10:54 - s
498,Gareth Murray,2725,762,200 reps - s,818,79 reps - s,336,94 reps - s,532,172 reps - s,277,11:57 - s
499,Hamad Albinali,2728,716,208 reps - s,809,79 reps - s,514,68 reps - s,412,186 reps - s,277,11:57 - s
500,Roland Blok,2731,386,19:07 - s,796,80 reps - s,837,0,321,195 reps - s,391,13:29 - s
501,Tim Feeney,2739,251,17:50 - s,62,180 reps - s,837,0,826,0,763,0
501,Daniel Atalla,2739,844,187 reps - s,363,124 reps - s,321,94 reps - s,694,140 reps - s,517,15:53 - s
503,Ala Sahawneh,2742,318,18:36 - s,853,78 reps - s,643,57 reps - s,301,198 reps - s,627,19:09 - s
504,Cem Kotaman,2744,380,19:03 - s,495,114 reps - s,280,99 reps - s,826,0,763,0
505,Gerrit Delport,2746,430,19:28 - s,811,79 reps - s,520,68 reps - s,223,206 reps - s,762,138 reps - s
505,Idan Portal,2746,961,167 reps - s,583,107 reps - s,632,58 reps - s,230,205 reps - s,340,12:45 - s
507,Gal Sela,2755,389,19:10 - s,185,146 reps - s,592,60 reps - s,826,0,763,0
507,Chris Carroll,2755,523,19:59 - s,656,92 reps - s,776,43 reps - s,352,192 reps - s,448,14:19 - s
509,Carel Van Eeden,2756,804,194 reps - s,824,78 reps - s,252,104 reps - s,595,161 reps - s,281,11:58 - s
510,Jj De Lange,2757,772,198 reps - s,611,102 reps - s,456,71 reps - s,440,184 reps - s,478,14:55 - s
511,Richard Fitzgerald,2758,293,18:23 - s,444,118 reps - s,432,81 reps - s,826,0,763,0
512,Mohamed Alzaabi,2759,478,19:43 - s,927,61 reps - s,235,105 reps - s,826,0,293,12:04 - s
513,Samer Bulos,2761,617,217 reps - s,365,124 reps - s,683,55 reps - s,582,165 reps - s,514,15:48 - s
514,Wesley Rosslyn-Smith,2765,561,221 reps - s,593,106 reps - s,473,70 reps - s,633,155 reps - s,505,15:35 - s
515,Taha Gkdeniz,2768,612,217 reps - s,168,148 reps - s,749,45 reps - s,736,127 reps - s,503,15:33 - s
515,Dylan Bohnen,2768,462,19:38 - s,722,86 reps - s,372,92 reps - s,826,0,386,13:24 - s
517,Olivier Schonken,2770,573,220 reps - s,602,104 reps - s,450,71 reps - s,523,174 reps - s,622,19:00 - s
518,Matts Weurlander,2772,323,18:39 - s,640,94 reps - s,837,0,545,170 reps - s,427,13:54 - s
519,Evren Guraydin,2775,354,18:54 - s,694,88 reps - s,751,44 reps - s,213,207 reps - s,763,0
519,Butros Quawas,2775,446,19:33 - s,838,78 reps - s,626,58 reps - s,474,180 reps - s,391,13:29 - s
519,Ramy Zayan,2775,682,211 reps - s,463,116 reps - s,597,59 reps - s,510,176 reps - s,523,16:00 - s
522,Aman Hundal,2780,812,192 reps - s,850,78 reps - s,378,92 reps - s,241,204 reps - s,499,15:26 - s
523,Luke Upfold,2783,654,214 reps - s,497,114 reps - s,727,46 reps - s,553,168 reps - s,352,12:55 - s
524,Manuel de Sousa,2788,652,214 reps - s,646,93 reps - s,269,104 reps - s,458,181 reps - s,763,0
525,Youssef Radhi,2789,468,19:40 - s,558,109 reps - s,749,45 reps - s,406,186 reps - s,608,18:35 - s
526,Odeh Habash,2790,503,19:54 - s,789,81 reps - s,356,93 reps - s,550,168 reps - s,592,18:00 - s
527,Craig Coombs,2802,640,215 reps - s,474,115 reps - s,242,105 reps - s,683,142 reps - s,763,0
527,Walter Dell'Erba,2802,487,19:46 - s,756,83 reps - s,505,69 reps - s,532,172 reps - s,522,15:59 - s
529,Lauri Tuomaala,2803,369,19:00 - s,303,134 reps - s,772,43 reps - s,826,0,533,16:14 - s
530,Neale Wellmann,2806,1088,0,942,0,103,142 reps - s,495,178 reps - s,178,10:40 - s
531,Abdulrahman Almutairi,2808,868,183 reps - s,633,96 reps - s,286,96 reps - s,526,173 reps - s,495,15:19 - s
532,Laurent Cadet,2813,1088,0,698,88 reps - s,128,135 reps - s,136,220 reps - s,763,0
532,Andrew Iskander,2813,378,19:02 - s,349,126 reps - s,575,63 reps - s,748,123 reps - s,763,0
534,Charles van Wyk,2818,718,207 reps - s,942,0,144,130 reps - s,251,203 reps - s,763,0
535,Mathieu Mugniery,2822,779,197 reps - s,684,89 reps - s,466,70 reps - s,392,188 reps - s,501,15:29 - s
536,Hennie Smit,2827,742,203 reps - s,628,98 reps - s,303,95 reps - s,391,188 reps - s,763,0
537,Huseyin Tolga Yerlikaya,2828,688,210 reps - s,672,90 reps - s,512,68 reps - s,531,172 reps - s,425,13:52 - s
538,Nikhil Naik,2839,940,171 reps - s,783,81 reps - s,442,80 reps - s,477,179 reps - s,197,10:51 - s
539,Nasser Alagil,2840,411,19:19 - s,942,0,407,83 reps - s,317,197 reps - s,763,0
540,Ben Bekker,2841,713,208 reps - s,420,119 reps - s,119,141 reps - s,826,0,763,0
541,Itzhak Arazi,2843,515,19:58 - s,625,101 reps - s,579,63 reps - s,442,184 reps - s,682,22:30 - s
542,Marius Mller,2844,559,221 reps - s,827,78 reps - s,504,69 reps - s,191,210 reps - s,763,0
542,Moath Abulaban,2844,1009,159 reps - s,942,0,208,106 reps - s,345,193 reps - s,340,12:45 - s
542,Dan Fishler,2844,822,191 reps - s,344,127 reps - s,568,65 reps - s,397,188 reps - s,713,25:00 - s
545,Ali AL-Kuwari,2846,911,176 reps - s,528,112 reps - s,452,71 reps - s,484,179 reps - s,471,14:48 - s
546,Andre Brits,2856,529,20:00 - s,942,0,837,0,157,216 reps - s,391,13:29 - s
547,Tiago Silva,2857,676,212 reps - s,732,85 reps - s,820,35 reps - s,387,189 reps - s,242,11:29 - s
548,Alexander George,2859,1088,0,671,90 reps - s,535,68 reps - s,334,194 reps - s,231,11:18 - s
549,Ahmad Kalbouneh,2864,580,220 reps - s,530,112 reps - s,837,0,459,181 reps - s,458,14:33 - s
550,Jared du Plessis,2867,542,223 reps - s,525,112 reps - s,211,106 reps - s,826,0,763,0
551,Basem Shawesh,2868,690,210 reps - s,696,88 reps - s,454,71 reps - s,409,186 reps - s,619,18:56 - s
552,Abdulaziz Aldera,2870,515,19:58 - s,721,86 reps - s,788,43 reps - s,339,194 reps - s,507,15:37 - s
553,Khalid Alyasi,2872,430,19:28 - s,552,110 reps - s,837,0,290,199 reps - s,763,0
554,Tawfiq Abu-Aitah,2875,879,181 reps - s,636,94 reps - s,218,106 reps - s,513,175 reps - s,629,19:10 - s
555,Michael Jacobs,2878,994,160 reps - s,682,89 reps - s,290,96 reps - s,522,174 reps - s,390,13:28 - s
556,Mohamed Mostafa,2882,170,16:50 - s,607,102 reps - s,800,43 reps - s,629,156 reps - s,676,21:49 - s
556,Daniel Westerberg,2882,460,19:37 - s,398,121 reps - s,667,55 reps - s,826,0,531,16:10 - s
558,Rami Sleem,2886,256,17:54 - s,619,102 reps - s,811,42 reps - s,567,165 reps - s,633,19:28 - s
559,Cam Marron,2887,878,182 reps - s,549,111 reps - s,778,43 reps - s,310,197 reps - s,372,13:13 - s
560,Ahmad Radwan,2891,619,217 reps - s,859,78 reps - s,608,59 reps - s,444,183 reps - s,361,13:02 - s
561,Wayne van Drunick,2896,512,19:57 - s,369,124 reps - s,756,44 reps - s,496,178 reps - s,763,0
562,Roger Barakat,2899,1088,0,406,120 reps - s,650,57 reps - s,375,190 reps - s,380,13:18 - s
563,Abdulrahman Saimaldahar,2900,1088,0,509,112 reps - s,137,131 reps - s,826,0,340,12:45 - s
564,Quinlan Martin,2901,1088,0,579,107 reps - s,329,94 reps - s,446,183 reps - s,459,14:34 - s
565,Michael Bordin,2902,44,14:19 - s,516,112 reps - s,837,0,816,87 reps - s,689,22:49 - s
566,Hesham Farrag,2909,1021,155 reps - s,760,83 reps - s,205,106 reps - s,359,192 reps - s,564,17:03 - s
567,Mehmet Uur Kalkan,2917,1088,0,499,113 reps - s,522,68 reps - s,395,188 reps - s,413,13:41 - s
568,Deville Wilke,2918,1088,0,217,141 reps - s,24,23:30 - s,826,0,763,0
569,Dirkie Janse van Rensburg,2919,697,210 reps - s,830,78 reps - s,169,119 reps - s,598,161 reps - s,625,19:06 - s
570,Mark Rechtman,2920,645,215 reps - s,587,107 reps - s,593,60 reps - s,403,187 reps - s,692,23:00 - s
571,Erik Voldner,2921,705,209 reps - s,942,0,486,69 reps - s,325,195 reps - s,463,14:39 - s
572,Paul Barboa,2924,515,19:58 - s,779,82 reps - s,633,58 reps - s,498,177 reps - s,499,15:26 - s
573,Nathan Plaatjies,2935,239,17:42 - s,270,136 reps - s,837,0,826,0,763,0
574,Joseph Alcantara,2937,509,19:56 - s,790,81 reps - s,672,55 reps - s,826,0,140,10:11 - s
575,Riaan Van Rensburg,2939,795,195 reps - s,454,117 reps - s,345,93 reps - s,826,0,519,15:58 - s
576,Armand Naude,2941,689,210 reps - s,407,120 reps - s,453,71 reps - s,714,134 reps - s,678,22:03 - s
577,Dayne Scrowther,2950,484,19:44 - s,306,133 reps - s,837,0,560,166 reps - s,763,0
578,Gilad Levin,2951,909,176 reps - s,641,94 reps - s,447,72 reps - s,500,177 reps - s,454,14:30 - s
579,Makobane Jerryson Mac Mogashoa,2953,780,197 reps - s,761,83 reps - s,556,67 reps - s,470,180 reps - s,386,13:24 - s
580,Gilad Rotman,2954,631,216 reps - s,631,97 reps - s,578,63 reps - s,520,174 reps - s,594,18:03 - s
581,Waleed Almutairi,2960,402,19:16 - s,439,118 reps - s,530,68 reps - s,826,0,763,0
582,Cameron Nyce,2962,1050,148 reps - s,508,112 reps - s,527,68 reps - s,544,170 reps - s,333,12:37 - s
583,Ibrahim Melhem,2963,676,212 reps - s,587,107 reps - s,837,0,548,169 reps - s,315,12:27 - s
584,Shaun Blackmore-Reed,2967,286,18:18 - s,505,113 reps - s,587,60 reps - s,826,0,763,0
585,Ahmed Ali,2969,609,217 reps - s,651,93 reps - s,655,56 reps - s,640,153 reps - s,414,13:43 - s
586,Abdullah Alnoori,2970,687,210 reps - s,339,127 reps - s,537,68 reps - s,826,0,581,17:44 - s
587,Yoram Lev-Yehudi,2973,550,222 reps - s,351,126 reps - s,806,43 reps - s,652,152 reps - s,614,18:48 - s
588,Rian Smit,2974,594,219 reps - s,689,89 reps - s,382,92 reps - s,826,0,483,15:03 - s
589,Yousif Albloushi,2975,808,193 reps - s,470,116 reps - s,463,71 reps - s,657,151 reps - s,577,17:34 - s
590,Mehdi Belhamissi,2976,605,218 reps - s,733,85 reps - s,538,67 reps - s,503,176 reps - s,597,18:05 - s
591,Damien Mairesse,2977,660,213 reps - s,747,84 reps - s,719,46 reps - s,341,193 reps - s,510,15:40 - s
591,Yaw Danquah,2977,699,210 reps - s,608,102 reps - s,539,67 reps - s,586,164 reps - s,545,16:35 - s
593,Alfadi Albaridi,2979,640,215 reps - s,429,119 reps - s,678,55 reps - s,589,163 reps - s,643,19:48 - s
594,Theuns Breytenbach,2984,188,17:03 - s,370,124 reps - s,837,0,826,0,763,0
594,Clinton Page,2984,1088,0,415,120 reps - s,622,58 reps - s,315,197 reps - s,544,16:34 - s
596,Amr Abdelfattah,2988,303,18:27 - s,260,137 reps - s,837,0,825,42 reps - s,763,0
597,Abdullah Skaik,2994,497,19:50 - s,480,115 reps - s,837,0,417,186 reps - s,763,0
598,Thapelo Mofokeng,2997,91,15:37 - s,752,84 reps - s,837,0,791,108 reps - s,526,16:01 - s
599,Christopher Stirk,3004,699,210 reps - s,659,92 reps - s,368,92 reps - s,826,0,452,14:28 - s
600,Jarrud Van Der Merwe,3005,195,17:08 - s,736,85 reps - s,666,55 reps - s,645,153 reps - s,763,0
601,Nantes Vorster,3006,843,187 reps - s,788,81 reps - s,253,104 reps - s,542,170 reps - s,580,17:41 - s
601,Mohamad Yassine,3006,564,221 reps - s,653,93 reps - s,561,67 reps - s,567,165 reps - s,661,20:54 - s
603,Adriaan Ackerman,3008,571,220 reps - s,723,86 reps - s,580,62 reps - s,604,160 reps - s,530,16:09 - s
604,Carl Phenix,3010,267,18:01 - s,540,112 reps - s,614,59 reps - s,826,0,763,0
605,Selim Adivar,3013,816,191 reps - s,877,78 reps - s,458,71 reps - s,468,180 reps - s,394,13:30 - s
606,Jerome Tipveau,3014,873,182 reps - s,795,80 reps - s,122,141 reps - s,461,181 reps - s,763,0
607,Mutlu Gumus,3017,533,224 reps - s,687,89 reps - s,637,57 reps - s,613,158 reps - s,547,16:36 - s
608,Jeff Harvey,3018,441,19:32 - s,942,0,314,95 reps - s,558,167 reps - s,763,0
609,Tareq Rumman,3026,512,19:57 - s,750,84 reps - s,500,69 reps - s,826,0,438,14:10 - s
610,Pierre De wet,3031,664,213 reps - s,316,130 reps - s,837,0,678,144 reps - s,536,16:25 - s
611,Harley Millar,3032,813,192 reps - s,815,79 reps - s,296,96 reps - s,345,193 reps - s,763,0
611,DeWaal Nigrini,3032,827,190 reps - s,596,106 reps - s,378,92 reps - s,826,0,405,13:38 - s
613,Eugene De Klerk,3034,343,18:48 - s,265,137 reps - s,837,0,826,0,763,0
614,Gordon King,3049,667,213 reps - s,647,93 reps - s,837,0,570,165 reps - s,328,12:35 - s
615,Antoine Emery,3050,665,213 reps - s,379,123 reps - s,706,47 reps - s,723,132 reps - s,577,17:34 - s
616,Quentin Visser,3060,886,180 reps - s,578,107 reps - s,506,69 reps - s,505,176 reps - s,585,17:47 - s
617,Julien Lefevre,3064,347,18:52 - s,482,115 reps - s,787,43 reps - s,826,0,622,19:00 - s
618,Hugo Hoarau,3072,711,208 reps - s,660,91 reps - s,413,82 reps - s,535,172 reps - s,753,354 reps - s
619,Yousef Hamzeh,3074,649,214 reps - s,210,142 reps - s,837,0,623,157 reps - s,755,308 reps - s
619,Roelof de Klerk,3074,712,208 reps - s,366,124 reps - s,837,0,396,188 reps - s,763,0
621,Mr Shaun Martin,3075,234,17:38 - s,415,120 reps - s,837,0,826,0,763,0
622,James Boyers,3076,251,17:50 - s,399,121 reps - s,837,0,826,0,763,0
623,Dumisani Mngoma,3082,820,191 reps - s,860,78 reps - s,392,87 reps - s,712,134 reps - s,298,12:07 - s
623,Jaco Visser,3082,616,217 reps - s,337,127 reps - s,540,67 reps - s,826,0,763,0
625,Johan Meyer,3085,671,212 reps - s,808,80 reps - s,526,68 reps - s,516,175 reps - s,564,17:03 - s
626,Ali Mazhar,3088,602,218 reps - s,60,181 reps - s,837,0,826,0,763,0
626,Khalid Sourani,3088,706,209 reps - s,942,0,571,64 reps - s,518,175 reps - s,351,12:53 - s
628,Max Moffatt,3096,992,160 reps - s,160,152 reps - s,355,93 reps - s,826,0,763,0
628,Mohab Elsonbaty,3096,692,210 reps - s,581,107 reps - s,532,68 reps - s,528,173 reps - s,763,0
630,Chris Van der Merwe,3097,256,17:54 - s,942,0,310,95 reps - s,826,0,763,0
631,Rayan Alshali,3098,785,196 reps - s,404,120 reps - s,586,60 reps - s,717,134 reps - s,606,18:33 - s
632,Owen Meredith,3100,318,18:36 - s,942,0,251,104 reps - s,826,0,763,0
633,Kelvin Stokker,3102,557,221 reps - s,942,0,352,93 reps - s,826,0,425,13:52 - s
634,Theuns Wessels,3104,531,224 reps - s,147,156 reps - s,837,0,826,0,763,0
635,Lluis Berga,3105,623,217 reps - s,458,117 reps - s,616,59 reps - s,645,153 reps - s,763,0
636,Cabell Fisher,3106,853,185 reps - s,635,94 reps - s,769,44 reps - s,362,191 reps - s,487,15:11 - s
637,Robert Klingensmith,3111,803,194 reps - s,548,111 reps - s,455,71 reps - s,826,0,479,14:56 - s
638,Dale Lewis,3112,866,184 reps - s,554,110 reps - s,599,59 reps - s,541,170 reps - s,552,16:45 - s
639,Max Rezidor,3116,606,218 reps - s,198,144 reps - s,837,0,826,0,649,20:07 - s
640,Nikesh Daryani,3122,395,19:13 - s,658,92 reps - s,794,43 reps - s,512,176 reps - s,763,0
641,Abdulaziz Almusallam,3126,369,19:00 - s,331,128 reps - s,837,0,826,0,763,0
642,Billy Lorenzo,3129,788,196 reps - s,780,81 reps - s,395,84 reps - s,826,0,340,12:45 - s
642,Grisha Taubin,3129,834,189 reps - s,484,115 reps - s,725,46 reps - s,681,143 reps - s,405,13:38 - s
644,Mahmoud Mohamed,3131,1088,0,942,0,837,0,166,215 reps - s,98,9:30 - s
644,Vedapodagom Quentin,3131,908,176 reps - s,320,129 reps - s,584,60 reps - s,729,129 reps - s,590,17:56 - s
646,Bryan Mills,3134,539,224 reps - s,169,148 reps - s,837,0,826,0,763,0
646,Abdulrahman Elkhereiji,3134,577,220 reps - s,942,0,837,0,398,187 reps - s,380,13:18 - s
648,Rami Madi,3141,959,168 reps - s,627,99 reps - s,335,94 reps - s,653,151 reps - s,567,17:06 - s
649,Piotr Latusek,3142,761,200 reps - s,681,89 reps - s,577,63 reps - s,607,160 reps - s,516,15:51 - s
650,Nawaf Alhamrani,3144,369,19:00 - s,942,0,446,75 reps - s,624,157 reps - s,763,0
650,Ahmad Al-Herz,3144,596,219 reps - s,664,91 reps - s,837,0,563,166 reps - s,484,15:06 - s
650,Ali Al-Gharabli,3144,773,198 reps - s,562,108 reps - s,503,69 reps - s,543,170 reps - s,763,0
653,Adriaan Landsberg,3146,582,220 reps - s,772,82 reps - s,809,43 reps - s,549,168 reps - s,434,14:07 - s
654,Rachit Saharia,3150,223,17:29 - s,501,113 reps - s,837,0,826,0,763,0
655,Yousif Al Ajmy,3151,787,196 reps - s,485,115 reps - s,430,81 reps - s,818,87 reps - s,631,19:20 - s
656,Redauan London,3152,369,19:00 - s,719,87 reps - s,837,0,600,161 reps - s,627,19:09 - s
657,Paul Saleh,3154,686,211 reps - s,797,80 reps - s,837,0,702,139 reps - s,132,10:04 - s
658,Ofir Schwartz,3155,1088,0,942,0,297,96 reps - s,283,200 reps - s,545,16:35 - s
659,Marius Loots,3161,953,169 reps - s,557,109 reps - s,382,92 reps - s,731,128 reps - s,538,16:28 - s
660,Oktay Ozgun,3163,426,19:26 - s,942,0,534,68 reps - s,826,0,435,14:08 - s
661,Stuart Strydom,3165,430,19:28 - s,309,131 reps - s,837,0,826,0,763,0
662,Ronnie Kaftal,3166,148,16:35 - s,592,106 reps - s,837,0,826,0,763,0
662,Ryno Haasbroek,3166,150,16:37 - s,590,106 reps - s,837,0,826,0,763,0
664,Yigit Selcuk,3175,856,185 reps - s,909,73 reps - s,515,68 reps - s,445,183 reps - s,450,14:25 - s
664,Nolwen Fontaine,3175,875,182 reps - s,514,112 reps - s,465,70 reps - s,750,121 reps - s,571,17:24 - s
666,Basel Sadek,3177,609,217 reps - s,619,102 reps - s,525,68 reps - s,661,150 reps - s,763,0
667,Julien Papaya,3178,716,208 reps - s,263,137 reps - s,610,59 reps - s,826,0,763,0
668,Sharon Merary,3179,750,202 reps - s,266,137 reps - s,837,0,563,166 reps - s,763,0
669,Musaab Al-Muhaidib,3183,887,180 reps - s,527,112 reps - s,609,59 reps - s,641,153 reps - s,519,15:58 - s
670,Jason Maidment,3184,582,220 reps - s,513,112 reps - s,567,65 reps - s,759,117 reps - s,763,0
671,Youssef Ksiyer,3187,629,216 reps - s,609,102 reps - s,786,43 reps - s,674,145 reps - s,489,15:15 - s
672,Matthew Hillman,3192,902,178 reps - s,305,133 reps - s,837,0,385,189 reps - s,763,0
673,Fahed Awamleh,3195,890,180 reps - s,845,78 reps - s,365,92 reps - s,332,194 reps - s,763,0
674,John Eldrin Tolentino,3204,489,19:47 - s,289,136 reps - s,837,0,826,0,763,0
674,Karl Abrahams,3204,485,19:45 - s,637,94 reps - s,493,69 reps - s,826,0,763,0
676,Abdulaziz Alsanea,3208,955,169 reps - s,538,112 reps - s,291,96 reps - s,764,116 reps - s,660,20:53 - s
677,Thabet Alyafei,3211,774,198 reps - s,540,112 reps - s,375,92 reps - s,768,115 reps - s,754,352 reps - s
678,Arjun Ahluwalia,3213,975,163 reps - s,378,123 reps - s,703,47 reps - s,597,161 reps - s,560,16:55 - s
679,David Mcleavy,3217,710,208 reps - s,942,0,350,93 reps - s,452,182 reps - s,763,0
679,Nihal Somers,3217,806,193 reps - s,606,103 reps - s,682,55 reps - s,672,146 reps - s,451,14:26 - s
681,Mohamed Khallaf,3223,376,19:01 - s,421,119 reps - s,837,0,826,0,763,0
682,Olivier Emmanuel,3227,840,188 reps - s,390,122 reps - s,623,58 reps - s,708,137 reps - s,666,21:15 - s
683,Israel Potral,3229,788,196 reps - s,289,136 reps - s,563,67 reps - s,826,0,763,0
684,Abdelaziz Touil,3235,657,213 reps - s,938,39 reps - s,656,56 reps - s,489,178 reps - s,495,15:19 - s
685,Cagil Akguc,3238,1088,0,942,0,517,68 reps - s,369,190 reps - s,322,12:31 - s
686,Ed Tawil,3243,653,214 reps - s,866,78 reps - s,644,57 reps - s,478,179 reps - s,602,18:26 - s
686,Marco Urzi,3243,704,209 reps - s,816,79 reps - s,550,67 reps - s,540,170 reps - s,633,19:28 - s
688,Kareem Aboulnaga,3247,570,220 reps - s,565,107 reps - s,837,0,826,0,449,14:20 - s
689,Zahier Bagus,3248,695,210 reps - s,786,81 reps - s,837,0,466,180 reps - s,464,14:41 - s
690,Siyabonga Africa,3249,1011,158 reps - s,805,80 reps - s,519,68 reps - s,588,163 reps - s,326,12:34 - s
691,Faisal Al manayea,3250,1088,0,182,146 reps - s,391,89 reps - s,826,0,763,0
691,Holly Mkhize,3250,733,204 reps - s,477,115 reps - s,451,71 reps - s,826,0,763,0
693,Heinrigh Broxham,3251,800,194 reps - s,890,78 reps - s,385,92 reps - s,504,176 reps - s,672,21:32 - s
694,Laurent Nicole,3253,1007,159 reps - s,847,78 reps - s,325,94 reps - s,577,165 reps - s,497,15:21 - s
695,Andrew Wilson,3254,683,211 reps - s,770,82 reps - s,212,106 reps - s,826,0,763,0
695,Franco Venter,3254,824,190 reps - s,576,107 reps - s,660,56 reps - s,727,130 reps - s,467,14:46 - s
695,Conrad Holmes,3254,670,212 reps - s,571,107 reps - s,738,45 reps - s,604,160 reps - s,671,21:30 - s
698,Ammar Ejel,3257,485,19:45 - s,709,87 reps - s,474,70 reps - s,826,0,763,0
698,Jason Singer,3257,786,196 reps - s,599,105 reps - s,516,68 reps - s,800,100 reps - s,556,16:51 - s
700,Romeo Gilfillan,3262,703,209 reps - s,942,0,236,105 reps - s,618,157 reps - s,763,0
700,Emre Venedik,3262,755,200 reps - s,846,78 reps - s,671,55 reps - s,552,168 reps - s,438,14:10 - s
702,Nir Asrf,3263,762,200 reps - s,313,131 reps - s,727,46 reps - s,698,140 reps - s,763,0
703,Yarden Kloppfer,3267,782,197 reps - s,540,112 reps - s,837,0,345,193 reps - s,763,0
704,Avi Hamo,3272,515,19:58 - s,331,128 reps - s,837,0,826,0,763,0
705,Abrie Pretorius,3274,395,19:13 - s,942,0,692,48 reps - s,482,179 reps - s,763,0
706,Johan Snyman,3283,643,215 reps - s,214,141 reps - s,837,0,826,0,763,0
707,Youssef Khaled,3287,1088,0,273,136 reps - s,837,0,326,195 reps - s,763,0
707,Avi Frishman,3287,871,182 reps - s,645,93 reps - s,470,70 reps - s,707,137 reps - s,594,18:03 - s
709,Nasser Al-Qimlas,3299,696,210 reps - s,942,0,619,58 reps - s,468,180 reps - s,574,17:31 - s
710,Mena Elnokrashy,3300,882,180 reps - s,725,86 reps - s,366,92 reps - s,695,140 reps - s,632,19:21 - s
711,Julien Cancemi,3302,1016,157 reps - s,638,94 reps - s,679,55 reps - s,524,174 reps - s,445,14:17 - s
712,Luan Carstens,3304,753,200 reps - s,570,107 reps - s,657,56 reps - s,728,130 reps - s,596,18:04 - s
713,Rick Smith,3310,657,213 reps - s,479,115 reps - s,701,47 reps - s,761,117 reps - s,712,24:59 - s
714,Hussein Aldulaimi,3311,468,19:40 - s,942,0,837,0,826,0,238,11:27 - s
714,Marcus Annis,3311,917,176 reps - s,553,110 reps - s,660,56 reps - s,617,158 reps - s,564,17:03 - s
716,Jacques Taljaard,3320,798,195 reps - s,434,118 reps - s,816,37 reps - s,733,128 reps - s,539,16:30 - s
717,Alex Van Dooren,3327,837,188 reps - s,844,78 reps - s,533,68 reps - s,460,181 reps - s,653,20:27 - s
717,Johan Moolman,3327,807,193 reps - s,763,83 reps - s,499,69 reps - s,590,163 reps - s,668,21:19 - s
719,Ibrahim Mamdouh Abou Shoeir,3331,736,204 reps - s,942,0,249,105 reps - s,771,114 reps - s,633,19:28 - s
720,Francois Jacobsz,3337,1000,160 reps - s,913,71 reps - s,415,82 reps - s,453,182 reps - s,556,16:51 - s
721,Gallard Dominique,3341,938,171 reps - s,832,78 reps - s,255,104 reps - s,826,0,490,15:16 - s
721,Clain Sbastien,3341,632,216 reps - s,872,78 reps - s,627,58 reps - s,572,165 reps - s,638,19:40 - s
723,Alpesh Patel,3343,982,162 reps - s,663,91 reps - s,560,67 reps - s,720,133 reps - s,418,13:46 - s
724,Shiraaz Shaikjee,3349,478,19:43 - s,445,118 reps - s,837,0,826,0,763,0
725,James Mccarthy,3355,389,19:10 - s,540,112 reps - s,837,0,826,0,763,0
726,Nicolas Charretier,3357,1088,0,942,0,837,0,288,199 reps - s,202,10:54 - s
726,Philip Kraft,3357,258,17:56 - s,942,0,837,0,557,167 reps - s,763,0
728,Ryan Meintjes,3359,509,19:56 - s,942,0,684,55 reps - s,551,168 reps - s,673,21:34 - s
729,Paul Rudolph,3363,606,218 reps - s,331,128 reps - s,837,0,826,0,763,0
729,Sam Sarah,3363,943,170 reps - s,467,116 reps - s,832,11 reps - s,635,155 reps - s,486,15:10 - s
